***SESSION HEADER***
{
  "Participant": "S09",
  "Timestamp": "15-18-16-21-02-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;
792.6711;71;1;False;AfterFade;1.005;FinalWolf;True;False;2.1016;0.0000;(-0.0325, 1.1504, -7.1442);(-0.0408, 0.0276, -0.0225, 0.9985);(0.0118, 0.5438, -6.7507);(0.0348, -0.0253, 0.0056, 0.9991);(-0.2594, 0.0000, -4.9728);(0.0250, 0.0000, 2.1015);
793.6872;71;1;False;Estimation;1.016;FinalWolf;True;False;2.1016;1.5335;(-0.0323, 1.1508, -7.1450);(-0.0425, 0.0271, -0.0228, 0.9985);(0.0108, 0.5088, -6.7545);(0.1618, -0.0114, -0.0296, 0.9863);(-0.0216, 0.0000, -5.4666);(0.0250, 0.0000, 2.1015);
795.3515;72;1;False;Focus;1.664;empty;empty;empty;7.0000;0.0000;(-0.0307, 1.1506, -7.1445);(-0.0401, 0.0305, -0.0275, 0.9984);(0.0128, 0.5134, -6.7531);(0.1468, -0.0105, -0.0351, 0.9885);(-0.0216, 0.0000, -5.4666);(0.0000, 0.0000, -7.0000);
795.3624;72;1;False;BeforeFade;0.011;Turtle;False;False;2.1770;0.0000;(-0.0307, 1.1507, -7.1446);(-0.0400, 0.0305, -0.0275, 0.9984);(0.0127, 0.5135, -6.7531);(0.1466, -0.0105, -0.0350, 0.9885);(-0.0216, 0.0000, -5.4666);(0.2280, 0.0000, 2.1650);
795.4633;72;1;False;Stimuli;0.101;Turtle;False;False;2.1770;0.0000;(-0.0306, 1.1504, -7.1447);(-0.0403, 0.0303, -0.0276, 0.9984);(0.0129, 0.5133, -6.7531);(0.1467, -0.0100, -0.0353, 0.9885);(-0.0216, 0.0000, -5.4666);(0.2280, 0.0000, 2.1650);
796.4687;72;1;False;AfterFade;1.005;Turtle;False;False;2.1770;0.0000;(-0.0320, 1.1510, -7.1447);(-0.0423, 0.0283, -0.0268, 0.9983);(0.0190, 0.5151, -6.7507);(0.1367, 0.0082, -0.0195, 0.9904);(-0.0216, 0.0000, -5.4666);(0.2280, 0.0000, 2.1650);
797.0941;72;1;False;Estimation;0.626;Turtle;False;False;2.1770;2.2751;(-0.0328, 1.1508, -7.1449);(-0.0413, 0.0274, -0.0252, 0.9985);(0.0364, 0.5277, -6.7447);(0.0923, 0.0563, -0.0225, 0.9939);(0.2638, 0.0000, -4.7402);(0.2280, 0.0000, 2.1650);
798.6688;73;1;False;Focus;1.575;empty;empty;empty;7.0000;0.0000;(-0.0325, 1.1502, -7.1439);(-0.0381, 0.0275, -0.0251, 0.9986);(0.0362, 0.5269, -6.7452);(0.0947, 0.0553, -0.0234, 0.9937);(0.2638, 0.0000, -4.7402);(0.0000, 0.0000, -7.0000);
798.6799;73;1;False;BeforeFade;0.011;Deer;False;False;3.0509;0.0000;(-0.0325, 1.1502, -7.1439);(-0.0381, 0.0274, -0.0251, 0.9986);(0.0361, 0.5268, -6.7452);(0.0948, 0.0551, -0.0238, 0.9937);(0.2638, 0.0000, -4.7402);(0.3101, 0.0000, 3.0351);
798.7805;73;1;False;Stimuli;0.100;Deer;False;False;3.0509;0.0000;(-0.0324, 1.1502, -7.1439);(-0.0371, 0.0275, -0.0253, 0.9986);(0.0361, 0.5273, -6.7452);(0.0944, 0.0550, -0.0238, 0.9937);(0.2638, 0.0000, -4.7402);(0.3101, 0.0000, 3.0351);
799.7858;73;1;False;AfterFade;1.005;Deer;False;False;3.0509;0.0000;(-0.0326, 1.1503, -7.1445);(-0.0387, 0.0272, -0.0251, 0.9986);(0.0361, 0.5266, -6.7455);(0.0968, 0.0561, -0.0228, 0.9935);(0.2638, 0.0000, -4.7402);(0.3101, 0.0000, 3.0351);
800.9142;73;1;False;Estimation;1.129;Deer;False;False;3.0509;3.1535;(-0.0330, 1.1506, -7.1453);(-0.0412, 0.0259, -0.0241, 0.9985);(0.0315, 0.5425, -6.7448);(0.0426, 0.0352, -0.0150, 0.9984);(0.2313, 0.0000, -3.8550);(0.3101, 0.0000, 3.0351);
802.4335;74;1;False;Focus;1.519;empty;empty;empty;7.0000;0.0000;(-0.0326, 1.1503, -7.1444);(-0.0391, 0.0256, -0.0243, 0.9986);(0.0311, 0.5430, -6.7456);(0.0407, 0.0337, -0.0258, 0.9983);(0.2313, 0.0000, -3.8550);(0.0000, 0.0000, -7.0000);
802.4443;74;1;False;BeforeFade;0.011;Pig;False;True;2.2291;0.0000;(-0.0326, 1.1503, -7.1444);(-0.0391, 0.0255, -0.0243, 0.9986);(0.0310, 0.5430, -6.7455);(0.0407, 0.0336, -0.0258, 0.9983);(0.2313, 0.0000, -3.8550);(0.3784, 0.0000, 2.1968);
802.5444;74;1;False;Stimuli;0.100;Pig;False;True;2.2291;0.0000;(-0.0330, 1.1504, -7.1443);(-0.0388, 0.0258, -0.0242, 0.9986);(0.0307, 0.5432, -6.7457);(0.0405, 0.0332, -0.0253, 0.9983);(0.2313, 0.0000, -3.8550);(0.3784, 0.0000, 2.1968);
803.5496;74;1;False;AfterFade;1.005;Pig;False;True;2.2291;0.0000;(-0.0337, 1.1498, -7.1439);(-0.0362, 0.0256, -0.0240, 0.9987);(0.0336, 0.5414, -6.7455);(0.0467, 0.0427, -0.0275, 0.9976);(0.2313, 0.0000, -3.8550);(0.3784, 0.0000, 2.1968);
804.5662;74;1;False;Estimation;1.016;Pig;False;True;2.2291;2.0951;(-0.0336, 1.1501, -7.1444);(-0.0367, 0.0255, -0.0240, 0.9987);(0.0518, 0.5248, -6.7438);(0.1027, 0.1015, -0.0381, 0.9888);(0.4157, 0.0000, -4.9465);(0.3784, 0.0000, 2.1968);
806.1968;75;1;False;Focus;1.631;empty;empty;empty;7.0000;0.0000;(-0.0336, 1.1498, -7.1438);(-0.0354, 0.0247, -0.0242, 0.9988);(0.0474, 0.5282, -6.7437);(0.0912, 0.0879, -0.0344, 0.9913);(0.4157, 0.0000, -4.9465);(0.0000, 0.0000, -7.0000);
806.2079;75;1;False;BeforeFade;0.011;Turtle;False;False;2.5283;0.0000;(-0.0336, 1.1498, -7.1438);(-0.0355, 0.0247, -0.0242, 0.9988);(0.0474, 0.5281, -6.7437);(0.0913, 0.0879, -0.0346, 0.9913);(0.4157, 0.0000, -4.9465);(0.3677, 0.0000, 2.5015);
806.3088;75;1;False;Stimuli;0.101;Turtle;False;False;2.5283;0.0000;(-0.0336, 1.1500, -7.1440);(-0.0365, 0.0250, -0.0240, 0.9987);(0.0470, 0.5287, -6.7439);(0.0906, 0.0863, -0.0341, 0.9916);(0.4157, 0.0000, -4.9465);(0.3677, 0.0000, 2.5015);
807.3139;75;1;False;AfterFade;1.005;Turtle;False;False;2.5283;0.0000;(-0.0331, 1.1493, -7.1434);(-0.0334, 0.0255, -0.0251, 0.9988);(0.0449, 0.5294, -6.7438);(0.0877, 0.0804, -0.0293, 0.9925);(0.4157, 0.0000, -4.9465);(0.3677, 0.0000, 2.5015);
807.9058;75;1;False;Estimation;0.592;Turtle;False;False;2.5283;3.2396;(-0.0337, 1.1495, -7.1437);(-0.0345, 0.0251, -0.0244, 0.9988);(0.0385, 0.5424, -6.7442);(0.0419, 0.0575, -0.0220, 0.9972);(0.3638, 0.0000, -3.7809);(0.3677, 0.0000, 2.5015);
809.5590;76;1;False;Focus;1.653;empty;empty;empty;7.0000;0.0000;(-0.0344, 1.1499, -7.1438);(-0.0357, 0.0248, -0.0239, 0.9988);(0.0373, 0.5438, -6.7447);(0.0377, 0.0525, -0.0226, 0.9977);(0.3638, 0.0000, -3.7809);(0.0000, 0.0000, -7.0000);
809.5703;76;1;False;BeforeFade;0.011;Deer;False;False;3.7174;0.0000;(-0.0345, 1.1500, -7.1439);(-0.0357, 0.0249, -0.0239, 0.9988);(0.0372, 0.5440, -6.7450);(0.0376, 0.0525, -0.0224, 0.9977);(0.3638, 0.0000, -3.7809);(-0.6996, 0.0000, 3.6510);
809.6707;76;1;False;Stimuli;0.100;Deer;False;False;3.7174;0.0000;(-0.0346, 1.1501, -7.1440);(-0.0363, 0.0249, -0.0237, 0.9988);(0.0371, 0.5442, -6.7452);(0.0372, 0.0523, -0.0224, 0.9977);(0.3638, 0.0000, -3.7809);(-0.6996, 0.0000, 3.6510);
810.6760;76;1;False;AfterFade;1.005;Deer;False;False;3.7174;0.0000;(-0.0340, 1.1499, -7.1441);(-0.0360, 0.0240, -0.0239, 0.9988);(0.0358, 0.5425, -6.7453);(0.0407, 0.0476, -0.0195, 0.9978);(0.3638, 0.0000, -3.7809);(-0.6996, 0.0000, 3.6510);
811.6365;76;1;False;Estimation;0.961;Deer;False;False;3.7174;3.7221;(-0.0344, 1.1498, -7.1444);(-0.0358, 0.0240, -0.0238, 0.9988);(-0.0061, 0.5446, -6.7570);(0.0185, -0.0774, 0.0310, 0.9964);(-0.5440, 0.0000, -3.3179);(-0.6996, 0.0000, 3.6510);
813.2560;77;1;False;Focus;1.620;empty;empty;empty;7.0000;0.0000;(-0.0342, 1.1498, -7.1439);(-0.0351, 0.0244, -0.0245, 0.9988);(-0.0047, 0.5462, -6.7569);(0.0158, -0.0753, 0.0271, 0.9967);(-0.5440, 0.0000, -3.3179);(0.0000, 0.0000, -7.0000);
813.2671;77;1;False;BeforeFade;0.011;Pig;False;True;5.3210;0.0000;(-0.0341, 1.1497, -7.1439);(-0.0351, 0.0244, -0.0245, 0.9988);(-0.0046, 0.5461, -6.7569);(0.0158, -0.0752, 0.0270, 0.9967);(-0.5440, 0.0000, -3.3179);(-0.8004, 0.0000, 5.2605);
813.3679;77;1;False;Stimuli;0.101;Pig;False;True;5.3210;0.0000;(-0.0340, 1.1499, -7.1441);(-0.0361, 0.0243, -0.0243, 0.9988);(-0.0046, 0.5465, -6.7567);(0.0153, -0.0750, 0.0274, 0.9967);(-0.5440, 0.0000, -3.3179);(-0.8004, 0.0000, 5.2605);
814.3729;77;1;False;AfterFade;1.005;Pig;False;True;5.3210;0.0000;(-0.0344, 1.1501, -7.1445);(-0.0365, 0.0241, -0.0240, 0.9988);(-0.0056, 0.5459, -6.7570);(0.0157, -0.0772, 0.0297, 0.9965);(-0.5440, 0.0000, -3.3179);(-0.8004, 0.0000, 5.2605);
815.3002;77;1;False;Estimation;0.927;Pig;False;True;5.3210;5.4105;(-0.0345, 1.1501, -7.1449);(-0.0370, 0.0237, -0.0235, 0.9988);(-0.0007, 0.5622, -6.7563);(-0.0339, -0.0639, 0.0182, 0.9972);(-0.6725, 0.0000, -1.6314);(-0.8004, 0.0000, 5.2605);
816.8861;78;1;False;Focus;1.586;empty;empty;empty;7.0000;0.0000;(-0.0343, 1.1501, -7.1444);(-0.0365, 0.0248, -0.0241, 0.9987);(0.0010, 0.5622, -6.7555);(-0.0340, -0.0585, 0.0136, 0.9976);(-0.6725, 0.0000, -1.6314);(0.0000, 0.0000, -7.0000);
816.8970;78;1;False;BeforeFade;0.011;Pig;False;True;4.5130;0.0000;(-0.0342, 1.1500, -7.1443);(-0.0364, 0.0247, -0.0242, 0.9987);(0.0012, 0.5620, -6.7553);(-0.0340, -0.0584, 0.0136, 0.9976);(-0.6725, 0.0000, -1.6314);(0.9241, 0.0000, 4.4174);
816.9979;78;1;False;Stimuli;0.101;Pig;False;True;4.5130;0.0000;(-0.0344, 1.1500, -7.1440);(-0.0363, 0.0243, -0.0240, 0.9988);(0.0010, 0.5620, -6.7551);(-0.0336, -0.0591, 0.0139, 0.9976);(-0.6725, 0.0000, -1.6314);(0.9241, 0.0000, 4.4174);
818.0030;78;1;False;AfterFade;1.005;Pig;False;True;4.5130;0.0000;(-0.0339, 1.1498, -7.1438);(-0.0351, 0.0253, -0.0245, 0.9988);(0.0071, 0.5592, -6.7529);(-0.0229, -0.0401, 0.0087, 0.9989);(-0.6725, 0.0000, -1.6314);(0.9241, 0.0000, 4.4174);
818.9635;78;1;False;Estimation;0.961;Pig;False;True;4.5130;4.5827;(-0.0334, 1.1495, -7.1431);(-0.0322, 0.0245, -0.0252, 0.9989);(0.0553, 0.5572, -6.7426);(-0.0097, 0.1064, 0.0059, 0.9943);(0.9778, 0.0000, -2.5229);(0.9241, 0.0000, 4.4174);
820.8295;79;1;False;Focus;1.866;empty;empty;empty;7.0000;0.0000;(-0.0334, 1.1490, -7.1431);(-0.0321, 0.0229, -0.0257, 0.9989);(0.0526, 0.5590, -6.7432);(-0.0172, 0.0965, 0.0016, 0.9952);(0.9778, 0.0000, -2.5229);(0.0000, 0.0000, -7.0000);
820.8400;79;1;False;BeforeFade;0.010;Rabbit;False;False;4.5368;0.0000;(-0.0333, 1.1490, -7.1431);(-0.0322, 0.0229, -0.0258, 0.9989);(0.0526, 0.5590, -6.7432);(-0.0173, 0.0964, 0.0018, 0.9952);(0.9778, 0.0000, -2.5229);(0.7153, 0.0000, 4.4801);
820.9405;79;1;False;Stimuli;0.101;Rabbit;False;False;4.5368;0.0000;(-0.0334, 1.1491, -7.1431);(-0.0319, 0.0235, -0.0258, 0.9989);(0.0524, 0.5594, -6.7432);(-0.0176, 0.0963, 0.0018, 0.9952);(0.9778, 0.0000, -2.5229);(0.7153, 0.0000, 4.4801);
821.9462;79;1;False;AfterFade;1.005;Rabbit;False;False;4.5368;0.0000;(-0.0337, 1.1495, -7.1433);(-0.0334, 0.0231, -0.0259, 0.9988);(0.0526, 0.5589, -6.7429);(-0.0163, 0.0964, 0.0017, 0.9952);(0.9778, 0.0000, -2.5229);(0.7153, 0.0000, 4.4801);
822.8167;79;1;False;Estimation;0.871;Rabbit;False;False;4.5368;5.4202;(-0.0334, 1.1494, -7.1439);(-0.0331, 0.0230, -0.0258, 0.9989);(0.0440, 0.5628, -6.7444);(-0.0304, 0.0705, 0.0091, 0.9970);(0.7362, 0.0000, -1.6300);(0.7153, 0.0000, 4.4801);
824.5148;80;1;False;Focus;1.698;empty;empty;empty;7.0000;0.0000;(-0.0335, 1.1493, -7.1436);(-0.0333, 0.0220, -0.0260, 0.9989);(0.0443, 0.5642, -6.7447);(-0.0331, 0.0714, 0.0070, 0.9969);(0.7362, 0.0000, -1.6300);(0.0000, 0.0000, -7.0000);
824.5259;80;1;False;BeforeFade;0.011;Crocodile;True;True;1.5627;0.0000;(-0.0336, 1.1493, -7.1437);(-0.0334, 0.0220, -0.0259, 0.9989);(0.0444, 0.5642, -6.7447);(-0.0331, 0.0714, 0.0070, 0.9969);(0.7362, 0.0000, -1.6300);(0.2818, 0.0000, 1.5371);
824.6265;80;1;False;Stimuli;0.101;Crocodile;True;True;1.5627;0.0000;(-0.0338, 1.1494, -7.1434);(-0.0339, 0.0216, -0.0256, 0.9989);(0.0441, 0.5639, -6.7446);(-0.0331, 0.0713, 0.0068, 0.9969);(0.7362, 0.0000, -1.6300);(0.2818, 0.0000, 1.5371);
825.6315;80;1;False;AfterFade;1.005;Crocodile;True;True;1.5627;0.0000;(-0.0340, 1.1494, -7.1437);(-0.0324, 0.0227, -0.0261, 0.9989);(0.0462, 0.5580, -6.7436);(-0.0097, 0.0754, -0.0112, 0.9970);(0.7362, 0.0000, -1.6300);(0.2818, 0.0000, 1.5371);
826.7822;80;1;False;Estimation;1.150;Crocodile;True;True;1.5627;1.5217;(-0.0327, 1.1482, -7.1428);(-0.0262, 0.0229, -0.0287, 0.9990);(0.0500, 0.5116, -6.7441);(0.1526, 0.1000, -0.1072, 0.9774);(0.2753, 0.0000, -5.5034);(0.2818, 0.0000, 1.5371);
828.4462;81;1;False;Focus;1.664;empty;empty;empty;7.0000;0.0000;(-0.0327, 1.1483, -7.1422);(-0.0265, 0.0225, -0.0274, 0.9990);(0.0325, 0.5645, -6.7469);(-0.0315, 0.0373, -0.0208, 0.9986);(0.2753, 0.0000, -5.5034);(0.0000, 0.0000, -7.0000);
828.4574;81;1;False;BeforeFade;0.011;FinalSnake;True;False;3.4957;0.0000;(-0.0328, 1.1483, -7.1421);(-0.0264, 0.0227, -0.0274, 0.9990);(0.0324, 0.5645, -6.7469);(-0.0315, 0.0373, -0.0208, 0.9986);(0.2753, 0.0000, -5.5034);(-0.8488, 0.0000, 3.3911);
828.5581;81;1;False;Stimuli;0.101;FinalSnake;True;False;3.4957;0.0000;(-0.0329, 1.1483, -7.1421);(-0.0263, 0.0226, -0.0274, 0.9990);(0.0322, 0.5641, -6.7471);(-0.0303, 0.0365, -0.0215, 0.9986);(0.2753, 0.0000, -5.5034);(-0.8488, 0.0000, 3.3911);
829.5633;81;1;False;AfterFade;1.005;FinalSnake;True;False;3.4957;0.0000;(-0.0333, 1.1481, -7.1425);(-0.0262, 0.0208, -0.0272, 0.9991);(-0.0173, 0.5546, -6.7621);(-0.0226, -0.1096, 0.0430, 0.9928);(0.2753, 0.0000, -5.5034);(-0.8488, 0.0000, 3.3911);
830.4011;81;1;False;Estimation;0.838;FinalSnake;True;False;3.4957;4.0989;(-0.0330, 1.1486, -7.1432);(-0.0285, 0.0208, -0.0271, 0.9990);(-0.0094, 0.5471, -6.7583);(0.0015, -0.0888, 0.0490, 0.9948);(-0.6969, 0.0000, -2.9608);(-0.8488, 0.0000, 3.3911);
831.9088;82;1;False;Focus;1.508;empty;empty;empty;7.0000;0.0000;(-0.0323, 1.1486, -7.1422);(-0.0271, 0.0236, -0.0284, 0.9990);(0.0234, 0.5691, -6.7489);(-0.0584, 0.0177, 0.0404, 0.9973);(-0.6969, 0.0000, -2.9608);(0.0000, 0.0000, -7.0000);
831.9199;82;1;False;BeforeFade;0.011;FinalWolf;True;False;2.0501;0.0000;(-0.0324, 1.1485, -7.1422);(-0.0271, 0.0237, -0.0283, 0.9990);(0.0233, 0.5690, -6.7490);(-0.0585, 0.0178, 0.0409, 0.9973);(-0.6969, 0.0000, -2.9608);(0.3178, 0.0000, 2.0253);
832.0204;82;1;False;Stimuli;0.101;FinalWolf;True;False;2.0501;0.0000;(-0.0325, 1.1486, -7.1422);(-0.0273, 0.0235, -0.0283, 0.9990);(0.0237, 0.5687, -6.7486);(-0.0573, 0.0189, 0.0406, 0.9973);(-0.6969, 0.0000, -2.9608);(0.3178, 0.0000, 2.0253);
833.0258;82;1;False;AfterFade;1.005;FinalWolf;True;False;2.0501;0.0000;(-0.0330, 1.1482, -7.1423);(-0.0270, 0.0220, -0.0278, 0.9990);(0.0331, 0.5440, -6.7446);(0.0271, 0.0462, 0.0223, 0.9983);(-0.6969, 0.0000, -2.9608);(0.3178, 0.0000, 2.0253);
833.9193;82;1;False;Estimation;0.893;FinalWolf;True;False;2.0501;1.5469;(-0.0329, 1.1483, -7.1427);(-0.0278, 0.0220, -0.0280, 0.9990);(0.0350, 0.5090, -6.7477);(0.1598, 0.0650, -0.0634, 0.9830);(0.1831, 0.0000, -5.4639);(0.3178, 0.0000, 2.0253);
835.5055;83;1;False;Focus;1.586;empty;empty;empty;7.0000;0.0000;(-0.0330, 1.1510, -7.1431);(-0.0445, 0.0237, -0.0275, 0.9983);(0.0220, 0.5319, -6.7469);(0.0661, 0.0248, 0.0155, 0.9974);(0.1831, 0.0000, -5.4639);(0.0000, 0.0000, -7.0000);
835.5161;83;1;False;BeforeFade;0.011;Turtle;False;False;4.4729;0.0000;(-0.0330, 1.1510, -7.1432);(-0.0445, 0.0236, -0.0275, 0.9984);(0.0221, 0.5320, -6.7469);(0.0659, 0.0250, 0.0154, 0.9974);(0.1831, 0.0000, -5.4639);(-0.0251, 0.0000, 4.4729);
835.6173;83;1;False;Stimuli;0.101;Turtle;False;False;4.4729;0.0000;(-0.0331, 1.1511, -7.1434);(-0.0456, 0.0229, -0.0272, 0.9983);(0.0221, 0.5317, -6.7469);(0.0663, 0.0246, 0.0153, 0.9974);(0.1831, 0.0000, -5.4639);(-0.0251, 0.0000, 4.4729);
836.6222;83;1;False;AfterFade;1.005;Turtle;False;False;4.4729;0.0000;(-0.0339, 1.1505, -7.1432);(-0.0430, 0.0206, -0.0269, 0.9985);(0.0082, 0.5535, -6.7509);(-0.0186, -0.0193, 0.0724, 0.9970);(0.1831, 0.0000, -5.4639);(-0.0251, 0.0000, 4.4729);
838.3201;83;1;False;Estimation;1.698;Turtle;False;False;4.4729;3.9250;(-0.0346, 1.1509, -7.1442);(-0.0430, 0.0200, -0.0263, 0.9985);(0.0159, 0.5450, -6.7480);(0.0103, -0.0003, 0.0662, 0.9978);(0.0134, 0.0000, -3.0750);(-0.0251, 0.0000, 4.4729);
840.0067;84;1;False;Focus;1.686;empty;empty;empty;7.0000;0.0000;(-0.0306, 1.1514, -7.1445);(-0.0499, 0.0375, -0.0261, 0.9977);(0.0235, 0.5547, -6.7478);(-0.0106, 0.0182, 0.0352, 0.9992);(0.0134, 0.0000, -3.0750);(0.0000, 0.0000, -7.0000);
840.0175;84;1;False;BeforeFade;0.011;Scorpio;True;False;2.4020;0.0000;(-0.0306, 1.1513, -7.1445);(-0.0498, 0.0373, -0.0260, 0.9977);(0.0233, 0.5546, -6.7479);(-0.0107, 0.0181, 0.0354, 0.9992);(0.0134, 0.0000, -3.0750);(0.5768, 0.0000, 2.3317);
840.1182;84;1;False;Stimuli;0.101;Scorpio;True;False;2.4020;0.0000;(-0.0313, 1.1513, -7.1439);(-0.0490, 0.0372, -0.0261, 0.9978);(0.0230, 0.5546, -6.7482);(-0.0104, 0.0180, 0.0362, 0.9991);(0.0134, 0.0000, -3.0750);(0.5768, 0.0000, 2.3317);
841.1236;84;1;False;AfterFade;1.005;Scorpio;True;False;2.4020;0.0000;(-0.0316, 1.1501, -7.1411);(-0.0367, 0.0393, -0.0259, 0.9982);(0.0524, 0.5294, -6.7435);(0.0914, 0.1139, -0.0659, 0.9871);(0.0134, 0.0000, -3.0750);(0.5768, 0.0000, 2.3317);
842.4304;84;1;False;Estimation;1.307;Scorpio;True;False;2.4020;2.5484;(-0.0326, 1.1500, -7.1388);(-0.0266, 0.0443, -0.0223, 0.9984);(0.0686, 0.5408, -6.7417);(0.0562, 0.1476, -0.1122, 0.9811);(0.7123, 0.0000, -4.5531);(0.5768, 0.0000, 2.3317);
844.2621;85;1;False;Focus;1.832;empty;empty;empty;7.0000;0.0000;(-0.0354, 1.1483, -7.1404);(-0.0243, 0.0157, -0.0205, 0.9994);(0.0330, 0.5590, -6.7463);(-0.0160, 0.0502, 0.0212, 0.9984);(0.7123, 0.0000, -4.5531);(0.0000, 0.0000, -7.0000);
844.2733;85;1;False;BeforeFade;0.011;Scorpio;True;False;4.6511;0.0000;(-0.0355, 1.1483, -7.1404);(-0.0242, 0.0158, -0.0205, 0.9994);(0.0331, 0.5590, -6.7463);(-0.0160, 0.0501, 0.0211, 0.9984);(0.7123, 0.0000, -4.5531);(-0.3187, 0.0000, 4.6402);
844.3736;85;1;False;Stimuli;0.100;Scorpio;True;False;4.6511;0.0000;(-0.0356, 1.1483, -7.1399);(-0.0241, 0.0162, -0.0204, 0.9994);(0.0330, 0.5589, -6.7463);(-0.0156, 0.0503, 0.0218, 0.9984);(0.7123, 0.0000, -4.5531);(-0.3187, 0.0000, 4.6402);
845.3790;85;1;False;AfterFade;1.005;Scorpio;True;False;4.6511;0.0000;(-0.0338, 1.1486, -7.1411);(-0.0246, 0.0165, -0.0236, 0.9993);(-0.0019, 0.5536, -6.7551);(-0.0136, -0.0555, 0.0541, 0.9969);(0.7123, 0.0000, -4.5531);(-0.3187, 0.0000, 4.6402);
846.1050;85;1;False;Estimation;0.726;Scorpio;True;False;4.6511;5.6981;(-0.0347, 1.1488, -7.1417);(-0.0263, 0.0157, -0.0234, 0.9993);(0.0088, 0.5637, -6.7533);(-0.0415, -0.0246, 0.0366, 0.9982);(-0.3031, 0.0000, -1.3100);(-0.3187, 0.0000, 4.6402);
847.8477;86;1;False;Focus;1.742;empty;empty;empty;7.0000;0.0000;(-0.0323, 1.1495, -7.1413);(-0.0328, 0.0184, -0.0290, 0.9989);(0.0134, 0.5668, -6.7522);(-0.0497, -0.0120, 0.0346, 0.9981);(-0.3031, 0.0000, -1.3100);(0.0000, 0.0000, -7.0000);
847.8586;86;1;False;BeforeFade;0.011;Turtle;False;False;1.7576;0.0000;(-0.0323, 1.1495, -7.1413);(-0.0327, 0.0185, -0.0290, 0.9989);(0.0134, 0.5669, -6.7521);(-0.0500, -0.0119, 0.0345, 0.9981);(-0.3031, 0.0000, -1.3100);(-0.0483, 0.0000, 1.7570);
847.9593;86;1;False;Stimuli;0.101;Turtle;False;False;1.7576;0.0000;(-0.0323, 1.1493, -7.1413);(-0.0325, 0.0185, -0.0288, 0.9989);(0.0135, 0.5668, -6.7520);(-0.0501, -0.0122, 0.0348, 0.9981);(-0.3031, 0.0000, -1.3100);(-0.0483, 0.0000, 1.7570);
848.9646;86;1;False;AfterFade;1.005;Turtle;False;False;1.7576;0.0000;(-0.0324, 1.1465, -7.1410);(-0.0113, 0.0225, -0.0299, 0.9992);(0.0053, 0.4963, -6.7585);(0.1982, -0.0272, -0.0121, 0.9797);(-0.3031, 0.0000, -1.3100);(-0.0483, 0.0000, 1.7570);
849.6235;86;1;False;Estimation;0.659;Turtle;False;False;1.7576;1.2254;(-0.0328, 1.1467, -7.1412);(-0.0118, 0.0206, -0.0288, 0.9993);(0.0075, 0.4909, -6.7576);(0.2120, -0.0164, -0.0032, 0.9771);(-0.0234, 0.0000, -5.7748);(-0.0483, 0.0000, 1.7570);
851.1534;87;1;False;Focus;1.530;empty;empty;empty;7.0000;0.0000;(-0.0331, 1.1470, -7.1407);(-0.0152, 0.0196, -0.0271, 0.9993);(0.0029, 0.4965, -6.7573);(0.1903, -0.0303, -0.0016, 0.9813);(-0.0234, 0.0000, -5.7748);(0.0000, 0.0000, -7.0000);
851.1645;87;1;False;BeforeFade;0.011;Scorpio;True;False;3.7410;0.0000;(-0.0331, 1.1470, -7.1407);(-0.0151, 0.0196, -0.0270, 0.9993);(0.0030, 0.4966, -6.7573);(0.1900, -0.0302, -0.0016, 0.9813);(-0.0234, 0.0000, -5.7748);(-0.2993, 0.0000, 3.7290);
851.2657;87;1;False;Stimuli;0.101;Scorpio;True;False;3.7410;0.0000;(-0.0332, 1.1469, -7.1409);(-0.0147, 0.0200, -0.0266, 0.9993);(0.0028, 0.4966, -6.7572);(0.1898, -0.0297, -0.0015, 0.9814);(-0.0234, 0.0000, -5.7748);(-0.2993, 0.0000, 3.7290);
852.2704;87;1;False;AfterFade;1.005;Scorpio;True;False;3.7410;0.0000;(-0.0341, 1.1472, -7.1408);(-0.0156, 0.0183, -0.0253, 0.9994);(-0.0054, 0.5354, -6.7558);(0.0558, -0.0618, 0.0114, 0.9965);(-0.0234, 0.0000, -5.7748);(-0.2993, 0.0000, 3.7290);
853.6895;87;1;False;Estimation;1.419;Scorpio;True;False;3.7410;3.6451;(-0.0353, 1.1476, -7.1422);(-0.0193, 0.0145, -0.0227, 0.9995);(-0.0025, 0.5429, -6.7541);(0.0195, -0.0529, 0.0444, 0.9974);(-0.3536, 0.0000, -3.3721);(-0.2993, 0.0000, 3.7290);
855.4426;88;1;False;Focus;1.753;empty;empty;empty;7.0000;0.0000;(-0.0322, 1.1480, -7.1405);(-0.0214, 0.0237, -0.0257, 0.9992);(0.0162, 0.5482, -6.7484);(0.0113, 0.0032, 0.0395, 0.9991);(-0.3536, 0.0000, -3.3721);(0.0000, 0.0000, -7.0000);
855.4540;88;1;False;BeforeFade;0.011;Turtle;False;False;3.0333;0.0000;(-0.0322, 1.1479, -7.1406);(-0.0215, 0.0237, -0.0257, 0.9992);(0.0161, 0.5480, -6.7485);(0.0112, 0.0033, 0.0396, 0.9991);(-0.3536, 0.0000, -3.3721);(-0.7047, 0.0000, 2.9503);
