***SESSION HEADER***
{
  "Participant": "S26",
  "Timestamp": "15-54-18-23-07-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg
313.8475;0;0;False;Rating;0.000;Rabbit;False;False;1.5464;0.0000;(0.1132, 1.1477, -7.0862);(0.0151, 0.0027, -0.0201, 0.9997);(0.1610, 0.5512, -6.7063);(0.0266, -0.1549, -0.1043, 0.9821);(0.0000, 0.0000, 0.0000);(-0.3606, 0.0000, 1.5038);0.0000;
314.2377;0;0;False;RatingInit;0.391;Rabbit;False;False;1.5464;0.0000;(0.1133, 1.1478, -7.0856);(0.0144, 0.0030, -0.0194, 0.9997);(0.1608, 0.5511, -6.7064);(0.0276, -0.1547, -0.1044, 0.9820);(0.0000, 0.0000, 0.0000);(-0.3606, 0.0000, 1.5038);0.0000;
344.4287;0;0;False;Rating;0.000;Crocodile;True;True;2.2809;0.0000;(0.1032, 1.1523, -7.0839);(-0.0191, -0.0071, -0.0106, 0.9997);(0.1613, 0.5453, -6.7054);(0.0463, -0.1558, -0.1148, 0.9800);(0.0000, 0.0000, 0.0000);(-0.4707, 0.0000, 2.2318);0.0000;
345.7245;1;0;True;TrainInit;1.296;empty;empty;empty;7.0000;0.0000;(0.1098, 1.1540, -7.0811);(-0.0267, 0.0216, -0.0206, 0.9992);(0.1616, 0.5468, -6.7052);(0.0358, -0.1552, -0.1144, 0.9806);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
347.3437;1;0;True;Focus;1.619;empty;empty;empty;7.0000;0.0000;(0.1099, 1.1510, -7.0818);(-0.0077, 0.0128, -0.0205, 0.9997);(0.1618, 0.5465, -6.7055);(0.0371, -0.1561, -0.1175, 0.9800);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
347.3548;1;0;True;BeforeFade;0.011;Deer;False;False;3.5964;0.0000;(0.1099, 1.1509, -7.0817);(-0.0075, 0.0126, -0.0204, 0.9997);(0.1618, 0.5465, -6.7054);(0.0372, -0.1560, -0.1174, 0.9801);(0.0000, 0.0000, 0.0000);(0.2912, 0.0000, 3.5845);0.0000;
347.4555;1;0;True;Stimuli;0.101;Deer;False;False;3.5964;0.0000;(0.1095, 1.1506, -7.0816);(-0.0053, 0.0122, -0.0205, 0.9997);(0.1616, 0.5464, -6.7056);(0.0377, -0.1561, -0.1178, 0.9800);(0.0000, 0.0000, 0.0000);(0.2912, 0.0000, 3.5845);0.0000;
348.4606;1;0;True;AfterFade;1.005;Deer;False;False;3.5964;0.0000;(0.1087, 1.1507, -7.0809);(-0.0043, 0.0105, -0.0199, 0.9997);(0.1608, 0.5463, -6.7045);(0.0387, -0.1594, -0.1096, 0.9804);(0.0000, 0.0000, 0.0000);(0.2912, 0.0000, 3.5845);0.0000;
365.6291;1;0;True;Estimation;17.168;Deer;False;False;3.5964;4.1077;(0.1083, 1.1512, -7.0845);(-0.0065, 0.0218, -0.0157, 0.9996);(0.2014, 0.6875, -6.7127);(0.0224, 0.0143, -0.0127, 0.9996);(0.3142, 0.0000, 4.0957);(0.2912, 0.0000, 3.5845);0.2587;
367.5269;2;0;True;Focus;1.898;empty;empty;empty;7.0000;0.0000;(0.1067, 1.1510, -7.0854);(-0.0063, 0.0205, -0.0132, 0.9997);(0.1993, 0.6885, -6.7136);(0.0147, 0.0103, -0.0354, 0.9992);(0.3142, 0.0000, 4.0957);(0.0000, 0.0000, -7.0000);0.2587;
367.5382;2;0;True;BeforeFade;0.011;Scorpio;True;False;3.1187;0.0000;(0.1067, 1.1510, -7.0854);(-0.0063, 0.0205, -0.0133, 0.9997);(0.1994, 0.6886, -6.7137);(0.0141, 0.0107, -0.0346, 0.9992);(0.3142, 0.0000, 4.0957);(0.6405, 0.0000, 3.0522);0.2587;
