***SESSION HEADER***
{
  "Participant": "S22",
  "Timestamp": "16-00-34-19-02-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;
1213.6750;101;1;False;AfterFade;1.005;Crocodile;True;True;3.0361;0.0000;(-0.0151, 1.1212, -7.1590);(0.0816, 0.0510, -0.0292, 0.9949);(0.1416, 0.7402, -6.8342);(-0.0076, 0.0292, -0.4049, 0.9139);(0.4003, 0.0000, -1.8256);(0.2101, 0.0000, 3.0288);
1215.9310;101;1;False;Estimation;2.256;Crocodile;True;True;3.0361;3.3982;(-0.0158, 1.1206, -7.1582);(0.0851, 0.0510, -0.0276, 0.9947);(0.1320, 0.7137, -6.8303);(0.0425, 0.0358, -0.4143, 0.9085);(0.2303, 0.0000, -3.6096);(0.2101, 0.0000, 3.0288);
1217.8300;102;1;False;Focus;1.899;empty;empty;empty;7.0000;0.0000;(-0.0153, 1.1212, -7.1591);(0.0827, 0.0522, -0.0285, 0.9948);(0.1337, 0.7120, -6.8306);(0.0432, 0.0423, -0.4097, 0.9102);(0.2303, 0.0000, -3.6096);(0.0000, 0.0000, -7.0000);
1217.8410;102;1;False;BeforeFade;0.011;Scorpio;True;False;3.4579;0.0000;(-0.0153, 1.1212, -7.1591);(0.0827, 0.0524, -0.0284, 0.9948);(0.1338, 0.7123, -6.8306);(0.0430, 0.0419, -0.4098, 0.9102);(0.2303, 0.0000, -3.6096);(0.5452, 0.0000, 3.4146);
1217.9420;102;1;False;Stimuli;0.101;Scorpio;True;False;3.4579;0.0000;(-0.0160, 1.1212, -7.1593);(0.0832, 0.0512, -0.0279, 0.9948);(0.1337, 0.7130, -6.8305);(0.0422, 0.0421, -0.4092, 0.9105);(0.2303, 0.0000, -3.6096);(0.5452, 0.0000, 3.4146);
1218.9470;102;1;False;AfterFade;1.005;Scorpio;True;False;3.4579;0.0000;(-0.0158, 1.1207, -7.1581);(0.0844, 0.0508, -0.0283, 0.9947);(0.1313, 0.7132, -6.8304);(0.0433, 0.0348, -0.4118, 0.9096);(0.2303, 0.0000, -3.6096);(0.5452, 0.0000, 3.4146);
1221.5160;102;1;False;Estimation;2.569;Scorpio;True;False;3.4579;3.7053;(-0.0149, 1.1208, -7.1588);(0.0839, 0.0525, -0.0283, 0.9947);(0.1627, 0.7224, -6.8251);(0.0096, 0.0797, -0.4065, 0.9101);(0.6444, 0.0000, -3.3512);(0.5452, 0.0000, 3.4146);
1223.1910;103;1;False;Focus;1.675;empty;empty;empty;7.0000;0.0000;(-0.0135, 1.1210, -7.1594);(0.0823, 0.0530, -0.0302, 0.9947);(0.1624, 0.7186, -6.8251);(0.0170, 0.0848, -0.4039, 0.9107);(0.6444, 0.0000, -3.3512);(0.0000, 0.0000, -7.0000);
1223.2030;103;1;False;BeforeFade;0.011;Rabbit;False;False;2.1095;0.0000;(-0.0135, 1.1210, -7.1594);(0.0824, 0.0530, -0.0303, 0.9947);(0.1624, 0.7186, -6.8251);(0.0169, 0.0849, -0.4039, 0.9107);(0.6444, 0.0000, -3.3512);(0.3463, 0.0000, 2.0809);
1223.3030;103;1;False;Stimuli;0.100;Rabbit;False;False;2.1095;0.0000;(-0.0135, 1.1210, -7.1592);(0.0826, 0.0534, -0.0306, 0.9947);(0.1621, 0.7180, -6.8251);(0.0174, 0.0853, -0.4044, 0.9104);(0.6444, 0.0000, -3.3512);(0.3463, 0.0000, 2.0809);
1224.3080;103;1;False;AfterFade;1.005;Rabbit;False;False;2.1095;0.0000;(-0.0154, 1.1209, -7.1583);(0.0832, 0.0510, -0.0280, 0.9948);(0.1582, 0.7167, -6.8251);(0.0208, 0.0791, -0.4054, 0.9105);(0.6444, 0.0000, -3.3512);(0.3463, 0.0000, 2.0809);
1226.4190;103;1;False;Estimation;2.111;Rabbit;False;False;2.1095;2.0919;(-0.0158, 1.1207, -7.1589);(0.0836, 0.0517, -0.0273, 0.9948);(0.1509, 0.6665, -6.8196);(0.1012, 0.1096, -0.4104, 0.8996);(0.3749, 0.0000, -4.9420);(0.3463, 0.0000, 2.0809);
1228.1950;104;1;False;Focus;1.776;empty;empty;empty;7.0000;0.0000;(-0.0153, 1.1207, -7.1591);(0.0836, 0.0526, -0.0287, 0.9947);(0.1521, 0.6673, -6.8203);(0.0962, 0.1114, -0.4084, 0.9008);(0.3749, 0.0000, -4.9420);(0.0000, 0.0000, -7.0000);
1228.2070;104;1;False;BeforeFade;0.011;Pig;False;True;4.9436;0.0000;(-0.0153, 1.1207, -7.1591);(0.0837, 0.0525, -0.0288, 0.9947);(0.1521, 0.6674, -6.8203);(0.0962, 0.1115, -0.4084, 0.9008);(0.3749, 0.0000, -4.9420);(0.6399, 0.0000, 4.9020);
1228.3070;104;1;False;Stimuli;0.100;Pig;False;True;4.9436;0.0000;(-0.0154, 1.1211, -7.1594);(0.0828, 0.0523, -0.0287, 0.9948);(0.1522, 0.6678, -6.8203);(0.0959, 0.1112, -0.4085, 0.9008);(0.3749, 0.0000, -4.9420);(0.6399, 0.0000, 4.9020);
1229.3130;104;1;False;AfterFade;1.005;Pig;False;True;4.9436;0.0000;(-0.0153, 1.1213, -7.1593);(0.0815, 0.0527, -0.0288, 0.9949);(0.1513, 0.6707, -6.8203);(0.0894, 0.1050, -0.4086, 0.9022);(0.3749, 0.0000, -4.9420);(0.6399, 0.0000, 4.9020);
1232.3840;104;1;False;Estimation;3.072;Pig;False;True;4.9436;4.6185;(-0.0149, 1.1213, -7.1602);(0.0802, 0.0548, -0.0289, 0.9949);(0.1530, 0.7414, -6.8322);(-0.0147, 0.0509, -0.4147, 0.9084);(0.6172, 0.0000, -2.4229);(0.6399, 0.0000, 4.9020);
1234.1370;105;1;False;Focus;1.754;empty;empty;empty;7.0000;0.0000;(-0.0153, 1.1214, -7.1603);(0.0802, 0.0540, -0.0290, 0.9949);(0.1529, 0.7366, -6.8321);(-0.0072, 0.0577, -0.4180, 0.9066);(0.6172, 0.0000, -2.4229);(0.0000, 0.0000, -7.0000);
1234.1490;105;1;False;BeforeFade;0.011;FinalSnake;True;False;2.4525;0.0000;(-0.0154, 1.1213, -7.1603);(0.0803, 0.0540, -0.0289, 0.9949);(0.1528, 0.7365, -6.8322);(-0.0074, 0.0577, -0.4181, 0.9066);(0.6172, 0.0000, -2.4229);(-0.3977, 0.0000, 2.4200);
1234.2490;105;1;False;Stimuli;0.101;FinalSnake;True;False;2.4525;0.0000;(-0.0153, 1.1213, -7.1602);(0.0806, 0.0540, -0.0290, 0.9949);(0.1527, 0.7366, -6.8321);(-0.0074, 0.0573, -0.4179, 0.9067);(0.6172, 0.0000, -2.4229);(-0.3977, 0.0000, 2.4200);
1235.2540;105;1;False;AfterFade;1.005;FinalSnake;True;False;2.4525;0.0000;(-0.0153, 1.1208, -7.1590);(0.0827, 0.0535, -0.0282, 0.9947);(0.1490, 0.7327, -6.8318);(0.0048, 0.0533, -0.4210, 0.9055);(0.6172, 0.0000, -2.4229);(-0.3977, 0.0000, 2.4200);
1237.5330;105;1;False;Estimation;2.279;FinalSnake;True;False;2.4525;2.3993;(-0.0161, 1.1184, -7.1589);(0.0943, 0.0525, -0.0281, 0.9938);(0.0281, 0.6900, -6.8736);(0.1545, -0.0697, -0.4224, 0.8904);(-0.5679, 0.0000, -4.6688);(-0.3977, 0.0000, 2.4200);
1239.3420;106;1;False;Focus;1.810;empty;empty;empty;7.0000;0.0000;(-0.0177, 1.1188, -7.1585);(0.0921, 0.0521, -0.0277, 0.9940);(0.0302, 0.6861, -6.8728);(0.1476, -0.0595, -0.4164, 0.8952);(-0.5679, 0.0000, -4.6688);(0.0000, 0.0000, -7.0000);
1239.3540;106;1;False;BeforeFade;0.011;FinalSnake;True;False;3.7145;0.0000;(-0.0177, 1.1188, -7.1585);(0.0922, 0.0522, -0.0278, 0.9940);(0.0303, 0.6861, -6.8728);(0.1476, -0.0593, -0.4168, 0.8950);(-0.5679, 0.0000, -4.6688);(-0.2492, 0.0000, 3.7061);
1239.4540;106;1;False;Stimuli;0.100;FinalSnake;True;False;3.7145;0.0000;(-0.0176, 1.1190, -7.1585);(0.0918, 0.0518, -0.0280, 0.9940);(0.0310, 0.6864, -6.8723);(0.1467, -0.0590, -0.4169, 0.8951);(-0.5679, 0.0000, -4.6688);(-0.2492, 0.0000, 3.7061);
1240.4590;106;1;False;AfterFade;1.005;FinalSnake;True;False;3.7145;0.0000;(-0.0169, 1.1190, -7.1592);(0.0907, 0.0527, -0.0276, 0.9941);(0.0516, 0.6942, -6.8622);(0.1251, -0.0343, -0.4194, 0.8985);(-0.5679, 0.0000, -4.6688);(-0.2492, 0.0000, 3.7061);
1242.7940;106;1;False;Estimation;2.334;FinalSnake;True;False;3.7145;3.8208;(-0.0154, 1.1190, -7.1582);(0.0921, 0.0540, -0.0297, 0.9938);(0.0905, 0.7316, -6.8500);(0.0540, -0.0258, -0.4417, 0.8952);(-0.2572, 0.0000, -3.1878);(-0.2492, 0.0000, 3.7061);
1244.4130;107;1;False;Focus;1.619;empty;empty;empty;7.0000;0.0000;(-0.0151, 1.1201, -7.1596);(0.0865, 0.0547, -0.0303, 0.9943);(0.0908, 0.7252, -6.8498);(0.0585, -0.0188, -0.4443, 0.8938);(-0.2572, 0.0000, -3.1878);(0.0000, 0.0000, -7.0000);
1244.4240;107;1;False;BeforeFade;0.011;FinalWolf;True;False;2.1253;0.0000;(-0.0150, 1.1200, -7.1596);(0.0865, 0.0546, -0.0303, 0.9943);(0.0909, 0.7250, -6.8497);(0.0586, -0.0186, -0.4443, 0.8938);(-0.2572, 0.0000, -3.1878);(-0.4196, 0.0000, 2.0835);
1244.5250;107;1;False;Stimuli;0.100;FinalWolf;True;False;2.1253;0.0000;(-0.0151, 1.1203, -7.1597);(0.0860, 0.0548, -0.0301, 0.9943);(0.0910, 0.7248, -6.8497);(0.0588, -0.0182, -0.4441, 0.8939);(-0.2572, 0.0000, -3.1878);(-0.4196, 0.0000, 2.0835);
1245.5300;107;1;False;AfterFade;1.005;FinalWolf;True;False;2.1253;0.0000;(-0.0161, 1.1203, -7.1597);(0.0842, 0.0535, -0.0294, 0.9946);(0.0848, 0.7183, -6.8501);(0.0737, -0.0236, -0.4393, 0.8950);(-0.2572, 0.0000, -3.1878);(-0.4196, 0.0000, 2.0835);
1247.9870;107;1;False;Estimation;2.457;FinalWolf;True;False;2.1253;2.2790;(-0.0164, 1.1195, -7.1592);(0.0883, 0.0550, -0.0292, 0.9941);(0.0364, 0.6790, -6.8672);(0.1568, -0.0558, -0.4257, 0.8894);(-0.4822, 0.0000, -4.7726);(-0.4196, 0.0000, 2.0835);
1249.5960;108;1;False;Focus;1.608;empty;empty;empty;7.0000;0.0000;(-0.0173, 1.1196, -7.1591);(0.0879, 0.0541, -0.0286, 0.9943);(0.0389, 0.6793, -6.8666);(0.1487, -0.0497, -0.4240, 0.8920);(-0.4822, 0.0000, -4.7726);(0.0000, 0.0000, -7.0000);
1249.6070;108;1;False;BeforeFade;0.011;Crocodile;True;True;5.2179;0.0000;(-0.0173, 1.1196, -7.1591);(0.0878, 0.0541, -0.0285, 0.9943);(0.0390, 0.6793, -6.8666);(0.1485, -0.0497, -0.4240, 0.8920);(-0.4822, 0.0000, -4.7726);(-0.1189, 0.0000, 5.2166);
1249.7080;108;1;False;Stimuli;0.100;Crocodile;True;True;5.2179;0.0000;(-0.0172, 1.1197, -7.1590);(0.0878, 0.0540, -0.0293, 0.9942);(0.0392, 0.6799, -6.8663);(0.1476, -0.0492, -0.4244, 0.8920);(-0.4822, 0.0000, -4.7726);(-0.1189, 0.0000, 5.2166);
1250.7140;108;1;False;AfterFade;1.006;Crocodile;True;True;5.2179;0.0000;(-0.0160, 1.1198, -7.1599);(0.0867, 0.0561, -0.0296, 0.9942);(0.0525, 0.6871, -6.8594);(0.1296, -0.0399, -0.4268, 0.8941);(-0.4822, 0.0000, -4.7726);(-0.1189, 0.0000, 5.2166);
1252.9910;108;1;False;Estimation;2.278;Crocodile;True;True;5.2179;4.8046;(-0.0159, 1.1196, -7.1596);(0.0884, 0.0565, -0.0293, 0.9941);(0.1079, 0.7484, -6.8474);(0.0094, -0.0165, -0.4283, 0.9034);(-0.0721, 0.0000, -2.1959);(-0.1189, 0.0000, 5.2166);
1254.7890;109;1;False;Focus;1.798;empty;empty;empty;7.0000;0.0000;(-0.0153, 1.1200, -7.1595);(0.0869, 0.0559, -0.0295, 0.9942);(0.1063, 0.7417, -6.8477);(0.0228, -0.0111, -0.4374, 0.8989);(-0.0721, 0.0000, -2.1959);(0.0000, 0.0000, -7.0000);
1254.8010;109;1;False;BeforeFade;0.011;Turtle;False;False;2.3748;0.0000;(-0.0152, 1.1200, -7.1595);(0.0868, 0.0558, -0.0296, 0.9942);(0.1064, 0.7416, -6.8476);(0.0225, -0.0111, -0.4372, 0.8990);(-0.0721, 0.0000, -2.1959);(-0.4894, 0.0000, 2.3238);
1254.9010;109;1;False;Stimuli;0.100;Turtle;False;False;2.3748;0.0000;(-0.0154, 1.1199, -7.1595);(0.0870, 0.0563, -0.0301, 0.9942);(0.1061, 0.7409, -6.8476);(0.0233, -0.0098, -0.4360, 0.8996);(-0.0721, 0.0000, -2.1959);(-0.4894, 0.0000, 2.3238);
1255.9060;109;1;False;AfterFade;1.005;Turtle;False;False;2.3748;0.0000;(-0.0159, 1.1200, -7.1596);(0.0865, 0.0550, -0.0299, 0.9943);(0.0966, 0.7335, -6.8488);(0.0435, -0.0191, -0.4424, 0.8956);(-0.0721, 0.0000, -2.1959);(-0.4894, 0.0000, 2.3238);
1258.4320;109;1;False;Estimation;2.525;Turtle;False;False;2.3748;2.2179;(-0.0098, 1.1179, -7.1583);(0.0947, 0.0590, -0.0355, 0.9931);(0.0352, 0.6874, -6.8710);(0.1674, -0.0575, -0.4437, 0.8785);(-0.5026, 0.0000, -4.8398);(-0.4894, 0.0000, 2.3238);
1260.0500;110;1;False;Focus;1.618;empty;empty;empty;7.0000;0.0000;(-0.0119, 1.1179, -7.1566);(0.0916, 0.0575, -0.0317, 0.9936);(0.0442, 0.6872, -6.8670);(0.1531, -0.0404, -0.4410, 0.8835);(-0.5026, 0.0000, -4.8398);(0.0000, 0.0000, -7.0000);
1260.0620;110;1;False;BeforeFade;0.011;Scorpio;True;False;3.4132;0.0000;(-0.0119, 1.1178, -7.1567);(0.0916, 0.0574, -0.0316, 0.9936);(0.0444, 0.6871, -6.8669);(0.1528, -0.0401, -0.4406, 0.8837);(-0.5026, 0.0000, -4.8398);(-0.8681, 0.0000, 3.3009);
1260.1620;110;1;False;Stimuli;0.101;Scorpio;True;False;3.4132;0.0000;(-0.0122, 1.1181, -7.1566);(0.0906, 0.0571, -0.0309, 0.9938);(0.0445, 0.6870, -6.8668);(0.1528, -0.0403, -0.4409, 0.8836);(-0.5026, 0.0000, -4.8398);(-0.8681, 0.0000, 3.3009);
1261.1670;110;1;False;AfterFade;1.005;Scorpio;True;False;3.4132;0.0000;(-0.0182, 1.1180, -7.1549);(0.0933, 0.0514, -0.0237, 0.9940);(0.0384, 0.6844, -6.8690);(0.1577, -0.0476, -0.4377, 0.8839);(-0.5026, 0.0000, -4.8398);(-0.8681, 0.0000, 3.3009);
1263.4900;110;1;False;Estimation;2.323;Scorpio;True;False;3.4132;3.2167;(-0.0215, 1.1170, -7.1554);(0.0997, 0.0486, -0.0195, 0.9936);(0.0298, 0.7069, -6.8751);(0.1187, -0.0968, -0.4490, 0.8803);(-0.8404, 0.0000, -3.8950);(-0.8681, 0.0000, 3.3009);
1265.3890;111;1;False;Focus;1.899;empty;empty;empty;7.0000;0.0000;(-0.0202, 1.1177, -7.1566);(0.0973, 0.0517, -0.0229, 0.9936);(0.0324, 0.6989, -6.8735);(0.1308, -0.0777, -0.4410, 0.8845);(-0.8404, 0.0000, -3.8950);(0.0000, 0.0000, -7.0000);
1265.4000;111;1;False;BeforeFade;0.011;Rabbit;False;False;4.3612;0.0000;(-0.0202, 1.1177, -7.1566);(0.0972, 0.0516, -0.0231, 0.9937);(0.0324, 0.6989, -6.8736);(0.1310, -0.0776, -0.4411, 0.8845);(-0.8404, 0.0000, -3.8950);(-0.7167, 0.0000, 4.3019);
1265.5010;111;1;False;Stimuli;0.100;Rabbit;False;False;4.3612;0.0000;(-0.0200, 1.1176, -7.1564);(0.0974, 0.0513, -0.0230, 0.9937);(0.0326, 0.6987, -6.8735);(0.1311, -0.0777, -0.4412, 0.8844);(-0.8404, 0.0000, -3.8950);(-0.7167, 0.0000, 4.3019);
1266.5060;111;1;False;AfterFade;1.005;Rabbit;False;False;4.3612;0.0000;(-0.0198, 1.1176, -7.1569);(0.0978, 0.0513, -0.0244, 0.9936);(0.0323, 0.7012, -6.8736);(0.1264, -0.0814, -0.4427, 0.8840);(-0.8404, 0.0000, -3.8950);(-0.7167, 0.0000, 4.3019);
1268.4830;111;1;False;Estimation;1.977;Rabbit;False;False;4.3612;4.0316;(-0.0184, 1.1173, -7.1568);(0.0998, 0.0536, -0.0250, 0.9932);(0.0633, 0.7284, -6.8620);(0.0608, -0.0641, -0.4487, 0.8893);(-0.5941, 0.0000, -3.0124);(-0.7167, 0.0000, 4.3019);
1270.0020;112;1;False;Focus;1.519;empty;empty;empty;7.0000;0.0000;(-0.0181, 1.1176, -7.1580);(0.0972, 0.0530, -0.0260, 0.9935);(0.0652, 0.7210, -6.8607);(0.0712, -0.0491, -0.4458, 0.8910);(-0.5941, 0.0000, -3.0124);(0.0000, 0.0000, -7.0000);
1270.0130;112;1;False;BeforeFade;0.011;Deer;False;False;5.2323;0.0000;(-0.0181, 1.1177, -7.1581);(0.0971, 0.0529, -0.0261, 0.9935);(0.0652, 0.7210, -6.8606);(0.0713, -0.0490, -0.4457, 0.8910);(-0.5941, 0.0000, -3.0124);(0.3287, 0.0000, 5.2220);
1270.1140;112;1;False;Stimuli;0.101;Deer;False;False;5.2323;0.0000;(-0.0180, 1.1181, -7.1586);(0.0955, 0.0538, -0.0262, 0.9936);(0.0653, 0.7207, -6.8609);(0.0720, -0.0486, -0.4466, 0.8905);(-0.5941, 0.0000, -3.0124);(0.3287, 0.0000, 5.2220);
1271.1190;112;1;False;AfterFade;1.005;Deer;False;False;5.2323;0.0000;(-0.0188, 1.1186, -7.1586);(0.0928, 0.0546, -0.0258, 0.9938);(0.0637, 0.7207, -6.8607);(0.0725, -0.0530, -0.4452, 0.8909);(-0.5941, 0.0000, -3.0124);(0.3287, 0.0000, 5.2220);
1274.5820;112;1;False;Estimation;3.463;Deer;False;False;5.2323;4.6481;(-0.0163, 1.1183, -7.1583);(0.0954, 0.0552, -0.0281, 0.9935);(0.1334, 0.7478, -6.8393);(0.0012, 0.0186, -0.4501, 0.8928);(0.2785, 0.0000, -2.3603);(0.3287, 0.0000, 5.2220);
1276.4250;113;1;False;Focus;1.843;empty;empty;empty;7.0000;0.0000;(-0.0170, 1.1210, -7.1626);(0.0812, 0.0556, -0.0277, 0.9948);(0.1321, 0.7435, -6.8394);(0.0106, 0.0247, -0.4491, 0.8931);(0.2785, 0.0000, -2.3603);(0.0000, 0.0000, -7.0000);
1276.4360;113;1;False;BeforeFade;0.011;Deer;False;False;1.9158;0.0000;(-0.0171, 1.1210, -7.1626);(0.0811, 0.0556, -0.0275, 0.9948);(0.1320, 0.7435, -6.8393);(0.0106, 0.0247, -0.4491, 0.8931);(0.2785, 0.0000, -2.3603);(-0.3183, 0.0000, 1.8891);
1276.5370;113;1;False;Stimuli;0.101;Deer;False;False;1.9158;0.0000;(-0.0172, 1.1210, -7.1624);(0.0809, 0.0551, -0.0272, 0.9948);(0.1326, 0.7432, -6.8391);(0.0105, 0.0252, -0.4491, 0.8931);(0.2785, 0.0000, -2.3603);(-0.3183, 0.0000, 1.8891);
1277.5420;113;1;False;AfterFade;1.005;Deer;False;False;1.9158;0.0000;(-0.0177, 1.1208, -7.1617);(0.0814, 0.0536, -0.0271, 0.9949);(0.1270, 0.7416, -6.8398);(0.0149, 0.0175, -0.4459, 0.8948);(0.2785, 0.0000, -2.3603);(-0.3183, 0.0000, 1.8891);
1280.2780;113;1;False;Estimation;2.736;Deer;False;False;1.9158;1.8925;(-0.0191, 1.1202, -7.1614);(0.0834, 0.0535, -0.0257, 0.9948);(0.0424, 0.6688, -6.8647);(0.1840, -0.0291, -0.4431, 0.8769);(-0.3551, 0.0000, -5.1412);(-0.3183, 0.0000, 1.8891);
1281.8760;114;1;False;Focus;1.598;empty;empty;empty;7.0000;0.0000;(-0.0179, 1.1200, -7.1618);(0.0833, 0.0546, -0.0275, 0.9946);(0.0443, 0.6758, -6.8646);(0.1676, -0.0323, -0.4382, 0.8825);(-0.3551, 0.0000, -5.1412);(0.0000, 0.0000, -7.0000);
1281.8860;114;1;False;BeforeFade;0.010;Deer;False;False;2.0541;0.0000;(-0.0179, 1.1201, -7.1618);(0.0833, 0.0545, -0.0275, 0.9947);(0.0441, 0.6757, -6.8647);(0.1676, -0.0322, -0.4385, 0.8824);(-0.3551, 0.0000, -5.1412);(-0.1416, 0.0000, 2.0492);
1281.9870;114;1;False;Stimuli;0.101;Deer;False;False;2.0541;0.0000;(-0.0180, 1.1203, -7.1619);(0.0828, 0.0543, -0.0275, 0.9947);(0.0434, 0.6766, -6.8652);(0.1669, -0.0336, -0.4385, 0.8824);(-0.3551, 0.0000, -5.1412);(-0.1416, 0.0000, 2.0492);
1282.9920;114;1;False;AfterFade;1.005;Deer;False;False;2.0541;0.0000;(-0.0186, 1.1201, -7.1608);(0.0832, 0.0540, -0.0267, 0.9947);(0.0502, 0.6917, -6.8643);(0.1424, -0.0299, -0.4325, 0.8898);(-0.3551, 0.0000, -5.1412);(-0.1416, 0.0000, 2.0492);
1285.2260;114;1;False;Estimation;2.234;Deer;False;False;2.0541;2.9924;(-0.0168, 1.1200, -7.1610);(0.0849, 0.0553, -0.0292, 0.9944);(0.0827, 0.7134, -6.8519);(0.0847, -0.0032, -0.4352, 0.8963);(-0.1492, 0.0000, -4.0114);(-0.1416, 0.0000, 2.0492);
1286.8680;115;1;False;Focus;1.642;empty;empty;empty;7.0000;0.0000;(-0.0167, 1.1200, -7.1611);(0.0845, 0.0542, -0.0295, 0.9945);(0.0805, 0.7073, -6.8522);(0.0941, -0.0004, -0.4354, 0.8953);(-0.1492, 0.0000, -4.0114);(0.0000, 0.0000, -7.0000);
1286.8790;115;1;False;BeforeFade;0.011;Rabbit;False;False;4.2006;0.0000;(-0.0167, 1.1200, -7.1611);(0.0845, 0.0541, -0.0295, 0.9945);(0.0804, 0.7073, -6.8523);(0.0940, -0.0005, -0.4354, 0.8953);(-0.1492, 0.0000, -4.0114);(-0.6801, 0.0000, 4.1452);
1286.9790;115;1;False;Stimuli;0.100;Rabbit;False;False;4.2006;0.0000;(-0.0161, 1.1200, -7.1609);(0.0845, 0.0551, -0.0301, 0.9944);(0.0810, 0.7066, -6.8519);(0.0949, 0.0003, -0.4356, 0.8951);(-0.1492, 0.0000, -4.0114);(-0.6801, 0.0000, 4.1452);
1287.9850;115;1;False;AfterFade;1.005;Rabbit;False;False;4.2006;0.0000;(-0.0163, 1.1199, -7.1608);(0.0855, 0.0542, -0.0291, 0.9944);(0.0793, 0.7072, -6.8527);(0.0956, -0.0050, -0.4347, 0.8955);(-0.1492, 0.0000, -4.0114);(-0.6801, 0.0000, 4.1452);
1289.8950;115;1;False;Estimation;1.910;Rabbit;False;False;4.2006;4.0263;(-0.0161, 1.1199, -7.1614);(0.0849, 0.0557, -0.0303, 0.9944);(0.0681, 0.7262, -6.8589);(0.0619, -0.0651, -0.4423, 0.8924);(-0.6064, 0.0000, -3.0196);(-0.6801, 0.0000, 4.1452);
1291.6590;116;1;False;Focus;1.764;empty;empty;empty;7.0000;0.0000;(-0.0169, 1.1206, -7.1619);(0.0823, 0.0547, -0.0300, 0.9947);(0.0709, 0.7208, -6.8573);(0.0702, -0.0502, -0.4403, 0.8937);(-0.6064, 0.0000, -3.0196);(0.0000, 0.0000, -7.0000);
1291.6700;116;1;False;BeforeFade;0.011;Deer;False;False;4.9811;0.0000;(-0.0168, 1.1205, -7.1618);(0.0824, 0.0547, -0.0301, 0.9946);(0.0708, 0.7209, -6.8572);(0.0703, -0.0505, -0.4402, 0.8937);(-0.6064, 0.0000, -3.0196);(-1.0749, 0.0000, 4.8638);
1291.7710;116;1;False;Stimuli;0.101;Deer;False;False;4.9811;0.0000;(-0.0171, 1.1206, -7.1619);(0.0822, 0.0546, -0.0301, 0.9947);(0.0708, 0.7212, -6.8572);(0.0701, -0.0505, -0.4405, 0.8936);(-0.6064, 0.0000, -3.0196);(-1.0749, 0.0000, 4.8638);
1292.7760;116;1;False;AfterFade;1.006;Deer;False;False;4.9811;0.0000;(-0.0166, 1.1204, -7.1618);(0.0833, 0.0541, -0.0305, 0.9946);(0.0692, 0.7220, -6.8578);(0.0714, -0.0563, -0.4406, 0.8931);(-0.6064, 0.0000, -3.0196);(-1.0749, 0.0000, 4.8638);
1294.6190;116;1;False;Estimation;1.843;Deer;False;False;4.9811;4.6289;(-0.0183, 1.1204, -7.1622);(0.0832, 0.0525, -0.0284, 0.9947);(0.0582, 0.7357, -6.8649);(0.0545, -0.1012, -0.4425, 0.8894);(-0.9824, 0.0000, -2.4766);(-1.0749, 0.0000, 4.8638);
1296.4630;117;1;False;Focus;1.843;empty;empty;empty;7.0000;0.0000;(-0.0170, 1.1206, -7.1625);(0.0818, 0.0542, -0.0300, 0.9947);(0.0620, 0.7306, -6.8626);(0.0603, -0.0882, -0.4415, 0.8909);(-0.9824, 0.0000, -2.4766);(0.0000, 0.0000, -7.0000);
1296.4730;117;1;False;BeforeFade;0.011;Pig;False;True;4.2933;0.0000;(-0.0171, 1.1205, -7.1625);(0.0818, 0.0543, -0.0298, 0.9947);(0.0621, 0.7306, -6.8626);(0.0603, -0.0881, -0.4419, 0.8907);(-0.9824, 0.0000, -2.4766);(-1.0585, 0.0000, 4.1607);
1296.5740;117;1;False;Stimuli;0.101;Pig;False;True;4.2933;0.0000;(-0.0175, 1.1208, -7.1622);(0.0815, 0.0536, -0.0301, 0.9948);(0.0625, 0.7305, -6.8622);(0.0604, -0.0873, -0.4417, 0.8909);(-0.9824, 0.0000, -2.4766);(-1.0585, 0.0000, 4.1607);
1297.5790;117;1;False;AfterFade;1.005;Pig;False;True;4.2933;0.0000;(-0.0178, 1.1206, -7.1626);(0.0808, 0.0535, -0.0292, 0.9949);(0.0610, 0.7302, -6.8629);(0.0612, -0.0900, -0.4401, 0.8913);(-0.9824, 0.0000, -2.4766);(-1.0585, 0.0000, 4.1607);
1299.8690;117;1;False;Estimation;2.290;Pig;False;True;4.2933;5.1550;(-0.0193, 1.1209, -7.1630);(0.0803, 0.0530, -0.0277, 0.9950);(0.0549, 0.7412, -6.8678);(0.0450, -0.1212, -0.4428, 0.8872);(-1.2242, 0.0000, -1.9925);(-1.0585, 0.0000, 4.1607);
1301.4330;118;1;False;Focus;1.564;empty;empty;empty;7.0000;0.0000;(-0.0184, 1.1211, -7.1638);(0.0801, 0.0538, -0.0293, 0.9949);(0.0574, 0.7371, -6.8664);(0.0493, -0.1098, -0.4425, 0.8887);(-1.2242, 0.0000, -1.9925);(0.0000, 0.0000, -7.0000);
1301.4440;118;1;False;BeforeFade;0.011;FinalSnake;True;False;5.1918;0.0000;(-0.0184, 1.1210, -7.1638);(0.0800, 0.0539, -0.0292, 0.9949);(0.0572, 0.7370, -6.8665);(0.0493, -0.1098, -0.4425, 0.8886);(-1.2242, 0.0000, -1.9925);(-0.5901, 0.0000, 5.1582);
