***SESSION HEADER***
{
  "Participant": "S15",
  "Timestamp": "16-25-50-03-04-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg
243.1796;0;0;False;Rating;0.000;Crocodile;True;True;3.4078;0.0000;(-0.0507, 1.0829, -7.1063);(-0.0591, 0.0163, -0.0209, 0.9979);(0.0637, 0.5311, -6.8318);(0.0105, -0.0676, -0.1797, 0.9813);(0.0000, 0.0000, 0.0000);(0.2360, 0.0000, 3.3997);0.0000;
252.3045;0;0;False;RatingInit;9.126;Crocodile;True;True;3.4078;0.0000;(-0.0382, 1.0847, -7.0873);(-0.0858, 0.0347, -0.0380, 0.9950);(0.0717, 0.5400, -6.8259);(-0.0047, -0.0540, -0.1760, 0.9829);(0.0000, 0.0000, 0.0000);(0.2360, 0.0000, 3.3997);0.0000;
295.7199;0;0;False;Rating;0.000;Deer;False;False;3.2750;0.0000;(-0.0430, 1.0802, -7.0907);(-0.0445, 0.0172, -0.0369, 0.9982);(0.0882, 0.5426, -6.8231);(-0.0124, -0.0056, -0.2518, 0.9677);(0.0000, 0.0000, 0.0000);(-0.1540, 0.0000, 3.2714);0.0000;
301.1267;1;0;True;TrainInit;5.407;empty;empty;empty;7.0000;0.0000;(-0.0391, 1.0839, -7.0824);(-0.0823, 0.0099, -0.0462, 0.9955);(0.1130, 0.5351, -6.8227);(0.0046, 0.0567, -0.6106, 0.7899);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
302.9699;1;0;True;Focus;1.843;empty;empty;empty;7.0000;0.0000;(-0.0389, 1.0802, -7.0824);(-0.0485, 0.0223, -0.0465, 0.9975);(0.0864, 0.5419, -6.8239);(-0.0087, 0.0120, -0.3856, 0.9226);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
302.9798;1;0;True;BeforeFade;0.010;Deer;False;False;2.6556;0.0000;(-0.0390, 1.0801, -7.0825);(-0.0485, 0.0224, -0.0464, 0.9975);(0.0857, 0.5418, -6.8241);(-0.0084, 0.0105, -0.3841, 0.9232);(0.0000, 0.0000, 0.0000);(0.4288, 0.0000, 2.6208);0.0000;
303.0803;1;0;True;Stimuli;0.100;Deer;False;False;2.6556;0.0000;(-0.0389, 1.0805, -7.0830);(-0.0492, 0.0234, -0.0463, 0.9974);(0.0820, 0.5413, -6.8245);(-0.0046, 0.0006, -0.3679, 0.9298);(0.0000, 0.0000, 0.0000);(0.4288, 0.0000, 2.6208);0.0000;
304.0857;1;0;True;AfterFade;1.005;Deer;False;False;2.6556;0.0000;(-0.0311, 1.0814, -7.0866);(-0.0525, 0.0430, -0.0485, 0.9965);(0.0824, 0.5420, -6.8242);(-0.0060, 0.0021, -0.3523, 0.9359);(0.0000, 0.0000, 0.0000);(0.4288, 0.0000, 2.6208);0.0000;
314.3396;1;0;True;Estimation;10.254;Deer;False;False;2.6556;0.0000;(-0.0154, 1.0718, -7.0909);(0.0340, 0.1154, -0.0633, 0.9907);(0.0529, 0.9789, -6.7784);(-0.4819, 0.0292, -0.0003, 0.8758);(0.0000, 0.0000, 7.0000);(0.4288, 0.0000, 2.6208);9.2917;
316.0595;2;0;True;Focus;1.720;empty;empty;empty;7.0000;0.0000;(-0.0232, 1.0758, -7.0946);(0.0058, 0.0762, -0.0615, 0.9952);(0.0618, 0.8611, -6.7527);(-0.1404, 0.0629, -0.0970, 0.9833);(0.0000, 0.0000, 7.0000);(0.0000, 0.0000, -7.0000);9.2917;
316.0705;2;0;True;BeforeFade;0.011;FinalSnake;True;False;1.5076;0.0000;(-0.0232, 1.0758, -7.0947);(0.0056, 0.0765, -0.0613, 0.9952);(0.0622, 0.8609, -6.7532);(-0.1391, 0.0659, -0.0987, 0.9831);(0.0000, 0.0000, 7.0000);(0.3859, 0.0000, 1.4574);9.2917;
316.1711;2;0;True;Stimuli;0.101;FinalSnake;True;False;1.5076;0.0000;(-0.0233, 1.0764, -7.0953);(0.0025, 0.0785, -0.0607, 0.9951);(0.0633, 0.8633, -6.7592);(-0.1365, 0.0670, -0.1008, 0.9832);(0.0000, 0.0000, 7.0000);(0.3859, 0.0000, 1.4574);9.2917;
