***SESSION HEADER***
{
  "Participant": "S20",
  "Timestamp": "14-29-08-06-03-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg
438.7654;0;0;False;Rating;0.000;FinalSnake;True;False;3.0076;0.0000;(0.3260, 1.1181, -7.0549);(0.0486, -0.0345, -0.0035, 0.9982);(0.3729, 0.5220, -6.7703);(-0.0169, -0.1076, 0.1052, 0.9885);(0.0000, 0.0000, 0.0000);(0.0661, 0.0000, 3.0069);0.0000;
439.4907;0;0;False;RatingInit;0.726;FinalSnake;True;False;3.0076;0.0000;(0.3255, 1.1198, -7.0565);(0.0416, -0.0386, -0.0051, 0.9984);(0.3721, 0.5220, -6.7707);(-0.0170, -0.1091, 0.1065, 0.9882);(0.0000, 0.0000, 0.0000);(0.0661, 0.0000, 3.0069);0.0000;
489.9875;0;0;False;Rating;0.000;FinalWolf;True;False;1.5586;0.0000;(0.3321, 1.1211, -7.0503);(0.0209, -0.0164, -0.0231, 0.9994);(0.3620, 0.5213, -6.7768);(-0.0279, -0.1258, 0.1111, 0.9854);(0.0000, 0.0000, 0.0000);(0.2265, 0.0000, 1.5421);0.0000;
495.5609;1;0;True;TrainInit;5.573;empty;empty;empty;7.0000;0.0000;(0.3298, 1.1213, -7.0515);(0.0200, -0.0221, -0.0210, 0.9993);(0.3620, 0.5212, -6.7769);(-0.0276, -0.1251, 0.1094, 0.9857);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
497.0797;1;0;True;Focus;1.519;empty;empty;empty;7.0000;0.0000;(0.3291, 1.1211, -7.0517);(0.0198, -0.0228, -0.0204, 0.9993);(0.3624, 0.5211, -6.7768);(-0.0278, -0.1229, 0.1077, 0.9862);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
497.0910;1;0;True;BeforeFade;0.011;Rabbit;False;False;4.4076;0.0000;(0.3291, 1.1211, -7.0517);(0.0197, -0.0229, -0.0204, 0.9993);(0.3624, 0.5211, -6.7768);(-0.0279, -0.1228, 0.1078, 0.9862);(0.0000, 0.0000, 0.0000);(-0.8353, 0.0000, 4.3278);0.0000;
497.1914;1;0;True;Stimuli;0.101;Rabbit;False;False;4.4076;0.0000;(0.3291, 1.1213, -7.0518);(0.0196, -0.0228, -0.0209, 0.9993);(0.3624, 0.5212, -6.7767);(-0.0278, -0.1228, 0.1078, 0.9862);(0.0000, 0.0000, 0.0000);(-0.8353, 0.0000, 4.3278);0.0000;
498.1967;1;0;True;AfterFade;1.005;Rabbit;False;False;4.4076;0.0000;(0.3289, 1.1217, -7.0520);(0.0192, -0.0235, -0.0204, 0.9993);(0.3616, 0.5209, -6.7771);(-0.0270, -0.1251, 0.1092, 0.9857);(0.0000, 0.0000, 0.0000);(-0.8353, 0.0000, 4.3278);0.0000;
512.0803;1;0;True;Estimation;13.884;Rabbit;False;False;4.4076;4.7328;(0.3258, 1.1193, -7.0496);(0.0313, -0.0395, -0.0188, 0.9986);(0.3566, 0.5213, -6.7795);(-0.0403, -0.1394, 0.1394, 0.9795);(-0.9297, 0.0000, 4.6406);(-0.8353, 0.0000, 4.3278);0.4035;
513.7891;2;0;True;Focus;1.709;empty;empty;empty;7.0000;0.0000;(0.3261, 1.1192, -7.0505);(0.0320, -0.0367, -0.0194, 0.9986);(0.3468, 0.5072, -6.7847);(-0.0219, -0.1695, 0.1835, 0.9680);(-0.9297, 0.0000, 4.6406);(0.0000, 0.0000, -7.0000);0.4035;
513.8003;2;0;True;BeforeFade;0.011;FinalSnake;True;False;3.2695;0.0000;(0.3261, 1.1192, -7.0505);(0.0319, -0.0366, -0.0194, 0.9986);(0.3468, 0.5072, -6.7848);(-0.0218, -0.1698, 0.1835, 0.9680);(-0.9297, 0.0000, 4.6406);(-0.5683, 0.0000, 3.2197);0.4035;
513.9009;2;0;True;Stimuli;0.101;FinalSnake;True;False;3.2695;0.0000;(0.3262, 1.1193, -7.0508);(0.0315, -0.0357, -0.0193, 0.9987);(0.3463, 0.5069, -6.7849);(-0.0219, -0.1704, 0.1842, 0.9678);(-0.9297, 0.0000, 4.6406);(-0.5683, 0.0000, 3.2197);0.4035;
514.9059;2;0;True;AfterFade;1.005;FinalSnake;True;False;3.2695;0.0000;(0.3262, 1.1191, -7.0510);(0.0320, -0.0370, -0.0197, 0.9986);(0.3474, 0.5078, -6.7843);(-0.0233, -0.1672, 0.1819, 0.9687);(-0.9297, 0.0000, 4.6406);(-0.5683, 0.0000, 3.2197);0.4035;
518.7817;2;0;True;Estimation;3.876;FinalSnake;True;False;3.2695;3.8089;(0.3255, 1.1183, -7.0503);(0.0352, -0.0399, -0.0199, 0.9984);(0.3509, 0.5109, -6.7835);(-0.0252, -0.1559, 0.1895, 0.9691);(-0.7936, 0.0000, 3.7253);(-0.5683, 0.0000, 3.2197);2.0172;
