number	latency	duration	channel	bvtime	type	code	urevent
1649.000000	915461.000000	0.000000			RP		4740.000000
1650.000000	915650.000000	1.000000	0.000000		S 44	Stimulus	511.000000
1651.000000	915706.000000	1.000000	0.000000		S 11	Stimulus	512.000000
1652.000000	916282.000000	0.000000			RP		4741.000000
1653.000000	917081.500000	0.000000			RP		4742.000000
1654.000000	917437.000000	1.000000	0.000000		S 41	Stimulus	513.000000
1655.000000	917537.000000	1.000000	0.000000		S 42	Stimulus	514.000000
1656.000000	917902.000000	0.000000			RP		4743.000000
1657.000000	918543.000000	1.000000	0.000000		S  4	Stimulus	515.000000
1658.000000	918741.500000	0.000000			RP		4744.000000
1659.000000	919561.500000	0.000000			RP		4745.000000
1660.000000	919760.000000	1.000000	0.000000		S 44	Stimulus	516.000000
1661.000000	919816.000000	1.000000	0.000000		S 11	Stimulus	517.000000
1662.000000	920422.000000	0.000000			RP		4746.000000
1663.000000	921262.000000	0.000000			RP		4747.000000
1664.000000	921458.000000	1.000000	0.000000		S 41	Stimulus	518.000000
1665.000000	921559.000000	1.000000	0.000000		S 42	Stimulus	519.000000
1666.000000	922062.500000	0.000000			RP		4748.000000
1667.000000	922564.000000	1.000000	0.000000		S  6	Stimulus	520.000000
1668.000000	922882.500000	0.000000			RP		4749.000000
1669.000000	923702.000000	0.000000			RP		4750.000000
1670.000000	924503.000000	0.000000			RP		4751.000000
1671.000000	924608.000000	1.000000	0.000000		S 44	Stimulus	521.000000
1672.000000	924664.000000	1.000000	0.000000		S 11	Stimulus	522.000000
1673.000000	925323.000000	0.000000			RP		4752.000000
1674.000000	926144.000000	0.000000			RP		4753.000000
1675.000000	926339.000000	1.000000	0.000000		S 41	Stimulus	523.000000
1676.000000	926439.000000	1.000000	0.000000		S 42	Stimulus	524.000000
1677.000000	926983.500000	0.000000			RP		4754.000000
1678.000000	927445.000000	1.000000	0.000000		S  7	Stimulus	525.000000
1679.000000	927764.000000	0.000000			RP		4755.000000
1680.000000	928450.000000	1.000000	0.000000		S 44	Stimulus	526.000000
1681.000000	928506.000000	1.000000	0.000000		S 11	Stimulus	527.000000
1682.000000	928604.500000	0.000000			RP		4756.000000
1683.000000	929444.500000	0.000000			RP		4757.000000
1684.000000	930115.000000	1.000000	0.000000		S 41	Stimulus	528.000000
1685.000000	930205.000000	0.000000			RP		4758.000000
1686.000000	930215.000000	1.000000	0.000000		S 42	Stimulus	529.000000
1687.000000	931025.000000	0.000000			RP		4759.000000
1688.000000	931220.000000	1.000000	0.000000		S  7	Stimulus	530.000000
1689.000000	931825.500000	0.000000			RP		4760.000000
1690.000000	932203.000000	1.000000	0.000000		S 44	Stimulus	531.000000
1691.000000	932259.000000	1.000000	0.000000		S 11	Stimulus	532.000000
1692.000000	932666.000000	0.000000			RP		4761.000000
1693.000000	933426.000000	0.000000			RP		4762.000000
1694.000000	934057.000000	1.000000	0.000000		S 41	Stimulus	533.000000
1695.000000	934158.000000	1.000000	0.000000		S 42	Stimulus	534.000000
1696.000000	934207.000000	0.000000			RP		4763.000000
1697.000000	935027.000000	0.000000			RP		4764.000000
1698.000000	935163.000000	1.000000	0.000000		S  2	Stimulus	535.000000
1699.000000	935847.000000	0.000000			RP		4765.000000
1700.000000	936437.000000	1.000000	0.000000		S 44	Stimulus	536.000000
1701.000000	936492.000000	1.000000	0.000000		S 11	Stimulus	537.000000
1702.000000	936687.000000	0.000000			RP		4766.000000
1703.000000	937528.000000	0.000000			RP		4767.000000
1704.000000	938022.000000	1.000000	0.000000		S 41	Stimulus	538.000000
1705.000000	938123.000000	1.000000	0.000000		S 42	Stimulus	539.000000
1706.000000	938348.000000	0.000000			RP		4768.000000
1707.000000	939128.000000	1.000000	0.000000		S  8	Stimulus	540.000000
1708.000000	939149.000000	0.000000			RP		4769.000000
1709.000000	939969.000000	0.000000			RP		4770.000000
1710.000000	940704.000000	1.000000	0.000000		S 44	Stimulus	541.000000
1711.000000	940759.000000	1.000000	0.000000		S 11	Stimulus	542.000000
1712.000000	940829.500000	0.000000			RP		4771.000000
1713.000000	941610.000000	0.000000			RP		4772.000000
1714.000000	942245.000000	1.000000	0.000000		S 41	Stimulus	543.000000
1715.000000	942345.000000	1.000000	0.000000		S 42	Stimulus	544.000000
1716.000000	942370.000000	0.000000			RP		4773.000000
1717.000000	943151.000000	0.000000			RP		4774.000000
1718.000000	943350.000000	1.000000	0.000000		S  4	Stimulus	545.000000
1719.000000	943931.000000	0.000000			RP		4775.000000
1720.000000	944468.000000	1.000000	0.000000		S 44	Stimulus	546.000000
1721.000000	944523.000000	1.000000	0.000000		S 11	Stimulus	547.000000
1722.000000	944752.000000	0.000000			RP		4776.000000
1723.000000	945552.000000	0.000000			RP		4777.000000
1724.000000	946321.000000	1.000000	0.000000		S 41	Stimulus	548.000000
1725.000000	946372.500000	0.000000			RP		4778.000000
1726.000000	946422.000000	1.000000	0.000000		S 42	Stimulus	549.000000
1727.000000	947193.000000	0.000000			RP		4779.000000
1728.000000	947427.000000	1.000000	0.000000		S  2	Stimulus	550.000000
1729.000000	947993.500000	0.000000			RP		4780.000000
1730.000000	948853.500000	0.000000			RP		4781.000000
1731.000000	949270.000000	1.000000	0.000000		S 44	Stimulus	551.000000
1732.000000	949326.000000	1.000000	0.000000		S 11	Stimulus	552.000000
1733.000000	949734.000000	0.000000			RP		4782.000000
1734.000000	950494.500000	0.000000			RP		4783.000000
1735.000000	950845.000000	1.000000	0.000000		S 41	Stimulus	553.000000
1736.000000	950946.000000	1.000000	0.000000		S 42	Stimulus	554.000000
1737.000000	951235.000000	0.000000			RP		4784.000000
1738.000000	951951.000000	1.000000	0.000000		S  3	Stimulus	555.000000
1739.000000	952015.500000	0.000000			RP		4785.000000
1740.000000	952836.000000	0.000000			RP		4786.000000
1741.000000	953576.000000	0.000000			RP		4787.000000
1742.000000	953894.000000	1.000000	0.000000		S 44	Stimulus	556.000000
1743.000000	953950.000000	1.000000	0.000000		S 11	Stimulus	557.000000
1744.000000	954396.500000	0.000000			RP		4788.000000
1745.000000	955177.000000	0.000000			RP		4789.000000
1746.000000	955648.000000	1.000000	0.000000		S 41	Stimulus	558.000000
1747.000000	955748.000000	1.000000	0.000000		S 42	Stimulus	559.000000
1748.000000	955857.500000	0.000000			RP		4790.000000
1749.000000	956497.000000	0.000000			RP		4791.000000
1750.000000	956754.000000	1.000000	0.000000		S  5	Stimulus	560.000000
1751.000000	957097.000000	0.000000			RP		4792.000000
1752.000000	957678.000000	0.000000			RP		4793.000000
1753.000000	958239.000000	1.000000	0.000000		S 44	Stimulus	561.000000
1754.000000	958295.000000	1.000000	0.000000		S 11	Stimulus	562.000000
1755.000000	958317.500000	0.000000			RP		4794.000000
1756.000000	959118.500000	0.000000			RP		4795.000000
1757.000000	959958.500000	0.000000			RP		4796.000000
1758.000000	959970.000000	1.000000	0.000000		S 41	Stimulus	563.000000
1759.000000	960071.000000	1.000000	0.000000		S 42	Stimulus	564.000000
1760.000000	960758.500000	0.000000			RP		4797.000000
1761.000000	961076.000000	1.000000	0.000000		S  5	Stimulus	565.000000
1762.000000	961539.000000	0.000000			RP		4798.000000
1763.000000	962359.500000	0.000000			RP		4799.000000
1764.000000	962808.000000	1.000000	0.000000		S 44	Stimulus	566.000000
1765.000000	962863.000000	1.000000	0.000000		S 11	Stimulus	567.000000
1766.000000	963240.000000	0.000000			RP		4800.000000
1767.000000	964060.000000	0.000000			RP		4801.000000
1768.000000	964483.000000	1.000000	0.000000		S 41	Stimulus	568.000000
1769.000000	964583.000000	1.000000	0.000000		S 42	Stimulus	569.000000
1770.000000	964860.000000	0.000000			RP		4802.000000
1771.000000	965588.000000	1.000000	0.000000		S  4	Stimulus	570.000000
1772.000000	965660.000000	0.000000			RP		4803.000000
1773.000000	966500.500000	0.000000			RP		4804.000000
1774.000000	967253.000000	1.000000	0.000000		S 44	Stimulus	571.000000
1775.000000	967308.000000	1.000000	0.000000		S 11	Stimulus	572.000000
1776.000000	967360.500000	0.000000			RP		4805.000000
1777.000000	968161.000000	0.000000			RP		4806.000000
1778.000000	968850.000000	1.000000	0.000000		S 41	Stimulus	573.000000
1779.000000	968951.000000	1.000000	0.000000		S 42	Stimulus	574.000000
1780.000000	969021.000000	0.000000			RP		4807.000000
1781.000000	969901.500000	0.000000			RP		4808.000000
1782.000000	969956.000000	1.000000	0.000000		S  7	Stimulus	575.000000
1783.000000	970721.000000	0.000000			RP		4809.000000
1784.000000	971285.000000	1.000000	0.000000		S 44	Stimulus	576.000000
1785.000000	971341.000000	1.000000	0.000000		S 11	Stimulus	577.000000
1786.000000	971541.500000	0.000000			RP		4810.000000
1787.000000	972401.000000	0.000000			RP		4811.000000
1788.000000	972893.000000	1.000000	0.000000		S 41	Stimulus	578.000000
1789.000000	972994.000000	1.000000	0.000000		S 42	Stimulus	579.000000
1790.000000	973222.000000	0.000000			RP		4812.000000
1791.000000	973999.000000	1.000000	0.000000		S  8	Stimulus	580.000000
1792.000000	974041.500000	0.000000			RP		4813.000000
1793.000000	974862.000000	0.000000			RP		4814.000000
1794.000000	975563.000000	1.000000	0.000000		S 44	Stimulus	581.000000
1795.000000	975619.000000	1.000000	0.000000		S 11	Stimulus	582.000000
1796.000000	975721.500000	0.000000			RP		4815.000000
1797.000000	976522.000000	0.000000			RP		4816.000000
1798.000000	977302.500000	0.000000			RP		4817.000000
1799.000000	977305.000000	1.000000	0.000000		S 41	Stimulus	583.000000
1800.000000	977406.000000	1.000000	0.000000		S 42	Stimulus	584.000000
1801.000000	978142.000000	0.000000			RP		4818.000000
1802.000000	978411.000000	1.000000	0.000000		S  6	Stimulus	585.000000
1803.000000	978983.000000	0.000000			RP		4819.000000
1804.000000	979802.500000	0.000000			RP		4820.000000
1805.000000	980131.000000	1.000000	0.000000		S 44	Stimulus	586.000000
1806.000000	980187.000000	1.000000	0.000000		S 11	Stimulus	587.000000
1807.000000	980642.500000	0.000000			RP		4821.000000
1808.000000	981502.500000	0.000000			RP		4822.000000
1809.000000	981729.000000	1.000000	0.000000		S 41	Stimulus	588.000000
1810.000000	981829.000000	1.000000	0.000000		S 42	Stimulus	589.000000
1811.000000	982383.000000	0.000000			RP		4823.000000
1812.000000	982834.000000	1.000000	0.000000		S  5	Stimulus	590.000000
1813.000000	983182.500000	0.000000			RP		4824.000000
1814.000000	984042.500000	0.000000			RP		4825.000000
1815.000000	984108.000000	1.000000	0.000000		S 44	Stimulus	591.000000
1816.000000	984163.000000	1.000000	0.000000		S 11	Stimulus	592.000000
1817.000000	984922.500000	0.000000			RP		4826.000000
1818.000000	985763.000000	0.000000			RP		4827.000000
1819.000000	986018.000000	1.000000	0.000000		S 41	Stimulus	593.000000
1820.000000	986118.000000	1.000000	0.000000		S 42	Stimulus	594.000000
1821.000000	986603.000000	0.000000			RP		4828.000000
1822.000000	987123.000000	1.000000	0.000000		S  8	Stimulus	595.000000
1823.000000	987463.000000	0.000000			RP		4829.000000
1824.000000	988303.000000	0.000000			RP		4830.000000
1825.000000	988933.000000	1.000000	0.000000		S 44	Stimulus	596.000000
1826.000000	988988.000000	1.000000	0.000000		S 11	Stimulus	597.000000
1827.000000	989123.000000	0.000000			RP		4831.000000
1828.000000	989943.500000	0.000000			RP		4832.000000
1829.000000	990803.000000	0.000000			RP		4833.000000
1830.000000	990821.000000	1.000000	0.000000		S 41	Stimulus	598.000000
1831.000000	990921.000000	1.000000	0.000000		S 42	Stimulus	599.000000
1832.000000	991663.000000	0.000000			RP		4834.000000
1833.000000	991926.000000	1.000000	0.000000		S  3	Stimulus	600.000000
1834.000000	992523.000000	0.000000			RP		4835.000000
1835.000000	993065.000000	1.000000	0.000000		S 44	Stimulus	601.000000
1836.000000	993423.000000	0.000000			RP		4836.000000
1837.000000	994282.500000	0.000000			RP		4837.000000
1838.000000	995082.000000	0.000000			RP		4838.000000
1839.000000	995962.500000	0.000000			RP		4839.000000
1840.000000	996882.500000	0.000000			RP		4840.000000
1841.000000	997742.500000	0.000000			RP		4841.000000
1842.000000	998622.000000	0.000000			RP		4842.000000
1843.000000	999482.000000	0.000000			RP		4843.000000
1844.000000	1000301.500000	0.000000			RP		4844.000000
1845.000000	1001061.500000	0.000000			RP		4845.000000
1846.000000	1001861.000000	0.000000			RP		4846.000000
1847.000000	1002681.000000	0.000000			RP		4847.000000
1848.000000	1003500.500000	0.000000			RP		4848.000000
1849.000000	1004240.500000	0.000000			RP		4849.000000
1850.000000	1005000.500000	0.000000			RP		4850.000000
1851.000000	1005820.000000	0.000000			RP		4851.000000
1852.000000	1006619.500000	0.000000			RP		4852.000000
1853.000000	1007439.500000	0.000000			RP		4853.000000
1854.000000	1008299.500000	0.000000			RP		4854.000000
1855.000000	1009179.000000	0.000000			RP		4855.000000
1856.000000	1010038.500000	0.000000			RP		4856.000000
1857.000000	1010839.000000	0.000000			RP		4857.000000
1858.000000	1011638.000000	0.000000			RP		4858.000000
1859.000000	1012398.000000	0.000000			RP		4859.000000
1860.000000	1013157.500000	0.000000			RP		4860.000000
1861.000000	1013938.000000	0.000000			RP		4861.000000
1862.000000	1014737.500000	0.000000			RP		4862.000000
1863.000000	1015597.000000	0.000000			RP		4863.000000
1864.000000	1016377.000000	0.000000			RP		4864.000000
1865.000000	1017116.500000	0.000000			RP		4865.000000
1866.000000	1017956.500000	0.000000			RP		4866.000000
1867.000000	1018856.000000	0.000000			RP		4867.000000
1868.000000	1019756.000000	0.000000			RP		4868.000000
1869.000000	1020615.500000	0.000000			RP		4869.000000
1870.000000	1021375.000000	0.000000			RP		4870.000000
1871.000000	1022175.500000	0.000000			RP		4871.000000
1872.000000	1022977.500000	0.000000			RP		4872.000000
1873.000000	1023914.000000	0.000000			RP		4873.000000
1874.000000	1024694.000000	0.000000			RP		4874.000000
1875.000000	1025534.000000	0.000000			RP		4875.000000
1876.000000	1026354.000000	0.000000			RP		4876.000000
1877.000000	1027173.500000	0.000000			RP		4877.000000
1878.000000	1028033.500000	0.000000			RP		4878.000000
1879.000000	1028893.500000	0.000000			RP		4879.000000
1880.000000	1029793.000000	0.000000			RP		4880.000000
1881.000000	1030677.000000	0.000000			RP		4881.000000
1882.000000	1031572.500000	0.000000			RP		4882.000000
1883.000000	1032393.000000	0.000000			RP		4883.000000
1884.000000	1033152.500000	0.000000			RP		4884.000000
1885.000000	1033972.500000	0.000000			RP		4885.000000
1886.000000	1034832.500000	0.000000			RP		4886.000000
1887.000000	1035712.000000	0.000000			RP		4887.000000
1888.000000	1036592.000000	0.000000			RP		4888.000000
1889.000000	1037472.000000	0.000000			RP		4889.000000
1890.000000	1038332.000000	0.000000			RP		4890.000000
1891.000000	1039212.000000	0.000000			RP		4891.000000
1892.000000	1040051.500000	0.000000			RP		4892.000000
1893.000000	1040832.000000	0.000000			RP		4893.000000
1894.000000	1041572.000000	0.000000			RP		4894.000000
1895.000000	1042271.500000	0.000000			RP		4895.000000
1896.000000	1042969.500000	0.000000			RP		4896.000000
1897.000000	1043572.000000	0.000000			RP		4897.000000
1898.000000	1044233.500000	0.000000			RP		4898.000000
1899.000000	1045012.000000	0.000000			RP		4899.000000
1900.000000	1045952.000000	0.000000			RP		4900.000000
1901.000000	1046792.000000	0.000000			RP		4901.000000
1902.000000	1047572.000000	0.000000			RP		4902.000000
1903.000000	1048272.500000	0.000000			RP		4903.000000
1904.000000	1048973.000000	0.000000			RP		4904.000000
1905.000000	1049733.000000	0.000000			RP		4905.000000
1906.000000	1050413.000000	0.000000			RP		4906.000000
1907.000000	1051073.000000	0.000000			RP		4907.000000
1908.000000	1051773.000000	0.000000			RP		4908.000000
1909.000000	1052453.500000	0.000000			RP		4909.000000
1910.000000	1053233.000000	0.000000			RP		4910.000000
1911.000000	1054093.500000	0.000000			RP		4911.000000
1912.000000	1054914.000000	0.000000			RP		4912.000000
1913.000000	1055734.500000	0.000000			RP		4913.000000
1914.000000	1056574.500000	0.000000			RP		4914.000000
1915.000000	1057395.500000	0.000000			RP		4915.000000
1916.000000	1058155.500000	0.000000			RP		4916.000000
1917.000000	1058856.000000	0.000000			RP		4917.000000
1918.000000	1059556.000000	0.000000			RP		4918.000000
1919.000000	1060216.000000	0.000000			RP		4919.000000
1920.000000	1060896.500000	0.000000			RP		4920.000000
1921.000000	1061455.500000	0.000000			RP		4921.000000
1922.000000	1062157.500000	0.000000			RP		4922.000000
1923.000000	1062858.000000	0.000000			RP		4923.000000
1924.000000	1063462.500000	0.000000			RP		4924.000000
1925.000000	1064338.000000	0.000000			RP		4925.000000
1926.000000	1065258.000000	0.000000			RP		4926.000000
1927.000000	1066118.000000	0.000000			RP		4927.000000
1928.000000	1066959.000000	0.000000			RP		4928.000000
1929.000000	1067859.000000	0.000000			RP		4929.000000
1930.000000	1068759.500000	0.000000			RP		4930.000000
1931.000000	1069719.000000	0.000000			RP		4931.000000
1932.000000	1070600.000000	0.000000			RP		4932.000000
1933.000000	1071440.000000	0.000000			RP		4933.000000
1934.000000	1072360.000000	0.000000			RP		4934.000000
1935.000000	1073300.000000	0.000000			RP		4935.000000
1936.000000	1074160.000000	0.000000			RP		4936.000000
1937.000000	1075000.500000	0.000000			RP		4937.000000
1938.000000	1075861.000000	0.000000			RP		4938.000000
1939.000000	1076721.000000	0.000000			RP		4939.000000
1940.000000	1077480.500000	0.000000			RP		4940.000000
1941.000000	1078321.000000	0.000000			RP		4941.000000
1942.000000	1079200.500000	0.000000			RP		4942.000000
1943.000000	1080081.000000	0.000000			RP		4943.000000
1944.000000	1080901.000000	0.000000			RP		4944.000000
1945.000000	1081739.500000	0.000000			RP		4945.000000
1946.000000	1082338.000000	0.000000			RP		4946.000000
1947.000000	1083302.000000	0.000000			RP		4947.000000
1948.000000	1084102.000000	0.000000			RP		4948.000000
1949.000000	1084482.000000	0.000000			RP		4949.000000
1950.000000	1084922.500000	0.000000			RP		4950.000000
1951.000000	1085762.500000	0.000000			RP		4951.000000
1952.000000	1086562.500000	0.000000			RP		4952.000000
1953.000000	1087403.500000	0.000000			RP		4953.000000
1954.000000	1088243.500000	0.000000			RP		4954.000000
1955.000000	1089044.000000	0.000000			RP		4955.000000
1956.000000	1089864.000000	0.000000			RP		4956.000000
1957.000000	1090684.500000	0.000000			RP		4957.000000
1958.000000	1091465.000000	0.000000			RP		4958.000000
1959.000000	1092165.500000	0.000000			RP		4959.000000
1960.000000	1092926.000000	0.000000			RP		4960.000000
1961.000000	1093746.500000	0.000000			RP		4961.000000
1962.000000	1094506.500000	0.000000			RP		4962.000000
1963.000000	1095267.500000	0.000000			RP		4963.000000
1964.000000	1096147.500000	0.000000			RP		4964.000000
1965.000000	1097008.500000	0.000000			RP		4965.000000
1966.000000	1097808.500000	0.000000			RP		4966.000000
1967.000000	1098648.500000	0.000000			RP		4967.000000
1968.000000	1099490.000000	0.000000			RP		4968.000000
1969.000000	1100310.500000	0.000000			RP		4969.000000
1970.000000	1101071.000000	0.000000			RP		4970.000000
1971.000000	1101851.000000	0.000000			RP		4971.000000
1972.000000	1102612.000000	0.000000			RP		4972.000000
1973.000000	1103372.000000	0.000000			RP		4973.000000
1974.000000	1104073.000000	0.000000			RP		4974.000000
1975.000000	1104833.000000	0.000000			RP		4975.000000
1976.000000	1105674.000000	0.000000			RP		4976.000000
1977.000000	1106534.500000	0.000000			RP		4977.000000
1978.000000	1107255.000000	0.000000			RP		4978.000000
1979.000000	1107995.000000	0.000000			RP		4979.000000
1980.000000	1108835.500000	0.000000			RP		4980.000000
1981.000000	1109796.000000	0.000000			RP		4981.000000
1982.000000	1110696.500000	0.000000			RP		4982.000000
1983.000000	1111517.000000	0.000000			RP		4983.000000
1984.000000	1112337.500000	0.000000			RP		4984.000000
1985.000000	1113137.500000	0.000000			RP		4985.000000
1986.000000	1113858.500000	0.000000			RP		4986.000000
1987.000000	1114618.000000	0.000000			RP		4987.000000
1988.000000	1115398.500000	0.000000			RP		4988.000000
1989.000000	1116259.000000	0.000000			RP		4989.000000
1990.000000	1117099.000000	0.000000			RP		4990.000000
1991.000000	1117879.500000	0.000000			RP		4991.000000
1992.000000	1118660.000000	0.000000			RP		4992.000000
1993.000000	1119420.500000	0.000000			RP		4993.000000
1994.000000	1120220.500000	0.000000			RP		4994.000000
1995.000000	1121040.500000	0.000000			RP		4995.000000
1996.000000	1121841.000000	0.000000			RP		4996.000000
1997.000000	1122541.500000	0.000000			RP		4997.000000
1998.000000	1123241.500000	0.000000			RP		4998.000000
1999.000000	1123962.000000	0.000000			RP		4999.000000
2000.000000	1124782.000000	0.000000			RP		5000.000000
2001.000000	1125662.000000	0.000000			RP		5001.000000
2002.000000	1126422.500000	0.000000			RP		5002.000000
2003.000000	1127142.500000	0.000000			RP		5003.000000
2004.000000	1127882.000000	0.000000			RP		5004.000000
2005.000000	1128642.500000	0.000000			RP		5005.000000
2006.000000	1129423.000000	0.000000			RP		5006.000000
2007.000000	1130183.000000	0.000000			RP		5007.000000
2008.000000	1130923.000000	0.000000			RP		5008.000000
2009.000000	1131683.500000	0.000000			RP		5009.000000
2010.000000	1132523.500000	0.000000			RP		5010.000000
2011.000000	1133423.000000	0.000000			RP		5011.000000
2012.000000	1134283.500000	0.000000			RP		5012.000000
2013.000000	1135063.500000	0.000000			RP		5013.000000
2014.000000	1135784.000000	0.000000			RP		5014.000000
2015.000000	1136524.000000	0.000000			RP		5015.000000
2016.000000	1137264.000000	0.000000			RP		5016.000000
2017.000000	1137704.000000	0.000000			RP		5017.000000
2018.000000	1138744.500000	0.000000			RP		5018.000000
2019.000000	1139464.500000	0.000000			RP		5019.000000
2020.000000	1140182.000000	0.000000			RP		5020.000000
2021.000000	1140685.500000	0.000000			RP		5021.000000
2022.000000	1141289.500000	0.000000			RP		5022.000000
2023.000000	1142084.500000	0.000000			RP		5023.000000
2024.000000	1142665.000000	0.000000			RP		5024.000000
2025.000000	1143265.000000	0.000000			RP		5025.000000
2026.000000	1143845.500000	0.000000			RP		5026.000000
2027.000000	1143976.000000	1.000000	0.000000		S 11	Stimulus	602.000000
2028.000000	1144345.000000	0.000000			RP		5027.000000
2029.000000	1145125.500000	0.000000			RP		5028.000000
2030.000000	1145696.000000	1.000000	0.000000		S 41	Stimulus	603.000000
2031.000000	1145796.000000	1.000000	0.000000		S 42	Stimulus	604.000000
2032.000000	1145846.000000	0.000000			RP		5029.000000
2033.000000	1146566.000000	0.000000			RP		5030.000000
2034.000000	1146801.000000	1.000000	0.000000		S  3	Stimulus	605.000000
2035.000000	1147286.500000	0.000000			RP		5031.000000
2036.000000	1148066.500000	0.000000			RP		5032.000000
2037.000000	1148857.000000	1.000000	0.000000		S 44	Stimulus	606.000000
2038.000000	1148867.000000	0.000000			RP		5033.000000
2039.000000	1148912.000000	1.000000	0.000000		S 11	Stimulus	607.000000
2040.000000	1149627.000000	0.000000			RP		5034.000000
2041.000000	1150407.500000	0.000000			RP		5035.000000
2042.000000	1150745.000000	1.000000	0.000000		S 41	Stimulus	608.000000
2043.000000	1150845.000000	1.000000	0.000000		S 42	Stimulus	609.000000
2044.000000	1151207.500000	0.000000			RP		5036.000000
2045.000000	1151850.000000	1.000000	0.000000		S  7	Stimulus	610.000000
2046.000000	1152027.500000	0.000000			RP		5037.000000
2047.000000	1152808.000000	0.000000			RP		5038.000000
2048.000000	1153369.000000	1.000000	0.000000		S 44	Stimulus	611.000000
2049.000000	1153425.000000	1.000000	0.000000		S 11	Stimulus	612.000000
2050.000000	1153708.500000	0.000000			RP		5039.000000
2051.000000	1154569.000000	0.000000			RP		5040.000000
2052.000000	1155033.000000	1.000000	0.000000		S 41	Stimulus	613.000000
2053.000000	1155134.000000	1.000000	0.000000		S 42	Stimulus	614.000000
2054.000000	1155429.500000	0.000000			RP		5041.000000
2055.000000	1156139.000000	1.000000	0.000000		S  2	Stimulus	615.000000
2056.000000	1156309.500000	0.000000			RP		5042.000000
2057.000000	1157269.500000	0.000000			RP		5043.000000
2058.000000	1157547.000000	1.000000	0.000000		S 44	Stimulus	616.000000
2059.000000	1157602.000000	1.000000	0.000000		S 11	Stimulus	617.000000
2060.000000	1158190.000000	0.000000			RP		5044.000000
2061.000000	1159010.500000	0.000000			RP		5045.000000
2062.000000	1159189.000000	1.000000	0.000000		S 41	Stimulus	618.000000
2063.000000	1159289.000000	1.000000	0.000000		S 42	Stimulus	619.000000
2064.000000	1159910.500000	0.000000			RP		5046.000000
2065.000000	1160294.000000	1.000000	0.000000		S  8	Stimulus	620.000000
2066.000000	1160791.000000	0.000000			RP		5047.000000
2067.000000	1161671.500000	0.000000			RP		5048.000000
2068.000000	1162528.000000	1.000000	0.000000		S 44	Stimulus	621.000000
2069.000000	1162571.500000	0.000000			RP		5049.000000
2070.000000	1162584.000000	1.000000	0.000000		S 11	Stimulus	622.000000
2071.000000	1163492.000000	0.000000			RP		5050.000000
2072.000000	1164170.000000	1.000000	0.000000		S 41	Stimulus	623.000000
2073.000000	1164271.000000	1.000000	0.000000		S 42	Stimulus	624.000000
2074.000000	1164372.500000	0.000000			RP		5051.000000
2075.000000	1165232.500000	0.000000			RP		5052.000000
2076.000000	1165276.000000	1.000000	0.000000		S  3	Stimulus	625.000000
2077.000000	1166153.000000	0.000000			RP		5053.000000
2078.000000	1166706.000000	1.000000	0.000000		S 44	Stimulus	626.000000
2079.000000	1166761.000000	1.000000	0.000000		S 11	Stimulus	627.000000
2080.000000	1167093.500000	0.000000			RP		5054.000000
2081.000000	1167933.500000	0.000000			RP		5055.000000
2082.000000	1168358.000000	1.000000	0.000000		S 41	Stimulus	628.000000
2083.000000	1168459.000000	1.000000	0.000000		S 42	Stimulus	629.000000
2084.000000	1168794.500000	0.000000			RP		5056.000000
2085.000000	1169465.000000	1.000000	0.000000		S  5	Stimulus	630.000000
2086.000000	1169694.500000	0.000000			RP		5057.000000
2087.000000	1170614.500000	0.000000			RP		5058.000000
2088.000000	1171084.000000	1.000000	0.000000		S 44	Stimulus	631.000000
2089.000000	1171140.000000	1.000000	0.000000		S 11	Stimulus	632.000000
2090.000000	1171515.500000	0.000000			RP		5059.000000
2091.000000	1172435.500000	0.000000			RP		5060.000000
2092.000000	1172882.000000	1.000000	0.000000		S 41	Stimulus	633.000000
2093.000000	1172983.000000	1.000000	0.000000		S 42	Stimulus	634.000000
2094.000000	1173336.000000	0.000000			RP		5061.000000
2095.000000	1173989.000000	1.000000	0.000000		S  5	Stimulus	635.000000
2096.000000	1174216.000000	0.000000			RP		5062.000000
2097.000000	1175127.000000	1.000000	0.000000		S 44	Stimulus	636.000000
2098.000000	1175156.500000	0.000000			RP		5063.000000
2099.000000	1175183.000000	1.000000	0.000000		S 11	Stimulus	637.000000
2100.000000	1176077.000000	0.000000			RP		5064.000000
2101.000000	1176847.000000	1.000000	0.000000		S 41	Stimulus	638.000000
2102.000000	1176917.000000	0.000000			RP		5065.000000
2103.000000	1176948.000000	1.000000	0.000000		S 42	Stimulus	639.000000
2104.000000	1177817.000000	0.000000			RP		5066.000000
2105.000000	1177953.000000	1.000000	0.000000		S  7	Stimulus	640.000000
2106.000000	1178698.000000	0.000000			RP		5067.000000
2107.000000	1179316.000000	1.000000	0.000000		S 44	Stimulus	641.000000
2108.000000	1179372.000000	1.000000	0.000000		S 11	Stimulus	642.000000
2109.000000	1179598.500000	0.000000			RP		5068.000000
2110.000000	1180479.000000	0.000000			RP		5069.000000
2111.000000	1181170.000000	1.000000	0.000000		S 41	Stimulus	643.000000
2112.000000	1181270.000000	1.000000	0.000000		S 42	Stimulus	644.000000
2113.000000	1181359.000000	0.000000			RP		5070.000000
2114.000000	1182159.500000	0.000000			RP		5071.000000
2115.000000	1182276.000000	1.000000	0.000000		S  8	Stimulus	645.000000
2116.000000	1182999.500000	0.000000			RP		5072.000000
2117.000000	1183560.000000	1.000000	0.000000		S 44	Stimulus	646.000000
