***SESSION HEADER***
{
  "Participant": "S07",
  "Timestamp": "15-39-52-04-07-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg
260.0437;0;0;False;Rating;0.000;Turtle;False;False;4.1416;0.0000;(0.1610, 1.1319, -7.3591);(-0.0005, 0.0361, -0.0569, 0.9977);(0.1243, 0.7405, -7.0359);(-0.2852, -0.2598, 0.0138, 0.9225);(0.0000, 0.0000, 0.0000);(0.1939, 0.0000, 4.1371);0.0000;
260.7688;0;0;False;RatingInit;0.726;Turtle;False;False;4.1416;0.0000;(0.1587, 1.1324, -7.3604);(-0.0031, 0.0326, -0.0523, 0.9981);(0.1245, 0.7405, -7.0361);(-0.2856, -0.2596, 0.0150, 0.9224);(0.0000, 0.0000, 0.0000);(0.1939, 0.0000, 4.1371);0.0000;
315.2193;0;0;False;Rating;0.000;Turtle;False;False;1.8160;0.0000;(0.1530, 1.1314, -7.3500);(0.0043, -0.0103, -0.0513, 0.9986);(0.1238, 0.7395, -7.0310);(-0.2822, -0.2647, 0.0079, 0.9221);(0.0000, 0.0000, 0.0000);(-0.4600, 0.0000, 1.7568);0.0000;
335.9946;1;0;True;TrainInit;20.775;empty;empty;empty;7.0000;0.0000;(0.1307, 1.1486, -7.3229);(-0.0465, 0.0290, -0.0663, 0.9963);(0.2274, 0.8335, -6.9693);(-0.0325, 0.1067, -0.2596, 0.9592);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
337.6809;1;0;True;Focus;1.686;empty;empty;empty;7.0000;0.0000;(0.1284, 1.1468, -7.3217);(-0.0371, 0.0294, -0.0652, 0.9967);(0.1764, 0.8442, -6.9810);(-0.0893, -0.0071, -0.0764, 0.9930);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
337.6920;1;0;True;BeforeFade;0.011;Crocodile;True;True;5.3287;0.0000;(0.1283, 1.1468, -7.3217);(-0.0369, 0.0294, -0.0651, 0.9968);(0.1761, 0.8439, -6.9810);(-0.0888, -0.0076, -0.0765, 0.9931);(0.0000, 0.0000, 0.0000);(-1.2563, 0.0000, 5.1784);0.0000;
337.7926;1;0;True;Stimuli;0.101;Crocodile;True;True;5.3287;0.0000;(0.1280, 1.1465, -7.3214);(-0.0359, 0.0302, -0.0644, 0.9968);(0.1743, 0.8435, -6.9809);(-0.0904, -0.0113, -0.0718, 0.9932);(0.0000, 0.0000, 0.0000);(-1.2563, 0.0000, 5.1784);0.0000;
338.7978;1;0;True;AfterFade;1.005;Crocodile;True;True;5.3287;0.0000;(0.1276, 1.1451, -7.3188);(-0.0275, 0.0289, -0.0640, 0.9971);(0.1501, 0.8461, -6.9903);(-0.1233, -0.0831, -0.0303, 0.9884);(0.0000, 0.0000, 0.0000);(-1.2563, 0.0000, 5.1784);0.0000;
345.2427;1;0;True;Estimation;6.445;Crocodile;True;True;5.3287;6.3116;(0.1231, 1.1418, -7.3176);(-0.0097, 0.0271, -0.0607, 0.9977);(0.1521, 0.7804, -6.9677);(-0.0532, -0.1211, 0.0533, 0.9898);(-1.4053, 0.0000, 6.1531);(-1.2563, 0.0000, 5.1784);0.7718;
346.8622;2;0;True;Focus;1.620;empty;empty;empty;7.0000;0.0000;(0.1233, 1.1413, -7.3187);(-0.0070, 0.0281, -0.0622, 0.9976);(0.1521, 0.7851, -6.9685);(-0.0617, -0.1210, 0.0360, 0.9901);(-1.4053, 0.0000, 6.1531);(0.0000, 0.0000, -7.0000);0.7718;
346.8734;2;0;True;BeforeFade;0.011;FinalWolf;True;False;4.5252;0.0000;(0.1233, 1.1413, -7.3187);(-0.0069, 0.0280, -0.0623, 0.9976);(0.1520, 0.7852, -6.9686);(-0.0620, -0.1212, 0.0354, 0.9901);(-1.4053, 0.0000, 6.1531);(-0.1861, 0.0000, 4.5214);0.7718;
346.9739;2;0;True;Stimuli;0.101;FinalWolf;True;False;4.5252;0.0000;(0.1232, 1.1413, -7.3186);(-0.0070, 0.0272, -0.0621, 0.9977);(0.1521, 0.7874, -6.9694);(-0.0689, -0.1216, 0.0300, 0.9897);(-1.4053, 0.0000, 6.1531);(-0.1861, 0.0000, 4.5214);0.7718;
347.9789;2;0;True;AfterFade;1.005;FinalWolf;True;False;4.5252;0.0000;(0.1238, 1.1415, -7.3193);(-0.0079, 0.0281, -0.0636, 0.9975);(0.1665, 0.7894, -6.9635);(-0.0726, -0.0695, 0.0260, 0.9946);(-1.4053, 0.0000, 6.1531);(-0.1861, 0.0000, 4.5214);0.7718;
355.5408;2;0;True;Estimation;7.562;FinalWolf;True;False;4.5252;5.1709;(0.1148, 1.1389, -7.3190);(-0.0003, 0.0185, -0.0399, 0.9990);(0.1638, 0.7753, -6.9859);(-0.0148, -0.0369, 0.0438, 0.9982);(-0.2224, 0.0000, 5.1661);(-0.1861, 0.0000, 4.5214);0.1084;
357.3611;3;0;True;Focus;1.820;empty;empty;empty;7.0000;0.0000;(0.1199, 1.1392, -7.3206);(-0.0012, 0.0216, -0.0508, 0.9985);(0.1501, 0.7835, -6.9926);(-0.0374, -0.0528, 0.0242, 0.9976);(-0.2224, 0.0000, 5.1661);(0.0000, 0.0000, -7.0000);0.1084;
357.3722;3;0;True;BeforeFade;0.011;Turtle;False;False;2.5869;0.0000;(0.1198, 1.1393, -7.3206);(-0.0013, 0.0215, -0.0507, 0.9985);(0.1500, 0.7836, -6.9927);(-0.0383, -0.0531, 0.0256, 0.9975);(-0.2224, 0.0000, 5.1661);(-0.0970, 0.0000, 2.5851);0.1084;
357.4728;3;0;True;Stimuli;0.101;Turtle;False;False;2.5869;0.0000;(0.1194, 1.1392, -7.3206);(-0.0020, 0.0210, -0.0497, 0.9985);(0.1498, 0.7854, -6.9929);(-0.0472, -0.0524, 0.0295, 0.9971);(-0.2224, 0.0000, 5.1661);(-0.0970, 0.0000, 2.5851);0.1084;
358.4780;3;0;True;AfterFade;1.005;Turtle;False;False;2.5869;0.0000;(0.1169, 1.1379, -7.3207);(0.0009, 0.0206, -0.0465, 0.9987);(0.1331, 0.7819, -7.0104);(-0.0145, -0.0800, 0.0026, 0.9967);(-0.2224, 0.0000, 5.1661);(-0.0970, 0.0000, 2.5851);0.1084;
