***SESSION HEADER***
{
  "Participant": "S36",
  "Timestamp": "14-38-48-20-02-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;
716.9128;2;0;True;BeforeFade;0.011;Rabbit;False;False;1.9713;0.0000;(0.0824, 1.1283, -7.1550);(0.0575, 0.0597, -0.0492, 0.9953);(0.1327, 0.5778, -6.8160);(-0.0212, 0.0642, -0.0061, 0.9977);(0.7288, 0.0000, -2.1344);(-0.1104, 0.0000, 1.9682);
717.0133;2;0;True;Stimuli;0.100;Rabbit;False;False;1.9713;0.0000;(0.0824, 1.1282, -7.1551);(0.0575, 0.0602, -0.0498, 0.9953);(0.1327, 0.5776, -6.8159);(-0.0209, 0.0640, -0.0062, 0.9977);(0.7288, 0.0000, -2.1344);(-0.1104, 0.0000, 1.9682);
718.0182;2;0;True;AfterFade;1.005;Rabbit;False;False;1.9713;0.0000;(0.0814, 1.1293, -7.1561);(0.0554, 0.0588, -0.0506, 0.9954);(0.1321, 0.5768, -6.8152);(-0.0184, 0.0625, -0.0059, 0.9979);(0.7288, 0.0000, -2.1344);(-0.1104, 0.0000, 1.9682);
723.5471;2;0;True;Estimation;5.529;Rabbit;False;False;1.9713;2.0734;(0.0849, 1.1285, -7.1561);(0.0581, 0.0575, -0.0560, 0.9951);(0.1022, 0.5415, -6.8086);(0.1075, -0.0541, -0.0175, 0.9926);(-0.1098, 0.0000, -4.9295);(-0.1104, 0.0000, 1.9682);
725.1785;3;0;True;Focus;1.631;empty;empty;empty;7.0000;0.0000;(0.0840, 1.1290, -7.1560);(0.0571, 0.0571, -0.0524, 0.9954);(0.1046, 0.5434, -6.8080);(0.0941, -0.0437, -0.0166, 0.9945);(-0.1098, 0.0000, -4.9295);(0.0000, 0.0000, -7.0000);
725.1895;3;0;True;BeforeFade;0.011;Scorpio;True;False;2.6702;0.0000;(0.0841, 1.1289, -7.1561);(0.0571, 0.0572, -0.0525, 0.9953);(0.1047, 0.5434, -6.8082);(0.0941, -0.0437, -0.0166, 0.9945);(-0.1098, 0.0000, -4.9295);(-0.2529, 0.0000, 2.6582);
725.2897;3;0;True;Stimuli;0.100;Scorpio;True;False;2.6702;0.0000;(0.0846, 1.1288, -7.1559);(0.0576, 0.0576, -0.0533, 0.9953);(0.1049, 0.5432, -6.8081);(0.0946, -0.0425, -0.0164, 0.9945);(-0.1098, 0.0000, -4.9295);(-0.2529, 0.0000, 2.6582);
726.2948;3;0;True;AfterFade;1.005;Scorpio;True;False;2.6702;0.0000;(0.0858, 1.1285, -7.1555);(0.0593, 0.0603, -0.0560, 0.9948);(0.1048, 0.5427, -6.8077);(0.0956, -0.0420, -0.0165, 0.9944);(-0.1098, 0.0000, -4.9295);(-0.2529, 0.0000, 2.6582);
729.9698;3;0;True;Estimation;3.675;Scorpio;True;False;2.6702;2.7507;(0.0853, 1.1283, -7.1553);(0.0605, 0.0605, -0.0553, 0.9948);(0.0977, 0.5494, -6.8066);(0.0619, -0.0680, -0.0128, 0.9957);(-0.2600, 0.0000, -4.2616);(-0.2529, 0.0000, 2.6582);
731.5784;4;0;True;Focus;1.608;empty;empty;empty;7.0000;0.0000;(0.0849, 1.1282, -7.1558);(0.0606, 0.0614, -0.0536, 0.9948);(0.1021, 0.5482, -6.8065);(0.0673, -0.0481, -0.0134, 0.9965);(-0.2600, 0.0000, -4.2616);(0.0000, 0.0000, -7.0000);
731.5894;4;0;True;BeforeFade;0.011;Turtle;False;False;3.1679;0.0000;(0.0849, 1.1282, -7.1558);(0.0605, 0.0614, -0.0537, 0.9948);(0.1021, 0.5481, -6.8066);(0.0674, -0.0479, -0.0134, 0.9965);(-0.2600, 0.0000, -4.2616);(0.5381, 0.0000, 3.1219);
731.6897;4;0;True;Stimuli;0.100;Turtle;False;False;3.1679;0.0000;(0.0850, 1.1280, -7.1556);(0.0606, 0.0615, -0.0535, 0.9948);(0.1026, 0.5479, -6.8066);(0.0680, -0.0471, -0.0147, 0.9965);(-0.2600, 0.0000, -4.2616);(0.5381, 0.0000, 3.1219);
732.6950;4;0;True;AfterFade;1.005;Turtle;False;False;3.1679;0.0000;(0.0849, 1.1278, -7.1553);(0.0620, 0.0628, -0.0539, 0.9946);(0.1064, 0.5465, -6.8060);(0.0708, -0.0307, -0.0102, 0.9970);(-0.2600, 0.0000, -4.2616);(0.5381, 0.0000, 3.1219);
735.3647;4;0;True;Estimation;2.670;Turtle;False;False;3.1679;3.2887;(0.0832, 1.1274, -7.1549);(0.0638, 0.0619, -0.0508, 0.9947);(0.1315, 0.5516, -6.8028);(0.0376, 0.0693, 0.0059, 0.9969);(0.5599, 0.0000, -3.7593);(0.5381, 0.0000, 3.1219);
737.2297;5;0;True;Focus;1.865;empty;empty;empty;7.0000;0.0000;(0.0841, 1.1275, -7.1551);(0.0644, 0.0618, -0.0520, 0.9947);(0.1255, 0.5452, -6.8027);(0.0584, 0.0453, 0.0069, 0.9972);(0.5599, 0.0000, -3.7593);(0.0000, 0.0000, -7.0000);
737.2413;5;0;True;BeforeFade;0.011;FinalSnake;True;False;5.2864;0.0000;(0.0840, 1.1275, -7.1551);(0.0644, 0.0619, -0.0519, 0.9947);(0.1255, 0.5452, -6.8027);(0.0583, 0.0452, 0.0070, 0.9972);(0.5599, 0.0000, -3.7593);(-0.0703, 0.0000, 5.2859);
737.3414;5;0;True;Stimuli;0.100;FinalSnake;True;False;5.2864;0.0000;(0.0842, 1.1273, -7.1550);(0.0647, 0.0620, -0.0522, 0.9946);(0.1258, 0.5450, -6.8026);(0.0584, 0.0452, 0.0068, 0.9972);(0.5599, 0.0000, -3.7593);(-0.0703, 0.0000, 5.2859);
738.3466;5;0;True;AfterFade;1.005;FinalSnake;True;False;5.2864;0.0000;(0.0848, 1.1271, -7.1544);(0.0657, 0.0624, -0.0534, 0.9945);(0.1245, 0.5446, -6.8022);(0.0605, 0.0415, 0.0080, 0.9973);(0.5599, 0.0000, -3.7593);(-0.0703, 0.0000, 5.2859);
741.9430;5;0;True;Estimation;3.597;FinalSnake;True;False;5.2864;5.7882;(0.0838, 1.1268, -7.1538);(0.0680, 0.0635, -0.0521, 0.9943);(0.1079, 0.5690, -6.8028);(-0.0458, -0.0199, 0.0194, 0.9986);(-0.1335, 0.0000, -1.2133);(-0.0703, 0.0000, 5.2859);
743.6634;6;0;True;Focus;1.720;empty;empty;empty;7.0000;0.0000;(0.0847, 1.1265, -7.1531);(0.0693, 0.0626, -0.0531, 0.9942);(0.1112, 0.5460, -6.8006);(0.0422, -0.0081, 0.0094, 0.9990);(-0.1335, 0.0000, -1.2133);(0.0000, 0.0000, -7.0000);
743.6749;6;0;True;BeforeFade;0.011;Crocodile;True;True;2.8577;0.0000;(0.0848, 1.1264, -7.1529);(0.0694, 0.0625, -0.0533, 0.9942);(0.1113, 0.5459, -6.8005);(0.0423, -0.0080, 0.0092, 0.9990);(-0.1335, 0.0000, -1.2133);(0.0056, 0.0000, 2.8577);
743.7750;6;0;True;Stimuli;0.100;Crocodile;True;True;2.8577;0.0000;(0.0851, 1.1262, -7.1527);(0.0704, 0.0632, -0.0535, 0.9941);(0.1110, 0.5459, -6.8005);(0.0425, -0.0087, 0.0102, 0.9990);(-0.1335, 0.0000, -1.2133);(0.0056, 0.0000, 2.8577);
744.7802;6;0;True;AfterFade;1.005;Crocodile;True;True;2.8577;0.0000;(0.0868, 1.1262, -7.1528);(0.0692, 0.0640, -0.0557, 0.9940);(0.1091, 0.5454, -6.8005);(0.0458, -0.0132, 0.0110, 0.9988);(-0.1335, 0.0000, -1.2133);(0.0056, 0.0000, 2.8577);
746.8688;6;0;True;Estimation;2.089;Crocodile;True;True;2.8577;2.9157;(0.0874, 1.1260, -7.1530);(0.0691, 0.0650, -0.0560, 0.9939);(0.1072, 0.5444, -6.8011);(0.0525, -0.0183, 0.0206, 0.9982);(0.0164, 0.0000, -4.0844);(0.0056, 0.0000, 2.8577);
748.4329;7;0;True;Focus;1.564;empty;empty;empty;7.0000;0.0000;(0.0874, 1.1257, -7.1521);(0.0702, 0.0655, -0.0561, 0.9938);(0.1093, 0.5440, -6.8009);(0.0566, -0.0135, 0.0088, 0.9983);(0.0164, 0.0000, -4.0844);(0.0000, 0.0000, -7.0000);
748.4439;7;0;True;BeforeFade;0.011;Pig;False;True;5.2341;0.0000;(0.0873, 1.1258, -7.1522);(0.0701, 0.0655, -0.0561, 0.9938);(0.1092, 0.5441, -6.8010);(0.0565, -0.0135, 0.0088, 0.9983);(0.0164, 0.0000, -4.0844);(-0.0071, 0.0000, 5.2341);
748.5443;7;0;True;Stimuli;0.100;Pig;False;True;5.2341;0.0000;(0.0874, 1.1258, -7.1524);(0.0702, 0.0659, -0.0560, 0.9938);(0.1093, 0.5442, -6.8007);(0.0566, -0.0139, 0.0089, 0.9983);(0.0164, 0.0000, -4.0844);(-0.0071, 0.0000, 5.2341);
749.5496;7;0;True;AfterFade;1.005;Pig;False;True;5.2341;0.0000;(0.0870, 1.1262, -7.1531);(0.0688, 0.0652, -0.0554, 0.9939);(0.1088, 0.5457, -6.8013);(0.0513, -0.0132, 0.0118, 0.9985);(0.0164, 0.0000, -4.0844);(-0.0071, 0.0000, 5.2341);
753.0011;7;0;True;Estimation;3.451;Pig;False;True;5.2341;5.5250;(0.0850, 1.1258, -7.1524);(0.0699, 0.0645, -0.0518, 0.9941);(0.1094, 0.5685, -6.8050);(-0.0385, -0.0059, 0.0233, 0.9990);(0.0273, 0.0000, -1.4751);(-0.0071, 0.0000, 5.2341);
754.5088;8;0;True;Focus;1.508;empty;empty;empty;7.0000;0.0000;(0.0863, 1.1252, -7.1514);(0.0718, 0.0644, -0.0525, 0.9940);(0.1122, 0.5526, -6.8020);(0.0176, 0.0011, 0.0157, 0.9997);(0.0273, 0.0000, -1.4751);(0.0000, 0.0000, -7.0000);
754.5202;8;0;True;BeforeFade;0.011;Deer;False;False;3.1884;0.0000;(0.0863, 1.1252, -7.1515);(0.0718, 0.0645, -0.0523, 0.9940);(0.1123, 0.5526, -6.8021);(0.0175, 0.0010, 0.0157, 0.9997);(0.0273, 0.0000, -1.4751);(0.6361, 0.0000, 3.1243);
754.6205;8;0;True;Stimuli;0.100;Deer;False;False;3.1884;0.0000;(0.0865, 1.1253, -7.1517);(0.0710, 0.0648, -0.0529, 0.9940);(0.1122, 0.5522, -6.8020);(0.0178, 0.0009, 0.0157, 0.9997);(0.0273, 0.0000, -1.4751);(0.6361, 0.0000, 3.1243);
755.6259;8;0;True;AfterFade;1.005;Deer;False;False;3.1884;0.0000;(0.0861, 1.1253, -7.1516);(0.0717, 0.0654, -0.0532, 0.9939);(0.1131, 0.5535, -6.8019);(0.0158, 0.0040, 0.0150, 0.9998);(0.0273, 0.0000, -1.4751);(0.6361, 0.0000, 3.1243);
758.5186;8;0;True;Estimation;2.893;Deer;False;False;3.1884;3.4897;(0.0862, 1.1251, -7.1516);(0.0736, 0.0667, -0.0531, 0.9936);(0.1296, 0.5523, -6.8027);(0.0315, 0.0807, 0.0468, 0.9951);(0.6712, 0.0000, -3.5755);(0.6361, 0.0000, 3.1243);
769.4087;1;0;False;Init;10.890;empty;empty;empty;7.0000;0.0000;(0.0865, 1.1286, -7.1548);(0.0543, 0.0501, -0.0486, 0.9961);(0.1190, 0.5294, -6.7966);(0.0887, 0.0089, -0.0259, 0.9957);(0.6712, 0.0000, -3.5755);(0.0000, 0.0000, -7.0000);
771.2405;1;0;False;Focus;1.832;empty;empty;empty;7.0000;0.0000;(0.0875, 1.1275, -7.1540);(0.0594, 0.0522, -0.0507, 0.9956);(0.1213, 0.5331, -6.7956);(0.0773, 0.0187, -0.0233, 0.9966);(0.6712, 0.0000, -3.5755);(0.0000, 0.0000, -7.0000);
771.2517;1;0;False;BeforeFade;0.011;Squirell;False;False;2.2442;0.0000;(0.0875, 1.1275, -7.1540);(0.0596, 0.0522, -0.0506, 0.9956);(0.1213, 0.5332, -6.7956);(0.0772, 0.0187, -0.0232, 0.9966);(0.6712, 0.0000, -3.5755);(-0.0395, 0.0000, 2.2439);
771.3523;1;0;False;Stimuli;0.101;Squirell;False;False;2.2442;0.0000;(0.0875, 1.1275, -7.1539);(0.0586, 0.0524, -0.0509, 0.9956);(0.1211, 0.5323, -6.7956);(0.0792, 0.0193, -0.0231, 0.9964);(0.6712, 0.0000, -3.5755);(-0.0395, 0.0000, 2.2439);
772.3575;1;0;False;AfterFade;1.005;Squirell;False;False;2.2442;0.0000;(0.0877, 1.1281, -7.1552);(0.0564, 0.0543, -0.0511, 0.9956);(0.1210, 0.5319, -6.7956);(0.0806, 0.0190, -0.0238, 0.9963);(0.6712, 0.0000, -3.5755);(-0.0395, 0.0000, 2.2439);
775.3174;1;0;False;Estimation;2.960;Squirell;False;False;2.2442;2.1847;(0.0901, 1.1276, -7.1555);(0.0575, 0.0561, -0.0545, 0.9953);(0.1087, 0.5287, -6.7971);(0.0968, -0.0345, -0.0130, 0.9946);(-0.0379, 0.0000, -4.8157);(-0.0395, 0.0000, 2.2439);
777.1044;2;0;False;Focus;1.787;empty;empty;empty;7.0000;0.0000;(0.0903, 1.1274, -7.1558);(0.0576, 0.0592, -0.0540, 0.9951);(0.1145, 0.5306, -6.7973);(0.0884, -0.0113, -0.0169, 0.9959);(-0.0379, 0.0000, -4.8157);(0.0000, 0.0000, -7.0000);
777.1157;2;0;False;BeforeFade;0.011;Bird;False;False;2.9033;0.0000;(0.0903, 1.1274, -7.1558);(0.0575, 0.0593, -0.0542, 0.9951);(0.1145, 0.5305, -6.7973);(0.0884, -0.0113, -0.0169, 0.9959);(-0.0379, 0.0000, -4.8157);(-0.4623, 0.0000, 2.8663);
777.2159;2;0;False;Stimuli;0.100;Bird;False;False;2.9033;0.0000;(0.0901, 1.1275, -7.1560);(0.0580, 0.0597, -0.0544, 0.9950);(0.1145, 0.5307, -6.7976);(0.0885, -0.0112, -0.0168, 0.9959);(-0.0379, 0.0000, -4.8157);(-0.4623, 0.0000, 2.8663);
778.2213;2;0;False;AfterFade;1.005;Bird;False;False;2.9033;0.0000;(0.0897, 1.1277, -7.1563);(0.0569, 0.0589, -0.0543, 0.9952);(0.1141, 0.5306, -6.7977);(0.0885, -0.0110, -0.0170, 0.9959);(-0.0379, 0.0000, -4.8157);(-0.4623, 0.0000, 2.8663);
780.7123;2;0;False;Estimation;2.491;Bird;False;False;2.9033;2.5449;(0.0901, 1.1268, -7.1547);(0.0612, 0.0584, -0.0553, 0.9949);(0.0943, 0.5355, -6.8009);(0.0741, -0.0918, -0.0300, 0.9926);(-0.3505, 0.0000, -4.4793);(-0.4623, 0.0000, 2.8663);
782.5328;3;0;False;Focus;1.821;empty;empty;empty;7.0000;0.0000;(0.0899, 1.1269, -7.1549);(0.0610, 0.0613, -0.0547, 0.9948);(0.1106, 0.5278, -6.7983);(0.0977, -0.0226, -0.0048, 0.9950);(-0.3505, 0.0000, -4.4793);(0.0000, 0.0000, -7.0000);
782.5439;3;0;False;BeforeFade;0.011;Chicken;False;False;1.8736;0.0000;(0.0899, 1.1269, -7.1549);(0.0610, 0.0613, -0.0546, 0.9948);(0.1106, 0.5278, -6.7983);(0.0977, -0.0226, -0.0048, 0.9950);(-0.3505, 0.0000, -4.4793);(-0.4097, 0.0000, 1.8283);
782.6453;3;0;False;Stimuli;0.101;Chicken;False;False;1.8736;0.0000;(0.0898, 1.1270, -7.1551);(0.0601, 0.0603, -0.0544, 0.9949);(0.1105, 0.5277, -6.7982);(0.0975, -0.0224, -0.0048, 0.9950);(-0.3505, 0.0000, -4.4793);(-0.4097, 0.0000, 1.8283);
783.6496;3;0;False;AfterFade;1.004;Chicken;False;False;1.8736;0.0000;(0.0900, 1.1271, -7.1555);(0.0601, 0.0595, -0.0549, 0.9949);(0.1036, 0.5248, -6.7990);(0.1092, -0.0504, -0.0097, 0.9927);(-0.3505, 0.0000, -4.4793);(-0.4097, 0.0000, 1.8283);
786.8889;3;0;False;Estimation;3.239;Chicken;False;False;1.8736;1.6238;(0.0926, 1.1252, -7.1529);(0.0683, 0.0558, -0.0618, 0.9942);(0.0790, 0.5140, -6.8097);(0.1445, -0.1280, 0.0020, 0.9812);(-0.2997, 0.0000, -5.4041);(-0.4097, 0.0000, 1.8283);
788.5084;4;0;False;Focus;1.619;empty;empty;empty;7.0000;0.0000;(0.0895, 1.1255, -7.1539);(0.0665, 0.0569, -0.0568, 0.9945);(0.1064, 0.5155, -6.8014);(0.1287, -0.0111, 0.0114, 0.9916);(-0.2997, 0.0000, -5.4041);(0.0000, 0.0000, -7.0000);
788.5195;4;0;False;BeforeFade;0.011;Goat;False;False;4.6880;0.0000;(0.0896, 1.1255, -7.1538);(0.0665, 0.0570, -0.0568, 0.9945);(0.1065, 0.5155, -6.8013);(0.1287, -0.0112, 0.0115, 0.9916);(-0.2997, 0.0000, -5.4041);(-0.4065, 0.0000, 4.6704);
788.6201;4;0;False;Stimuli;0.101;Goat;False;False;4.6880;0.0000;(0.0897, 1.1255, -7.1539);(0.0664, 0.0568, -0.0567, 0.9946);(0.1066, 0.5155, -6.8014);(0.1288, -0.0110, 0.0117, 0.9915);(-0.2997, 0.0000, -5.4041);(-0.4065, 0.0000, 4.6704);
789.6250;4;0;False;AfterFade;1.005;Goat;False;False;4.6880;0.0000;(0.0895, 1.1251, -7.1535);(0.0672, 0.0562, -0.0567, 0.9945);(0.1035, 0.5160, -6.8007);(0.1250, -0.0231, 0.0090, 0.9918);(-0.2997, 0.0000, -5.4041);(-0.4065, 0.0000, 4.6704);
791.7140;4;0;False;Estimation;2.089;Goat;False;False;4.6880;4.0002;(0.0888, 1.1252, -7.1537);(0.0675, 0.0558, -0.0550, 0.9946);(0.0972, 0.5483, -6.8024);(0.0061, -0.0440, 0.0166, 0.9989);(-0.2355, 0.0000, -3.0068);(-0.4065, 0.0000, 4.6704);
793.2219;5;0;False;Focus;1.508;empty;empty;empty;7.0000;0.0000;(0.0894, 1.1252, -7.1538);(0.0685, 0.0561, -0.0561, 0.9945);(0.1033, 0.5297, -6.8008);(0.0732, -0.0199, 0.0131, 0.9970);(-0.2355, 0.0000, -3.0068);(0.0000, 0.0000, -7.0000);
793.2328;5;0;False;BeforeFade;0.011;Pidgeon;False;False;1.8775;0.0000;(0.0894, 1.1252, -7.1538);(0.0685, 0.0563, -0.0560, 0.9945);(0.1034, 0.5296, -6.8008);(0.0731, -0.0199, 0.0132, 0.9970);(-0.2355, 0.0000, -3.0068);(-0.3371, 0.0000, 1.8470);
793.3334;5;0;False;Stimuli;0.101;Pidgeon;False;False;1.8775;0.0000;(0.0893, 1.1252, -7.1538);(0.0683, 0.0559, -0.0559, 0.9945);(0.1033, 0.5296, -6.8008);(0.0733, -0.0199, 0.0131, 0.9970);(-0.2355, 0.0000, -3.0068);(-0.3371, 0.0000, 1.8470);
794.3388;5;0;False;AfterFade;1.005;Pidgeon;False;False;1.8775;0.0000;(0.0896, 1.1252, -7.1540);(0.0673, 0.0549, -0.0565, 0.9946);(0.0866, 0.5216, -6.8041);(0.1038, -0.0837, 0.0003, 0.9911);(-0.2355, 0.0000, -3.0068);(-0.3371, 0.0000, 1.8470);
796.2599;5;0;False;Estimation;1.921;Pidgeon;False;False;1.8775;1.8811;(0.0904, 1.1245, -7.1523);(0.0707, 0.0534, -0.0588, 0.9943);(0.0783, 0.5168, -6.8055);(0.1176, -0.1186, 0.0096, 0.9859);(-0.3272, 0.0000, -5.1476);(-0.3371, 0.0000, 1.8470);
827.0656;6;0;False;RepeatFamil;30.806;empty;empty;empty;7.0000;0.0000;(0.0879, 1.1238, -7.1514);(0.0711, 0.0492, -0.0473, 0.9951);(0.1171, 0.5121, -6.7982);(0.0984, -0.0119, -0.0251, 0.9948);(-0.3272, 0.0000, -5.1476);(0.0000, 0.0000, -7.0000);
838.2679;1;0;False;Init;11.202;empty;empty;empty;7.0000;0.0000;(0.0862, 1.1240, -7.1533);(0.0688, 0.0525, -0.0461, 0.9952);(0.1188, 0.5142, -6.7988);(0.1116, -0.0004, -0.0403, 0.9929);(-0.3272, 0.0000, -5.1476);(0.0000, 0.0000, -7.0000);
840.0326;1;1;False;Focus;1.765;empty;empty;empty;7.0000;0.0000;(0.0860, 1.1240, -7.1535);(0.0689, 0.0521, -0.0466, 0.9952);(0.1189, 0.5136, -6.7989);(0.1133, 0.0003, -0.0407, 0.9927);(-0.3272, 0.0000, -5.1476);(0.0000, 0.0000, -7.0000);
840.0438;1;1;False;BeforeFade;0.011;Deer;False;False;3.7954;0.0000;(0.0860, 1.1240, -7.1535);(0.0689, 0.0522, -0.0466, 0.9952);(0.1189, 0.5137, -6.7989);(0.1132, 0.0004, -0.0406, 0.9927);(-0.3272, 0.0000, -5.1476);(-0.2725, 0.0000, 3.7856);
840.1441;1;1;False;Stimuli;0.100;Deer;False;False;3.7954;0.0000;(0.0858, 1.1241, -7.1539);(0.0687, 0.0522, -0.0462, 0.9952);(0.1187, 0.5140, -6.7988);(0.1130, 0.0001, -0.0407, 0.9928);(-0.3272, 0.0000, -5.1476);(-0.2725, 0.0000, 3.7856);
841.1497;1;1;False;AfterFade;1.005;Deer;False;False;3.7954;0.0000;(0.0849, 1.1247, -7.1547);(0.0677, 0.0514, -0.0458, 0.9953);(0.1149, 0.5150, -6.7993);(0.1094, -0.0161, -0.0374, 0.9932);(-0.3272, 0.0000, -5.1476);(-0.2725, 0.0000, 3.7856);
843.4394;1;1;False;Estimation;2.290;Deer;False;False;3.7954;3.5428;(0.0858, 1.1237, -7.1533);(0.0705, 0.0521, -0.0464, 0.9951);(0.1101, 0.5379, -6.8017);(0.0221, -0.0360, 0.0008, 0.9991);(-0.1388, 0.0000, -3.4600);(-0.2725, 0.0000, 3.7856);
845.1927;2;1;False;Focus;1.753;empty;empty;empty;7.0000;0.0000;(0.0857, 1.1242, -7.1546);(0.0702, 0.0531, -0.0472, 0.9950);(0.1179, 0.5148, -6.8009);(0.0990, -0.0076, 0.0003, 0.9951);(-0.1388, 0.0000, -3.4600);(0.0000, 0.0000, -7.0000);
845.2040;2;1;False;BeforeFade;0.011;Rabbit;False;False;3.7336;0.0000;(0.0857, 1.1242, -7.1546);(0.0702, 0.0530, -0.0472, 0.9950);(0.1179, 0.5148, -6.8009);(0.0990, -0.0077, 0.0004, 0.9951);(-0.1388, 0.0000, -3.4600);(-0.0012, 0.0000, 3.7336);
845.3046;2;1;False;Stimuli;0.101;Rabbit;False;False;3.7336;0.0000;(0.0857, 1.1243, -7.1547);(0.0697, 0.0535, -0.0476, 0.9950);(0.1174, 0.5151, -6.8010);(0.0991, -0.0076, 0.0004, 0.9950);(-0.1388, 0.0000, -3.4600);(-0.0012, 0.0000, 3.7336);
846.3099;2;1;False;AfterFade;1.005;Rabbit;False;False;3.7336;0.0000;(0.0870, 1.1235, -7.1536);(0.0706, 0.0538, -0.0479, 0.9949);(0.1174, 0.5148, -6.8010);(0.0997, -0.0077, 0.0007, 0.9950);(-0.1388, 0.0000, -3.4600);(-0.0012, 0.0000, 3.7336);
848.2087;2;1;False;Estimation;1.899;Rabbit;False;False;3.7336;3.7423;(0.0863, 1.1236, -7.1541);(0.0700, 0.0526, -0.0472, 0.9950);(0.1149, 0.5394, -6.8008);(0.0151, -0.0140, 0.0069, 0.9998);(0.0056, 0.0000, -3.2577);(-0.0012, 0.0000, 3.7336);
849.9175;3;1;False;Focus;1.709;empty;empty;empty;7.0000;0.0000;(0.0863, 1.1236, -7.1539);(0.0713, 0.0533, -0.0475, 0.9949);(0.1173, 0.5075, -6.8022);(0.1266, -0.0058, -0.0006, 0.9919);(0.0056, 0.0000, -3.2577);(0.0000, 0.0000, -7.0000);
849.9288;3;1;False;BeforeFade;0.011;Crocodile;True;True;3.7038;0.0000;(0.0863, 1.1235, -7.1539);(0.0714, 0.0532, -0.0476, 0.9949);(0.1173, 0.5074, -6.8023);(0.1265, -0.0059, -0.0006, 0.9919);(0.0056, 0.0000, -3.2577);(-0.7082, 0.0000, 3.6354);
