***SESSION HEADER***
{
  "Participant": "S43",
  "Timestamp": "12-46-22-08-07-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg
273.1623;0;0;False;Rating;0.000;Rabbit;False;False;5.3639;0.0000;(0.2074, 1.2104, -7.4798);(0.0115, 0.0750, -0.0139, 0.9970);(0.2483, 0.6531, -7.1337);(0.0732, -0.0381, -0.3855, 0.9190);(0.0000, 0.0000, 0.0000);(0.3017, 0.0000, 5.3554);0.0000;
276.2664;0;0;False;RatingInit;3.105;Rabbit;False;False;5.3639;0.0000;(0.2061, 1.2113, -7.4773);(0.0019, 0.0636, -0.0094, 0.9979);(0.2493, 0.6537, -7.1331);(0.0706, -0.0377, -0.3874, 0.9184);(0.0000, 0.0000, 0.0000);(0.3017, 0.0000, 5.3554);0.0000;
324.4848;0;0;False;Rating;0.000;Scorpio;True;False;4.1287;0.0000;(0.1998, 1.2079, -7.4706);(0.0058, 0.0506, -0.0253, 0.9984);(0.2508, 0.6491, -7.1317);(0.0804, -0.0372, -0.3884, 0.9172);(0.0000, 0.0000, 0.0000);(0.9690, 0.0000, 4.0133);0.0000;
343.8971;1;0;True;TrainInit;19.412;empty;empty;empty;7.0000;0.0000;(0.2010, 1.1907, -7.4751);(0.1258, 0.0803, -0.0237, 0.9885);(0.2281, 0.7714, -7.1602);(0.1423, 0.0126, -0.1564, 0.9773);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
345.4828;1;0;True;Focus;1.586;empty;empty;empty;7.0000;0.0000;(0.2059, 1.2123, -7.4658);(-0.0160, 0.0412, 0.0057, 0.9990);(0.2390, 0.6920, -7.1547);(-0.1251, -0.0767, -0.1513, 0.9775);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
345.4940;1;0;True;BeforeFade;0.011;FinalWolf;True;False;3.0439;0.0000;(0.2061, 1.2124, -7.4661);(-0.0166, 0.0417, 0.0059, 0.9990);(0.2390, 0.6918, -7.1548);(-0.1241, -0.0775, -0.1536, 0.9772);(0.0000, 0.0000, 0.0000);(-0.3024, 0.0000, 3.0289);0.0000;
345.5946;1;0;True;Stimuli;0.101;FinalWolf;True;False;3.0439;0.0000;(0.2081, 1.2132, -7.4691);(-0.0206, 0.0450, 0.0060, 0.9988);(0.2392, 0.6917, -7.1547);(-0.1217, -0.0803, -0.1628, 0.9758);(0.0000, 0.0000, 0.0000);(-0.3024, 0.0000, 3.0289);0.0000;
346.5997;1;0;True;AfterFade;1.005;FinalWolf;True;False;3.0439;0.0000;(0.2098, 1.2089, -7.4736);(0.0209, 0.0471, -0.0159, 0.9985);(0.2398, 0.6932, -7.1541);(-0.1313, -0.0711, -0.1676, 0.9745);(0.0000, 0.0000, 0.0000);(-0.3024, 0.0000, 3.0289);0.0000;
360.4835;1;0;True;Estimation;13.883;FinalWolf;True;False;3.0439;4.0330;(0.1905, 1.2056, -7.4862);(0.0350, 0.0205, -0.0258, 0.9988);(0.1934, 0.8098, -7.1943);(0.0292, -0.0603, -0.1691, 0.9833);(-0.3708, 0.0000, 4.0159);(-0.3024, 0.0000, 3.0289);0.4266;
362.0694;2;0;True;Focus;1.586;empty;empty;empty;7.0000;0.0000;(0.1706, 1.2056, -7.4661);(0.0012, -0.0075, 0.0227, 0.9997);(0.2122, 0.9037, -7.2660);(-0.5423, -0.0212, -0.0279, 0.8394);(-0.3708, 0.0000, 4.0159);(0.0000, 0.0000, -7.0000);0.4266;
362.0804;2;0;True;BeforeFade;0.011;FinalSnake;True;False;4.2153;0.0000;(0.1711, 1.2057, -7.4664);(0.0018, -0.0061, 0.0218, 0.9997);(0.2135, 0.9038, -7.2674);(-0.5471, -0.0195, -0.0289, 0.8363);(-0.3708, 0.0000, 4.0159);(0.8607, 0.0000, 4.1265);0.4266;
362.1811;2;0;True;Stimuli;0.101;FinalSnake;True;False;4.2153;0.0000;(0.1754, 1.2059, -7.4683);(0.0086, 0.0024, 0.0171, 0.9998);(0.2233, 0.8955, -7.2719);(-0.5723, -0.0034, -0.0355, 0.8193);(-0.3708, 0.0000, 4.0159);(0.8607, 0.0000, 4.1265);0.4266;
363.1864;2;0;True;AfterFade;1.005;FinalSnake;True;False;4.2153;0.0000;(0.2072, 1.2157, -7.5039);(-0.0190, 0.0252, 0.0233, 0.9992);(0.2221, 0.6944, -7.1640);(-0.1454, -0.1030, -0.1298, 0.9754);(-0.3708, 0.0000, 4.0159);(0.8607, 0.0000, 4.1265);0.4266;
369.6199;2;0;True;Estimation;6.433;FinalSnake;True;False;4.2153;4.9191;(0.2021, 1.1876, -7.4663);(0.1278, 0.0710, -0.0262, 0.9889);(0.2890, 0.8036, -7.2029);(-0.0127, 0.0597, -0.0912, 0.9940);(0.8946, 0.0000, 4.8371);(0.8607, 0.0000, 4.1265);1.3033;
371.3289;3;0;True;Focus;1.709;empty;empty;empty;7.0000;0.0000;(0.2017, 1.2089, -7.4700);(-0.0120, 0.0459, 0.0178, 0.9987);(0.2150, 0.6665, -7.1544);(-0.0374, -0.0992, -0.1053, 0.9888);(0.8946, 0.0000, 4.8371);(0.0000, 0.0000, -7.0000);1.3033;
371.3398;3;0;True;BeforeFade;0.011;Rabbit;False;False;4.9298;0.0000;(0.2012, 1.2088, -7.4696);(-0.0114, 0.0448, 0.0183, 0.9988);(0.2149, 0.6664, -7.1544);(-0.0370, -0.0996, -0.1054, 0.9887);(0.8946, 0.0000, 4.8371);(0.5765, 0.0000, 4.8960);1.3033;
371.4403;3;0;True;Stimuli;0.101;Rabbit;False;False;4.9298;0.0000;(0.1965, 1.2071, -7.4665);(-0.0012, 0.0325, 0.0218, 0.9992);(0.2149, 0.6663, -7.1544);(-0.0360, -0.1016, -0.1122, 0.9878);(0.8946, 0.0000, 4.8371);(0.5765, 0.0000, 4.8960);1.3033;
372.4456;3;0;True;AfterFade;1.005;Rabbit;False;False;4.9298;0.0000;(0.1993, 1.2033, -7.4609);(0.0309, 0.0246, 0.0057, 0.9992);(0.2199, 0.6566, -7.1532);(0.0122, -0.0947, -0.1278, 0.9872);(0.8946, 0.0000, 4.8371);(0.5765, 0.0000, 4.8960);1.3033;
378.6446;3;0;True;Estimation;6.199;Rabbit;False;False;4.9298;4.7869;(0.2041, 1.2076, -7.4669);(-0.0129, 0.0546, -0.0111, 0.9984);(0.2570, 0.7156, -7.1692);(-0.0140, 0.0327, -0.0649, 0.9973);(0.5789, 0.0000, 4.7518);(0.5765, 0.0000, 4.8960);0.2307;
380.4205;4;0;True;Focus;1.776;empty;empty;empty;7.0000;0.0000;(0.2069, 1.2067, -7.4833);(0.0346, 0.0403, -0.0013, 0.9986);(0.2604, 0.6475, -7.1407);(0.0639, 0.0098, -0.0959, 0.9933);(0.5789, 0.0000, 4.7518);(0.0000, 0.0000, -7.0000);0.2307;
380.4315;4;0;True;BeforeFade;0.011;Pig;False;True;5.1271;0.0000;(0.2069, 1.2067, -7.4833);(0.0345, 0.0406, -0.0014, 0.9986);(0.2603, 0.6475, -7.1409);(0.0634, 0.0099, -0.0958, 0.9933);(0.5789, 0.0000, 4.7518);(0.8775, 0.0000, 5.0515);0.2307;
380.5323;4;0;True;Stimuli;0.101;Pig;False;True;5.1271;0.0000;(0.2067, 1.2069, -7.4835);(0.0334, 0.0433, -0.0010, 0.9985);(0.2606, 0.6480, -7.1408);(0.0623, 0.0100, -0.0949, 0.9935);(0.5789, 0.0000, 4.7518);(0.8775, 0.0000, 5.0515);0.2307;
381.5375;4;0;True;AfterFade;1.005;Pig;False;True;5.1271;0.0000;(0.2044, 1.2072, -7.4828);(0.0263, 0.0451, -0.0007, 0.9986);(0.2600, 0.6564, -7.1414);(0.0237, 0.0040, -0.0870, 0.9959);(0.5789, 0.0000, 4.7518);(0.8775, 0.0000, 5.0515);0.2307;
387.4570;4;0;True;Estimation;5.920;Pig;False;True;5.1271;5.4740;(0.1959, 1.2009, -7.4707);(0.0508, 0.0572, -0.0180, 0.9969);(0.2567, 0.7045, -7.1472);(-0.0350, 0.0623, -0.0415, 0.9966);(0.9551, 0.0000, 5.3900);(0.8775, 0.0000, 5.0515);0.1938;
