***SESSION HEADER***
{
  "Participant": "S27",
  "Timestamp": "17-19-00-16-07-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg
186.6264;0;0;False;Rating;0.000;FinalWolf;True;False;2.2500;0.0000;(0.0675, 1.2216, -7.2573);(-0.0315, 0.0369, -0.0076, 0.9988);(0.1459, 0.6385, -6.8326);(-0.0222, -0.1499, 0.1664, 0.9744);(0.0000, 0.0000, 0.0000);(0.4513, 0.0000, 2.2043);0.0000;
187.5863;0;0;False;RatingInit;0.961;FinalWolf;True;False;2.2500;0.0000;(0.0645, 1.2205, -7.2548);(-0.0267, 0.0326, -0.0035, 0.9991);(0.1462, 0.6385, -6.8326);(-0.0221, -0.1491, 0.1656, 0.9746);(0.0000, 0.0000, 0.0000);(0.4513, 0.0000, 2.2043);0.0000;
226.4223;0;0;False;Rating;0.000;Deer;False;False;3.8177;0.0000;(0.0584, 1.2205, -7.2525);(-0.0278, -0.0045, 0.0153, 0.9995);(0.1469, 0.6375, -6.8326);(-0.0190, -0.1508, 0.1618, 0.9750);(0.0000, 0.0000, 0.0000);(-0.8371, 0.0000, 3.7248);0.0000;
253.0058;1;0;True;TrainInit;26.583;empty;empty;empty;7.0000;0.0000;(0.0676, 1.2038, -7.2356);(0.0652, 0.0207, -0.0123, 0.9976);(0.1915, 0.7817, -6.8413);(0.0366, 0.0156, -0.0250, 0.9989);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
254.6585;1;0;True;Focus;1.653;empty;empty;empty;7.0000;0.0000;(0.0651, 1.2035, -7.2364);(0.0679, 0.0169, -0.0084, 0.9975);(0.1759, 0.7965, -6.8504);(0.0170, 0.0066, -0.0264, 0.9995);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
254.6696;1;0;True;BeforeFade;0.011;Turtle;False;False;3.5054;0.0000;(0.0651, 1.2035, -7.2364);(0.0680, 0.0171, -0.0083, 0.9975);(0.1757, 0.7968, -6.8505);(0.0165, 0.0064, -0.0264, 0.9995);(0.0000, 0.0000, 0.0000);(-0.6499, 0.0000, 3.4447);0.0000;
254.7700;1;0;True;Stimuli;0.101;Turtle;False;False;3.5054;0.0000;(0.0657, 1.2033, -7.2360);(0.0686, 0.0174, -0.0093, 0.9975);(0.1745, 0.7984, -6.8515);(0.0142, 0.0078, -0.0262, 0.9995);(0.0000, 0.0000, 0.0000);(-0.6499, 0.0000, 3.4447);0.0000;
255.7755;1;0;True;AfterFade;1.005;Turtle;False;False;3.5054;0.0000;(0.0644, 1.2035, -7.2364);(0.0678, 0.0157, -0.0079, 0.9975);(0.1258, 0.8004, -6.8710);(0.0146, -0.0662, -0.0186, 0.9975);(0.0000, 0.0000, 0.0000);(-0.6499, 0.0000, 3.4447);0.0000;
269.2574;1;0;True;Estimation;13.482;Turtle;False;False;3.5054;3.5610;(0.0450, 1.1932, -7.2423);(0.1068, -0.0354, 0.0127, 0.9936);(0.0857, 0.8041, -7.0069);(0.0518, -0.1028, -0.0187, 0.9932);(-0.6575, 0.0000, 3.4998);(-0.6499, 0.0000, 3.4447);0.0442;
270.7762;2;0;True;Focus;1.519;empty;empty;empty;7.0000;0.0000;(0.0472, 1.1955, -7.2448);(0.0979, -0.0273, 0.0085, 0.9948);(0.0849, 0.8086, -7.0089);(0.0321, -0.1064, -0.0017, 0.9938);(-0.6575, 0.0000, 3.4998);(0.0000, 0.0000, -7.0000);0.0442;
