***SESSION HEADER***
{
  "Participant": "S03",
  "Timestamp": "16-37-24-10-04-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg
304.3040;0;0;False;Rating;0.000;FinalWolf;True;False;2.3800;0.0000;(0.1271, 1.1746, -6.9288);(-0.0668, -0.0032, -0.0968, 0.9931);(0.0000, 0.0000, -7.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(-0.4417, 0.0000, 2.3387);0.0000;
315.5740;0;0;False;RatingInit;11.270;FinalWolf;True;False;2.3800;0.0000;(0.1129, 1.1793, -6.9384);(-0.1010, -0.0243, -0.0546, 0.9931);(0.0000, 0.0000, -7.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(-0.4417, 0.0000, 2.3387);0.0000;
388.2983;0;0;False;Rating;0.000;Scorpio;True;False;2.4478;0.0000;(0.1173, 1.1787, -6.9214);(-0.1024, -0.0183, -0.0687, 0.9922);(0.0000, 0.0000, -7.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.2438, 0.0000, 2.4357);0.0000;
492.5092;1;0;True;TrainInit;51.527;empty;empty;empty;7.0000;0.0000;(0.1140, 1.1562, -6.9602);(0.0137, -0.0653, -0.0623, 0.9958);(0.0000, 0.0000, -7.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
514.4346;1;0;True;Focus;1.741;empty;empty;empty;7.0000;0.0000;(1.1119, 1.1374, -6.4181);(0.0486, -0.2287, 0.0905, 0.9681);(0.9012, 1.0708, -5.9993);(-0.4052, -0.2998, -0.0775, 0.8602);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
514.4458;1;0;True;BeforeFade;0.011;FinalSnake;True;False;3.5574;0.0000;(1.1115, 1.1374, -6.4180);(0.0490, -0.2312, 0.0904, 0.9675);(0.8971, 1.0712, -6.0052);(-0.4248, -0.2914, -0.0588, 0.8551);(0.0000, 0.0000, 0.0000);(-0.7245, 0.0000, 3.4828);0.0000;
514.5463;1;0;True;Stimuli;0.101;FinalSnake;True;False;3.5574;0.0000;(1.1054, 1.1369, -6.4199);(0.0469, -0.2633, 0.0939, 0.9590);(0.8558, 1.0611, -6.0755);(-0.7505, 0.0399, 0.3421, 0.5639);(0.0000, 0.0000, 0.0000);(-0.7245, 0.0000, 3.4828);0.0000;
515.5521;1;0;True;AfterFade;1.006;FinalSnake;True;False;3.5574;0.0000;(1.0959, 1.1398, -6.4251);(0.0321, -0.3628, 0.0946, 0.9265);(0.8174, 1.0134, -6.0440);(-0.0536, -0.4665, -0.3100, 0.8267);(0.0000, 0.0000, 0.0000);(-0.7245, 0.0000, 3.4828);0.0000;
534.8864;1;0;True;Estimation;19.334;FinalSnake;True;False;3.5574;11.2912;(1.1184, 1.0559, -6.5205);(-0.2056, 0.8359, -0.2693, -0.4319);(0.8383, 0.9074, -6.7068);(-0.1665, -0.7086, -0.4486, 0.5186);(-0.6756, 0.0000, 11.2710);(-0.7245, 0.0000, 3.4828);8.3212;
536.5280;2;0;True;Focus;1.642;empty;empty;empty;7.0000;0.0000;(1.1047, 0.9606, -6.4478);(0.3223, -0.6255, 0.4463, 0.5529);(1.0462, 0.6935, -6.5015);(-0.0570, -0.5009, -0.2429, 0.8288);(-0.6756, 0.0000, 11.2710);(0.0000, 0.0000, -7.0000);8.3212;
536.5389;2;0;True;BeforeFade;0.011;Pig;False;True;4.6031;0.0000;(1.1048, 0.9604, -6.4475);(0.3233, -0.6256, 0.4461, 0.5524);(1.0475, 0.6919, -6.4986);(-0.0628, -0.4993, -0.2272, 0.8337);(-0.6756, 0.0000, 11.2710);(0.9848, 0.0000, 4.4965);8.3212;
536.6395;2;0;True;Stimuli;0.101;Pig;False;True;4.6031;0.0000;(1.1061, 0.9604, -6.4441);(0.3269, -0.6313, 0.4441, 0.5453);(1.0726, 0.6709, -6.4596);(-0.0517, -0.4089, -0.2450, 0.8775);(-0.6756, 0.0000, 11.2710);(0.9848, 0.0000, 4.4965);8.3212;
537.6448;2;0;True;AfterFade;1.005;Pig;False;True;4.6031;0.0000;(1.0949, 0.9640, -6.4438);(0.3270, -0.6536, 0.4277, 0.5319);(1.1236, 0.6410, -6.4215);(-0.0905, -0.2108, -0.1712, 0.9582);(-0.6756, 0.0000, 11.2710);(0.9848, 0.0000, 4.4965);8.3212;
548.3452;2;0;True;Estimation;10.700;Pig;False;True;4.6031;11.2912;(0.2985, 0.8579, -6.6611);(0.6975, -0.0242, 0.1219, 0.7058);(1.0470, 0.6164, -6.4585);(-0.1666, -0.1214, -0.1029, 0.9731);(-0.6756, 0.0000, 11.2710);(0.9848, 0.0000, 4.4965);15.7840;
549.9536;3;0;True;Focus;1.608;empty;empty;empty;7.0000;0.0000;(0.1509, 1.0825, -6.8531);(0.3262, 0.1021, 0.0184, 0.9396);(1.0464, 0.6180, -6.4539);(-0.1635, -0.1321, -0.1059, 0.9719);(-0.6756, 0.0000, 11.2710);(0.0000, 0.0000, -7.0000);15.7840;
549.9650;3;0;True;BeforeFade;0.011;Deer;False;False;5.4341;0.0000;(0.1503, 1.0823, -6.8538);(0.3260, 0.1031, 0.0172, 0.9396);(1.0463, 0.6181, -6.4540);(-0.1636, -0.1321, -0.1060, 0.9719);(-0.6756, 0.0000, 11.2710);(-0.7166, 0.0000, 5.3867);15.7840;
550.0653;3;0;True;Stimuli;0.100;Deer;False;False;5.4341;0.0000;(0.1483, 1.0808, -6.8567);(0.3201, 0.1137, 0.0064, 0.9405);(1.0462, 0.6184, -6.4549);(-0.1644, -0.1329, -0.1077, 0.9714);(-0.6756, 0.0000, 11.2710);(-0.7166, 0.0000, 5.3867);15.7840;
551.0704;3;0;True;AfterFade;1.005;Deer;False;False;5.4341;0.0000;(0.1366, 1.0597, -6.8387);(0.3002, 0.0294, -0.0413, 0.9525);(1.0495, 0.6211, -6.4507);(-0.1605, -0.1366, -0.1023, 0.9722);(-0.6756, 0.0000, 11.2710);(-0.7166, 0.0000, 5.3867);15.7840;
565.5797;3;0;True;Estimation;14.509;Deer;False;False;5.4341;8.9095;(0.1151, 1.1749, -6.9746);(-0.0751, -0.0280, -0.0096, 0.9967);(0.0000, 0.0000, -7.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.8515, 0.0000, 8.7150);(-0.7166, 0.0000, 5.3867);4.4169;
567.3222;4;0;True;Focus;1.742;empty;empty;empty;7.0000;0.0000;(0.1218, 1.1753, -6.9777);(-0.0805, -0.0246, -0.0186, 0.9963);(1.2394, 0.7060, -7.1531);(-0.2065, 0.9012, -0.0029, 0.3809);(-1.8515, 0.0000, 8.7150);(0.0000, 0.0000, -7.0000);4.4169;
567.3331;4;0;True;BeforeFade;0.011;Rabbit;False;False;4.9525;0.0000;(0.1215, 1.1753, -6.9777);(-0.0803, -0.0254, -0.0185, 0.9963);(1.2391, 0.7060, -7.1532);(-0.2096, 0.9015, -0.0042, 0.3785);(-1.8515, 0.0000, 8.7150);(-1.2647, 0.0000, 4.7883);4.4169;
567.4338;4;0;True;Stimuli;0.101;Rabbit;False;False;4.9525;0.0000;(0.1201, 1.1747, -6.9772);(-0.0767, -0.0319, -0.0167, 0.9964);(1.2358, 0.7071, -7.1560);(-0.2123, 0.9055, 0.0059, 0.3673);(-1.8515, 0.0000, 8.7150);(-1.2647, 0.0000, 4.7883);4.4169;
568.4388;4;0;True;AfterFade;1.005;Rabbit;False;False;4.9525;0.0000;(0.1195, 1.1725, -6.9749);(-0.0643, -0.0326, -0.0162, 0.9973);(1.2333, 0.7098, -7.1333);(0.0042, 0.8897, 0.1424, 0.4338);(-1.8515, 0.0000, 8.7150);(-1.2647, 0.0000, 4.7883);4.4169;
574.9172;4;0;True;Estimation;6.478;Rabbit;False;False;4.9525;5.0044;(0.1162, 1.1708, -6.9680);(-0.0522, -0.0463, -0.0108, 0.9975);(1.2924, 0.6822, -7.1314);(-0.1030, 0.8952, 0.0898, 0.4242);(-1.2867, 0.0000, 4.8361);(-1.2647, 0.0000, 4.7883);0.1028;
576.6822;5;0;True;Focus;1.765;empty;empty;empty;7.0000;0.0000;(0.1179, 1.1710, -6.9689);(-0.0547, -0.0413, -0.0101, 0.9976);(1.2836, 0.6868, -7.1298);(-0.0668, 0.8942, 0.1063, 0.4298);(-1.2867, 0.0000, 4.8361);(0.0000, 0.0000, -7.0000);0.1028;
576.6934;5;0;True;BeforeFade;0.011;Scorpio;True;False;2.9269;0.0000;(0.1179, 1.1710, -6.9689);(-0.0546, -0.0414, -0.0100, 0.9976);(1.2833, 0.6868, -7.1299);(-0.0683, 0.8942, 0.1056, 0.4296);(-1.2867, 0.0000, 4.8361);(-0.4943, 0.0000, 2.8849);0.1028;
