***SESSION HEADER***
{
  "Participant": "S17",
  "Timestamp": "16-08-29-18-07-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg
233.9910;0;0;False;Rating;0.000;Scorpio;True;False;2.1310;0.0000;(0.0702, 1.2339, -7.1784);(0.0043, 0.0040, 0.0186, 0.9998);(0.1910, 0.6401, -6.8021);(0.0095, 0.0001, 0.0068, 0.9999);(0.0000, 0.0000, 0.0000);(0.5168, 0.0000, 2.0674);0.0000;
234.7722;0;0;False;RatingInit;0.782;Scorpio;True;False;2.1310;0.0000;(0.0707, 1.2366, -7.1805);(-0.0128, 0.0038, 0.0178, 0.9998);(0.1913, 0.6401, -6.8021);(0.0090, 0.0000, 0.0065, 0.9999);(0.0000, 0.0000, 0.0000);(0.5168, 0.0000, 2.0674);0.0000;
279.6064;0;0;False;Rating;0.000;FinalWolf;True;False;4.5230;0.0000;(0.0740, 1.2444, -7.1911);(-0.0667, 0.0090, 0.0086, 0.9977);(0.1926, 0.6422, -6.8029);(0.0047, 0.0076, 0.0063, 0.9999);(0.0000, 0.0000, 0.0000);(1.1018, 0.0000, 4.3868);0.0000;
281.7400;1;0;True;TrainInit;2.133;empty;empty;empty;7.0000;0.0000;(0.0783, 1.2571, -7.2010);(-0.1509, 0.0346, 0.0016, 0.9880);(0.1923, 0.6418, -6.8026);(0.0043, 0.0073, 0.0067, 0.9999);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
283.4932;1;0;True;Focus;1.753;empty;empty;empty;7.0000;0.0000;(0.0697, 1.2405, -7.1879);(-0.0370, -0.0070, 0.0087, 0.9993);(0.1908, 0.6417, -6.8027);(0.0056, 0.0033, 0.0055, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
283.5043;1;0;True;BeforeFade;0.011;FinalSnake;True;False;3.2919;0.0000;(0.0696, 1.2405, -7.1880);(-0.0369, -0.0070, 0.0087, 0.9993);(0.1909, 0.6417, -6.8029);(0.0056, 0.0035, 0.0056, 1.0000);(0.0000, 0.0000, 0.0000);(0.2192, 0.0000, 3.2846);0.0000;
283.6052;1;0;True;Stimuli;0.101;FinalSnake;True;False;3.2919;0.0000;(0.0695, 1.2405, -7.1879);(-0.0366, -0.0071, 0.0086, 0.9993);(0.1912, 0.6417, -6.8025);(0.0054, 0.0037, 0.0057, 1.0000);(0.0000, 0.0000, 0.0000);(0.2192, 0.0000, 3.2846);0.0000;
284.6100;1;0;True;AfterFade;1.005;FinalSnake;True;False;3.2919;0.0000;(0.0689, 1.2406, -7.1879);(-0.0361, -0.0081, 0.0099, 0.9993);(0.1913, 0.6421, -6.8025);(0.0040, 0.0045, 0.0069, 1.0000);(0.0000, 0.0000, 0.0000);(0.2192, 0.0000, 3.2846);0.0000;
298.1367;1;0;True;Estimation;13.526;FinalSnake;True;False;3.2919;3.9138;(0.0688, 1.2278, -7.1752);(0.0440, 0.0008, 0.0108, 0.9990);(0.1870, 0.6387, -6.8075);(0.0201, -0.0019, 0.0572, 0.9982);(0.1938, 0.0000, 3.9089);(0.2192, 0.0000, 3.2846);0.9792;
299.7447;2;0;True;Focus;1.608;empty;empty;empty;7.0000;0.0000;(0.0689, 1.2286, -7.1762);(0.0389, 0.0004, 0.0110, 0.9992);(0.1871, 0.6376, -6.8062);(0.0215, -0.0040, 0.0544, 0.9983);(0.1938, 0.0000, 3.9089);(0.0000, 0.0000, -7.0000);0.9792;
