***SESSION HEADER***
{
  "Participant": "S18",
  "Timestamp": "10-36-18-21-02-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;
616.3503;3;0;True;AfterFade;1.005;FinalSnake;True;False;2.5744;0.0000;(0.1750, 1.0673, -7.0899);(0.0807, -0.0079, 0.0105, 0.9967);(0.1808, 0.7580, -6.8581);(0.0203, -0.1120, -0.1637, 0.9799);(-1.0412, 0.0000, -1.8230);(0.0982, 0.0000, 2.5725);
621.5889;3;0;True;Estimation;5.238;FinalSnake;True;False;2.5744;2.8324;(0.1783, 1.0659, -7.0878);(0.0849, -0.0021, 0.0078, 0.9964);(0.2136, 0.7322, -6.8529);(0.0898, -0.0214, -0.1805, 0.9792);(0.0246, 0.0000, -4.1677);(0.0982, 0.0000, 2.5725);
623.4317;4;0;True;Focus;1.843;empty;empty;empty;7.0000;0.0000;(0.1766, 1.0665, -7.0894);(0.0829, -0.0018, 0.0098, 0.9965);(0.2018, 0.7356, -6.8550);(0.1036, -0.0664, -0.1801, 0.9759);(0.0246, 0.0000, -4.1677);(0.0000, 0.0000, -7.0000);
623.4428;4;0;True;BeforeFade;0.011;Scorpio;True;False;3.5920;0.0000;(0.1766, 1.0665, -7.0894);(0.0829, -0.0019, 0.0099, 0.9965);(0.2020, 0.7356, -6.8550);(0.1041, -0.0657, -0.1800, 0.9759);(0.0246, 0.0000, -4.1677);(-0.6781, 0.0000, 3.5274);
623.5436;4;0;True;Stimuli;0.101;Scorpio;True;False;3.5920;0.0000;(0.1771, 1.0668, -7.0895);(0.0831, -0.0017, 0.0089, 0.9965);(0.2023, 0.7367, -6.8554);(0.0982, -0.0646, -0.1784, 0.9769);(0.0246, 0.0000, -4.1677);(-0.6781, 0.0000, 3.5274);
624.5486;4;0;True;AfterFade;1.005;Scorpio;True;False;3.5920;0.0000;(0.1772, 1.0663, -7.0883);(0.0838, -0.0027, 0.0079, 0.9964);(0.1968, 0.7322, -6.8600);(0.1033, -0.0757, -0.1790, 0.9755);(0.0246, 0.0000, -4.1677);(-0.6781, 0.0000, 3.5274);
627.8212;4;0;True;Estimation;3.273;Scorpio;True;False;3.5920;3.5273;(0.1785, 1.0650, -7.0853);(0.0896, -0.0048, 0.0043, 0.9960);(0.2008, 0.7475, -6.8752);(0.0702, -0.1156, -0.1777, 0.9747);(-0.6594, 0.0000, -3.5349);(-0.6781, 0.0000, 3.5274);
629.3292;5;0;True;Focus;1.508;empty;empty;empty;7.0000;0.0000;(0.1812, 1.0666, -7.0879);(0.0843, 0.0026, -0.0003, 0.9964);(0.1988, 0.7449, -6.8702);(0.0895, -0.1266, -0.1845, 0.9705);(-0.6594, 0.0000, -3.5349);(0.0000, 0.0000, -7.0000);
629.3403;5;0;True;BeforeFade;0.011;Pig;False;True;4.7256;0.0000;(0.1811, 1.0667, -7.0879);(0.0844, 0.0026, -0.0004, 0.9964);(0.1989, 0.7450, -6.8702);(0.0894, -0.1267, -0.1843, 0.9706);(-0.6594, 0.0000, -3.5349);(0.8418, 0.0000, 4.6501);
629.4410;5;0;True;Stimuli;0.101;Pig;False;True;4.7256;0.0000;(0.1817, 1.0666, -7.0876);(0.0842, 0.0031, -0.0013, 0.9964);(0.1989, 0.7443, -6.8704);(0.0904, -0.1265, -0.1853, 0.9703);(-0.6594, 0.0000, -3.5349);(0.8418, 0.0000, 4.6501);
630.4460;5;0;True;AfterFade;1.005;Pig;False;True;4.7256;0.0000;(0.1844, 1.0661, -7.0865);(0.0867, 0.0106, -0.0075, 0.9961);(0.2047, 0.7402, -6.8687);(0.0961, -0.0997, -0.1962, 0.9708);(-0.6594, 0.0000, -3.5349);(0.8418, 0.0000, 4.6501);
633.4173;5;0;True;Estimation;2.971;Pig;False;True;4.7256;4.7140;(0.1904, 1.0656, -7.0841);(0.0905, 0.0334, -0.0171, 0.9952);(0.2702, 0.7570, -6.8614);(-0.0076, 0.0683, -0.2016, 0.9770);(0.8691, 0.0000, -2.3668);(0.8418, 0.0000, 4.6501);
635.0702;6;0;True;Focus;1.653;empty;empty;empty;7.0000;0.0000;(0.1868, 1.0677, -7.0870);(0.0804, 0.0291, -0.0120, 0.9963);(0.2250, 0.7290, -6.8603);(0.1112, -0.0602, -0.1867, 0.9742);(0.8691, 0.0000, -2.3668);(0.0000, 0.0000, -7.0000);
635.0814;6;0;True;BeforeFade;0.011;Crocodile;True;True;5.2063;0.0000;(0.1868, 1.0677, -7.0870);(0.0806, 0.0291, -0.0120, 0.9962);(0.2248, 0.7291, -6.8604);(0.1118, -0.0602, -0.1867, 0.9742);(0.8691, 0.0000, -2.3668);(-0.8891, 0.0000, 5.1298);
635.1819;6;0;True;Stimuli;0.101;Crocodile;True;True;5.2063;0.0000;(0.1872, 1.0677, -7.0869);(0.0808, 0.0295, -0.0122, 0.9962);(0.2245, 0.7286, -6.8606);(0.1125, -0.0610, -0.1879, 0.9738);(0.8691, 0.0000, -2.3668);(-0.8891, 0.0000, 5.1298);
636.1875;6;0;True;AfterFade;1.005;Crocodile;True;True;5.2063;0.0000;(0.1865, 1.0672, -7.0862);(0.0827, 0.0279, -0.0120, 0.9961);(0.2161, 0.7211, -6.8657);(0.1308, -0.0789, -0.1945, 0.9689);(0.8691, 0.0000, -2.3668);(-0.8891, 0.0000, 5.1298);
640.2527;6;0;True;Estimation;4.066;Crocodile;True;True;5.2063;5.1326;(0.1832, 1.0657, -7.0837);(0.0883, 0.0197, -0.0061, 0.9959);(0.2212, 0.7589, -6.8832);(0.0008, -0.1059, -0.1255, 0.9864);(-0.8344, 0.0000, -1.9357);(-0.8891, 0.0000, 5.1298);
642.0735;7;0;True;Focus;1.821;empty;empty;empty;7.0000;0.0000;(0.1900, 1.0680, -7.0864);(0.0784, 0.0302, -0.0165, 0.9963);(0.2262, 0.7509, -6.8647);(0.0145, -0.0650, -0.1397, 0.9880);(-0.8344, 0.0000, -1.9357);(0.0000, 0.0000, -7.0000);
642.0845;7;0;True;BeforeFade;0.011;Deer;False;False;5.1109;0.0000;(0.1899, 1.0681, -7.0864);(0.0784, 0.0302, -0.0164, 0.9963);(0.2261, 0.7511, -6.8649);(0.0146, -0.0650, -0.1402, 0.9879);(-0.8344, 0.0000, -1.9357);(-0.6122, 0.0000, 5.0741);
642.1851;7;0;True;Stimuli;0.101;Deer;False;False;5.1109;0.0000;(0.1896, 1.0680, -7.0864);(0.0783, 0.0297, -0.0162, 0.9964);(0.2259, 0.7506, -6.8648);(0.0163, -0.0650, -0.1406, 0.9878);(-0.8344, 0.0000, -1.9357);(-0.6122, 0.0000, 5.0741);
643.1904;7;0;True;AfterFade;1.005;Deer;False;False;5.1109;0.0000;(0.1878, 1.0679, -7.0865);(0.0786, 0.0266, -0.0128, 0.9965);(0.2226, 0.7502, -6.8660);(0.0113, -0.0765, -0.1406, 0.9870);(-0.8344, 0.0000, -1.9357);(-0.6122, 0.0000, 5.0741);
645.8823;7;0;True;Estimation;2.692;Deer;False;False;5.1109;5.2779;(0.1857, 1.0673, -7.0856);(0.0816, 0.0243, -0.0102, 0.9963);(0.2231, 0.7443, -6.8710);(-0.0093, -0.0763, -0.1024, 0.9918);(-0.5753, 0.0000, -1.7536);(-0.6122, 0.0000, 5.0741);
647.4352;8;0;True;Focus;1.553;empty;empty;empty;7.0000;0.0000;(0.1880, 1.0697, -7.0898);(0.0726, 0.0302, -0.0132, 0.9968);(0.2261, 0.7471, -6.8648);(0.0104, -0.0759, -0.1132, 0.9906);(-0.5753, 0.0000, -1.7536);(0.0000, 0.0000, -7.0000);
647.4459;8;0;True;BeforeFade;0.011;Turtle;False;False;3.5250;0.0000;(0.1880, 1.0697, -7.0898);(0.0726, 0.0302, -0.0132, 0.9968);(0.2262, 0.7470, -6.8648);(0.0107, -0.0757, -0.1133, 0.9906);(-0.5753, 0.0000, -1.7536);(0.2156, 0.0000, 3.5184);
647.5469;8;0;True;Stimuli;0.101;Turtle;False;False;3.5250;0.0000;(0.1877, 1.0695, -7.0895);(0.0733, 0.0299, -0.0136, 0.9968);(0.2256, 0.7466, -6.8651);(0.0114, -0.0753, -0.1130, 0.9907);(-0.5753, 0.0000, -1.7536);(0.2156, 0.0000, 3.5184);
648.5519;8;0;True;AfterFade;1.005;Turtle;False;False;3.5250;0.0000;(0.1916, 1.0687, -7.0874);(0.0766, 0.0337, -0.0195, 0.9963);(0.2321, 0.7388, -6.8636);(0.0278, -0.0475, -0.1272, 0.9903);(-0.5753, 0.0000, -1.7536);(0.2156, 0.0000, 3.5184);
650.5510;8;0;True;Estimation;1.999;Turtle;False;False;3.5250;3.5904;(0.1908, 1.0684, -7.0865);(0.0783, 0.0309, -0.0169, 0.9963);(0.2611, 0.7348, -6.8702);(0.0464, 0.0022, -0.1310, 0.9903);(0.2331, 0.0000, -3.4172);(0.2156, 0.0000, 3.5184);
662.5136;1;0;False;Init;11.963;empty;empty;empty;7.0000;0.0000;(0.1925, 1.0848, -7.1036);(-0.0223, 0.0312, -0.0202, 0.9991);(0.2401, 0.7521, -6.8696);(0.0024, -0.0612, -0.1481, 0.9871);(0.2331, 0.0000, -3.4172);(0.0000, 0.0000, -7.0000);
664.2223;1;0;False;Focus;1.709;empty;empty;empty;7.0000;0.0000;(0.1942, 1.0841, -7.1039);(-0.0163, 0.0358, -0.0216, 0.9990);(0.2370, 0.7555, -6.8692);(-0.0229, -0.0709, -0.1070, 0.9915);(0.2331, 0.0000, -3.4172);(0.0000, 0.0000, -7.0000);
664.2334;1;0;False;BeforeFade;0.011;Squirell;False;False;3.8837;0.0000;(0.1942, 1.0841, -7.1039);(-0.0163, 0.0357, -0.0217, 0.9990);(0.2370, 0.7555, -6.8691);(-0.0230, -0.0710, -0.1069, 0.9915);(0.2331, 0.0000, -3.4172);(0.1487, 0.0000, 3.8809);
664.3339;1;0;False;Stimuli;0.100;Squirell;False;False;3.8837;0.0000;(0.1942, 1.0841, -7.1034);(-0.0164, 0.0360, -0.0224, 0.9990);(0.2364, 0.7557, -6.8695);(-0.0251, -0.0714, -0.1062, 0.9915);(0.2331, 0.0000, -3.4172);(0.1487, 0.0000, 3.8809);
665.3392;1;0;False;AfterFade;1.005;Squirell;False;False;3.8837;0.0000;(0.1963, 1.0824, -7.1010);(-0.0060, 0.0407, -0.0276, 0.9988);(0.2361, 0.7547, -6.8718);(-0.0297, -0.0678, -0.1034, 0.9919);(0.2331, 0.0000, -3.4172);(0.1487, 0.0000, 3.8809);
668.7458;1;0;False;Estimation;3.407;Squirell;False;False;3.8837;3.6466;(0.1919, 1.0815, -7.0996);(-0.0025, 0.0339, -0.0192, 0.9992);(0.2522, 0.7348, -6.8619);(0.0419, 0.0009, -0.1468, 0.9883);(0.1974, 0.0000, -3.3588);(0.1487, 0.0000, 3.8809);
670.2762;2;0;False;Focus;1.530;empty;empty;empty;7.0000;0.0000;(0.1906, 1.0815, -7.1009);(-0.0023, 0.0323, -0.0161, 0.9993);(0.2430, 0.7544, -6.8664);(-0.0108, -0.0426, -0.1107, 0.9929);(0.1974, 0.0000, -3.3588);(0.0000, 0.0000, -7.0000);
670.2872;2;0;False;BeforeFade;0.011;Pidgeon;False;False;4.2787;0.0000;(0.1905, 1.0816, -7.1009);(-0.0024, 0.0322, -0.0160, 0.9994);(0.2429, 0.7546, -6.8664);(-0.0112, -0.0427, -0.1105, 0.9929);(0.1974, 0.0000, -3.3588);(-0.1124, 0.0000, 4.2773);
670.3876;2;0;False;Stimuli;0.100;Pidgeon;False;False;4.2787;0.0000;(0.1905, 1.0816, -7.1009);(-0.0021, 0.0316, -0.0160, 0.9994);(0.2431, 0.7541, -6.8665);(-0.0097, -0.0429, -0.1109, 0.9929);(0.1974, 0.0000, -3.3588);(-0.1124, 0.0000, 4.2773);
671.3937;2;0;False;AfterFade;1.006;Pidgeon;False;False;4.2787;0.0000;(0.1913, 1.0811, -7.0996);(0.0003, 0.0321, -0.0177, 0.9993);(0.2370, 0.7448, -6.8685);(0.0207, -0.0592, -0.1341, 0.9890);(0.1974, 0.0000, -3.3588);(-0.1124, 0.0000, 4.2773);
672.8898;2;0;False;Estimation;1.496;Pidgeon;False;False;4.2787;4.4025;(0.1901, 1.0798, -7.0976);(0.0065, 0.0284, -0.0156, 0.9995);(0.2423, 0.7474, -6.8684);(0.0211, -0.0448, -0.1367, 0.9894);(-0.1656, 0.0000, -2.6006);(-0.1124, 0.0000, 4.2773);
674.4759;3;0;False;Focus;1.586;empty;empty;empty;7.0000;0.0000;(0.1895, 1.0798, -7.0983);(0.0058, 0.0291, -0.0152, 0.9994);(0.2331, 0.7365, -6.8691);(0.0604, -0.0708, -0.1403, 0.9857);(-0.1656, 0.0000, -2.6006);(0.0000, 0.0000, -7.0000);
674.4870;3;0;False;BeforeFade;0.011;Goat;False;False;2.2695;0.0000;(0.1894, 1.0798, -7.0984);(0.0057, 0.0291, -0.0152, 0.9994);(0.2330, 0.7367, -6.8693);(0.0601, -0.0710, -0.1405, 0.9857);(-0.1656, 0.0000, -2.6006);(-0.1551, 0.0000, 2.2642);
674.5875;3;0;False;Stimuli;0.100;Goat;False;False;2.2695;0.0000;(0.1894, 1.0799, -7.0981);(0.0056, 0.0287, -0.0152, 0.9995);(0.2329, 0.7367, -6.8692);(0.0600, -0.0714, -0.1407, 0.9856);(-0.1656, 0.0000, -2.6006);(-0.1551, 0.0000, 2.2642);
675.5928;3;0;False;AfterFade;1.005;Goat;False;False;2.2695;0.0000;(0.1893, 1.0793, -7.0974);(0.0080, 0.0283, -0.0145, 0.9995);(0.2311, 0.7347, -6.8692);(0.0676, -0.0712, -0.1390, 0.9854);(-0.1656, 0.0000, -2.6006);(-0.1551, 0.0000, 2.2642);
677.3351;3;0;False;Estimation;1.742;Goat;False;False;2.2695;2.0514;(0.1888, 1.0782, -7.0963);(0.0141, 0.0271, -0.0133, 0.9994);(0.2372, 0.7118, -6.8728);(0.1508, -0.0441, -0.1793, 0.9712);(-0.0495, 0.0000, -4.9492);(-0.1551, 0.0000, 2.2642);
679.1447;4;0;False;Focus;1.809;empty;empty;empty;7.0000;0.0000;(0.1881, 1.0783, -7.0976);(0.0145, 0.0254, -0.0106, 0.9995);(0.2477, 0.7498, -6.8665);(0.0292, -0.0323, -0.1355, 0.9898);(-0.0495, 0.0000, -4.9492);(0.0000, 0.0000, -7.0000);
679.1557;4;0;False;BeforeFade;0.011;Bird;False;False;2.3778;0.0000;(0.1881, 1.0782, -7.0977);(0.0144, 0.0256, -0.0107, 0.9995);(0.2478, 0.7496, -6.8665);(0.0294, -0.0322, -0.1358, 0.9898);(-0.0495, 0.0000, -4.9492);(0.2134, 0.0000, 2.3682);
679.2564;4;0;False;Stimuli;0.101;Bird;False;False;2.3778;0.0000;(0.1882, 1.0782, -7.0974);(0.0146, 0.0254, -0.0112, 0.9995);(0.2476, 0.7491, -6.8666);(0.0298, -0.0334, -0.1358, 0.9897);(-0.0495, 0.0000, -4.9492);(0.2134, 0.0000, 2.3682);
680.2615;4;0;False;AfterFade;1.005;Bird;False;False;2.3778;0.0000;(0.1891, 1.0774, -7.0958);(0.0180, 0.0267, -0.0138, 0.9994);(0.2433, 0.7422, -6.8692);(0.0459, -0.0401, -0.1431, 0.9878);(-0.0495, 0.0000, -4.9492);(0.2134, 0.0000, 2.3682);
681.8141;4;0;False;Estimation;1.553;Bird;False;False;2.3778;1.6232;(0.1888, 1.0770, -7.0955);(0.0209, 0.0265, -0.0126, 0.9993);(0.2509, 0.6927, -6.8598);(0.1950, 0.0143, -0.2047, 0.9591);(0.1651, 0.0000, -5.3852);(0.2134, 0.0000, 2.3682);
683.5900;5;0;False;Focus;1.776;empty;empty;empty;7.0000;0.0000;(0.1886, 1.0765, -7.0948);(0.0231, 0.0249, -0.0135, 0.9993);(0.2495, 0.7660, -6.8742);(-0.0436, -0.0249, -0.1312, 0.9901);(0.1651, 0.0000, -5.3852);(0.0000, 0.0000, -7.0000);
683.6011;5;0;False;BeforeFade;0.011;Chicken;False;False;3.4751;0.0000;(0.1886, 1.0765, -7.0948);(0.0231, 0.0250, -0.0135, 0.9993);(0.2495, 0.7659, -6.8742);(-0.0437, -0.0247, -0.1311, 0.9901);(0.1651, 0.0000, -5.3852);(-0.4766, 0.0000, 3.4423);
683.7016;5;0;False;Stimuli;0.101;Chicken;False;False;3.4751;0.0000;(0.1888, 1.0764, -7.0946);(0.0233, 0.0254, -0.0137, 0.9993);(0.2495, 0.7658, -6.8741);(-0.0432, -0.0246, -0.1321, 0.9900);(0.1651, 0.0000, -5.3852);(-0.4766, 0.0000, 3.4423);
684.7069;5;0;False;AfterFade;1.005;Chicken;False;False;3.4751;0.0000;(0.1886, 1.0764, -7.0950);(0.0239, 0.0252, -0.0125, 0.9993);(0.2410, 0.7498, -6.8707);(0.0247, -0.0539, -0.1548, 0.9862);(0.1651, 0.0000, -5.3852);(-0.4766, 0.0000, 3.4423);
686.0137;5;0;False;Estimation;1.307;Chicken;False;False;3.4751;2.8716;(0.1871, 1.0760, -7.0943);(0.0250, 0.0225, -0.0109, 0.9994);(0.2270, 0.7272, -6.8721);(0.0945, -0.0868, -0.1793, 0.9754);(-0.3563, 0.0000, -4.1505);(-0.4766, 0.0000, 3.4423);
694.2903;6;0;False;RepeatFamil;8.277;empty;empty;empty;7.0000;0.0000;(0.1938, 1.0770, -7.0938);(0.0198, 0.0501, -0.0219, 0.9983);(0.2270, 0.7730, -6.8820);(-0.0613, -0.0995, -0.1440, 0.9827);(-0.3563, 0.0000, -4.1505);(0.0000, 0.0000, -7.0000);
704.6664;1;0;False;Init;10.376;empty;empty;empty;7.0000;0.0000;(0.1951, 1.0818, -7.1084);(0.0169, 0.0493, -0.0190, 0.9985);(0.2348, 0.7861, -6.8784);(-0.0673, -0.0927, -0.1561, 0.9811);(-0.3563, 0.0000, -4.1505);(0.0000, 0.0000, -7.0000);
706.1968;1;1;False;Focus;1.530;empty;empty;empty;7.0000;0.0000;(0.1937, 1.0816, -7.1077);(0.0167, 0.0473, -0.0179, 0.9986);(0.2327, 0.7842, -6.8801);(-0.0630, -0.0969, -0.1596, 0.9804);(-0.3563, 0.0000, -4.1505);(0.0000, 0.0000, -7.0000);
706.2082;1;1;False;BeforeFade;0.011;Deer;False;False;5.3162;0.0000;(0.1937, 1.0816, -7.1077);(0.0168, 0.0472, -0.0179, 0.9986);(0.2327, 0.7842, -6.8801);(-0.0630, -0.0969, -0.1596, 0.9804);(-0.3563, 0.0000, -4.1505);(-0.0548, 0.0000, 5.3159);
706.3083;1;1;False;Stimuli;0.100;Deer;False;False;5.3162;0.0000;(0.1935, 1.0816, -7.1079);(0.0169, 0.0471, -0.0179, 0.9986);(0.2323, 0.7840, -6.8805);(-0.0626, -0.0972, -0.1592, 0.9805);(-0.3563, 0.0000, -4.1505);(-0.0548, 0.0000, 5.3159);
707.3137;1;1;False;AfterFade;1.005;Deer;False;False;5.3162;0.0000;(0.1938, 1.0813, -7.1079);(0.0182, 0.0472, -0.0187, 0.9985);(0.2342, 0.7851, -6.8798);(-0.0660, -0.0924, -0.1593, 0.9807);(-0.3563, 0.0000, -4.1505);(-0.0548, 0.0000, 5.3159);
708.2520;1;1;False;Estimation;0.938;Deer;False;False;5.3162;4.7643;(0.1942, 1.0810, -7.1076);(0.0203, 0.0478, -0.0186, 0.9985);(0.2537, 0.7618, -6.8627);(0.0043, -0.0199, -0.1902, 0.9815);(0.0670, 0.0000, -2.2362);(-0.0548, 0.0000, 5.3159);
710.1395;2;1;False;Focus;1.888;empty;empty;empty;7.0000;0.0000;(0.1929, 1.0807, -7.1068);(0.0210, 0.0445, -0.0172, 0.9986);(0.2432, 0.7787, -6.8749);(-0.0543, -0.0560, -0.1642, 0.9833);(0.0670, 0.0000, -2.2362);(0.0000, 0.0000, -7.0000);
710.1510;2;1;False;BeforeFade;0.011;Scorpio;True;False;5.1874;0.0000;(0.1930, 1.0806, -7.1068);(0.0208, 0.0445, -0.0172, 0.9986);(0.2433, 0.7785, -6.8747);(-0.0541, -0.0561, -0.1640, 0.9834);(0.0670, 0.0000, -2.2362);(0.5991, 0.0000, 5.1527);
710.2514;2;1;False;Stimuli;0.100;Scorpio;True;False;5.1874;0.0000;(0.1933, 1.0807, -7.1070);(0.0204, 0.0449, -0.0173, 0.9986);(0.2440, 0.7793, -6.8746);(-0.0557, -0.0560, -0.1637, 0.9833);(0.0670, 0.0000, -2.2362);(0.5991, 0.0000, 5.1527);
711.2566;2;1;False;AfterFade;1.005;Scorpio;True;False;5.1874;0.0000;(0.1925, 1.0810, -7.1078);(0.0202, 0.0446, -0.0156, 0.9987);(0.2460, 0.7827, -6.8726);(-0.0587, -0.0532, -0.1624, 0.9835);(0.0670, 0.0000, -2.2362);(0.5991, 0.0000, 5.1527);
712.9767;2;1;False;Estimation;1.720;Scorpio;True;False;5.1874;4.3668;(0.1939, 1.0793, -7.1043);(0.0258, 0.0459, -0.0180, 0.9985);(0.2730, 0.7553, -6.8612);(0.0053, 0.0561, -0.1827, 0.9816);(0.6975, 0.0000, -2.6892);(0.5991, 0.0000, 5.1527);
714.8420;3;1;False;Focus;1.865;empty;empty;empty;7.0000;0.0000;(0.1930, 1.0796, -7.1051);(0.0251, 0.0411, -0.0177, 0.9987);(0.2365, 0.7642, -6.8721);(-0.0077, -0.0674, -0.1512, 0.9862);(0.6975, 0.0000, -2.6892);(0.0000, 0.0000, -7.0000);
714.8532;3;1;False;BeforeFade;0.011;Scorpio;True;False;4.2574;0.0000;(0.1931, 1.0796, -7.1050);(0.0251, 0.0412, -0.0177, 0.9987);(0.2366, 0.7640, -6.8720);(-0.0076, -0.0674, -0.1515, 0.9861);(0.6975, 0.0000, -2.6892);(1.0102, 0.0000, 4.1358);
