***SESSION HEADER***
{
  "Participant": "S05",
  "Timestamp": "14-43-30-11-04-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg
241.7842;0;0;False;Rating;0.000;FinalWolf;True;False;2.1794;0.0000;(0.2302, 1.1242, -7.0757);(-0.0065, -0.0480, 0.0249, 0.9985);(0.3050, 0.4173, -6.9486);(0.2338, 0.0385, 0.0004, 0.9715);(0.0000, 0.0000, 0.0000);(-0.5110, 0.0000, 2.1186);0.0000;
255.8685;0;0;False;RatingInit;14.085;FinalWolf;True;False;2.1794;0.0000;(0.2078, 1.1172, -7.3373);(-0.0070, -0.0056, -0.0091, 0.9999);(0.2945, 0.4516, -6.9605);(0.1120, 0.0153, 0.1086, 0.9876);(0.0000, 0.0000, 0.0000);(-0.5110, 0.0000, 2.1186);0.0000;
298.4464;0;0;False;Rating;0.000;Pig;False;True;3.6614;0.0000;(0.2006, 1.1179, -7.3504);(-0.0167, -0.0143, -0.0092, 0.9997);(0.2913, 0.4540, -6.9630);(0.1103, 0.0109, 0.1088, 0.9879);(0.0000, 0.0000, 0.0000);(-0.4792, 0.0000, 3.6299);0.0000;
307.2035;1;0;True;TrainInit;8.757;empty;empty;empty;7.0000;0.0000;(0.2133, 1.1162, -7.3462);(-0.0072, 0.0282, -0.0232, 0.9993);(0.3056, 0.4695, -6.9662);(0.0949, 0.0162, 0.0885, 0.9914);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
309.0236;1;0;True;Focus;1.820;empty;empty;empty;7.0000;0.0000;(0.2130, 1.1153, -7.3460);(-0.0039, 0.0227, -0.0206, 0.9995);(0.3114, 0.4724, -6.9661);(0.0931, 0.0366, 0.0573, 0.9933);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, -7.0000);0.0000;
309.0348;1;0;True;BeforeFade;0.011;Deer;False;False;2.5704;0.0000;(0.2131, 1.1153, -7.3460);(-0.0039, 0.0229, -0.0206, 0.9995);(0.3114, 0.4724, -6.9661);(0.0930, 0.0366, 0.0572, 0.9934);(0.0000, 0.0000, 0.0000);(-0.4372, 0.0000, 2.5330);0.0000;
309.1354;1;0;True;Stimuli;0.101;Deer;False;False;2.5704;0.0000;(0.2131, 1.1154, -7.3460);(-0.0037, 0.0235, -0.0206, 0.9995);(0.3117, 0.4731, -6.9660);(0.0915, 0.0380, 0.0560, 0.9935);(0.0000, 0.0000, 0.0000);(-0.4372, 0.0000, 2.5330);0.0000;
310.1406;1;0;True;AfterFade;1.005;Deer;False;False;2.5704;0.0000;(0.2105, 1.1146, -7.3443);(-0.0007, 0.0138, -0.0170, 0.9998);(0.2696, 0.5053, -6.9869);(0.0118, -0.1192, 0.0101, 0.9927);(0.0000, 0.0000, 0.0000);(-0.4372, 0.0000, 2.5330);0.0000;
312.3749;1;0;True;Estimation;2.234;Deer;False;False;2.5704;3.2689;(0.2096, 1.1156, -7.3458);(-0.0065, 0.0006, -0.0139, 0.9999);(0.2681, 0.5046, -6.9907);(0.0140, -0.1296, 0.0074, 0.9914);(-0.5650, 0.0000, 3.2197);(-0.4372, 0.0000, 2.5330);0.1595;
313.9046;2;0;True;Focus;1.530;empty;empty;empty;7.0000;0.0000;(0.2090, 1.1156, -7.3458);(-0.0074, 0.0002, -0.0132, 0.9999);(0.2705, 0.5001, -6.9901);(0.0230, -0.1181, 0.0060, 0.9927);(-0.5650, 0.0000, 3.2197);(0.0000, 0.0000, -7.0000);0.1595;
